"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.651022889143464,8.54653389505937,7.49053537499485,13.7733674022499,19.5537254253374,9.70358257670084,33.0906654034088,1.46467872011426,0.625233657996997,0.310403585116584,1.0579607858043,4.42625949722781,15.0942057589233,0.947550070595628,13.7192379628244,13.8787865539971,0.125179263268287,0.00106583284880011
"NJ",0.657091936074711,8.38281504524292,7.6316506470711,9.26035536641623,28.0746234824122,13.9325572020058,47.5098167518112,2.14255718465829,0.945348507234422,0.469672884576877,1.59906115972706,4.50971468875768,15.3780612818861,1.14662663542282,9.26035536641713,9.2603553664156,0.179606606028468,0.00227421390445374
"MA",0.66700984230975,7.08999968443308,8.9527708533699,8.97637468058927,20.541591727285,10.3096900311882,34.703025149232,1.83904163697861,1.136021238037,0.679088546638926,1.86388646408929,5.2993698073014,17.8379915537254,1.70221120216398,8.97637468603379,8.97637466828164,0.130388046258377,0.00590496659921657
"PA",0.61757782607454,5.84053441196298,9.53932651877303,9.52914769389011,10.6889522369574,5.30492000249432,18.0881331607833,1.01965405531906,1.84932295774646,0.917898017351007,3.12936389190647,5.63714368008835,19.2209129419413,4.68141413494685,8.84601129236642,10.529726838953,0.0595532459838858,0.00360881422410221
"MI",0.656679714627553,6.11070515162587,10.3956846214262,37.9842471083722,10.5451524280557,5.22970033320477,17.8450681892729,1.09624078926934,0.54926305576191,0.268972435639632,0.929444849986871,6.14310227140693,20.9618280097047,2.39336661278001,37.3160372068776,35.7837411363969,0.0669880423841054,0.00268352695948285
"NH",0.659297733417427,6.00642547841877,10.4254532621735,11.681865538976,5.05022591088698,2.50646058479483,8.54607791471283,0.526508941973699,0.331482536208635,0.164627411031721,0.560788603759452,6.16082543627723,21.0060730724316,0.889628236655577,11.3074551457149,11.4259400822129,0.0316243672368614,0.00154444584180021
"NY",0.660040207057859,5.8666017526777,11.1815283543742,48.9936216880428,19.8298511136703,9.84141240201761,33.5579304676529,2.21728042490524,0.164211829432633,0.0824216324532568,0.277758150046758,6.60732170907416,22.5301037526958,0.753417050384977,51.0513653006601,44.9776950495414,0.13007901226927,0.000889297337387227
"RI",0.641866567082017,4.8522420061527,12.3216382542996,14.3694718920737,16.4359889802637,8.15693873486187,27.8137423025898,2.02518310566464,1.80951058506058,0.898108867182812,3.06203395624275,7.28123200262797,24.827734662383,1.46773870242102,14.2607020309948,14.8467433362988,0.0982667853545675,0.00320948194241623
"DC",0.635799915170155,4.40897828304912,13.556683932919,18.4799163383577,14.3421305945226,7.11797347469467,24.270162824642,1.94431731394589,1.52745117429361,0.75834018649681,2.58442689460677,8.01114243853273,27.3156021283051,1.66598759563581,18.407903211784,18.5935271761317,0.0857245281254384,0.00297556213327968
"OH",0.488266103454997,3.43924343448088,13.6310068409582,55.6873522661791,7.37970871767343,3.7056280504294,12.4570796666001,1.00592860014886,2.41596527237024,1.24176195049131,4.05779869844726,8.07515587177268,27.145967875332,4.20419478662289,59.3965127163595,48.6873267454659,0.034596333336185,0.00532119667040234
"IL",0.620214602753647,3.59533834851394,15.2071656168128,18.7270190742195,11.7821005353456,5.84712473254267,19.938437518511,1.7917235415494,2.26574922065294,1.12417849432574,3.83459380824826,8.98627858820908,30.6428137504474,4.04268759907112,18.7267336895807,18.7274108861748,0.0644185235886776,0.00401678653762549
"IN",0.595676544672854,3.64708647142426,15.5767198391535,62.7693261260936,8.5212646964207,4.31496226368312,14.4019780957579,1.32733352851415,1.45986082408421,0.810162367671438,2.4527958541208,9.21632792168402,30.7611850904387,7.93523456566927,67.1905459308873,55.0943960487497,0.0484090015491178,0.00485723949265465
"LA",0.542375051042571,3.34644039735099,15.64627997072,58.0584761025834,19.9295173563009,10.2111325105452,33.3442555866136,3.11822808238008,5.27725443648731,2.9374360332753,8.55175841682897,9.35162002426564,30.5375341976988,4.90052619848254,62.6435877056351,49.2158291732773,0.10434964423031,0.0208226047443703
"VT",0.607772391683525,3.67786937222574,15.8745830733957,33.8265255886184,1.59203434169736,0.789893681459686,2.69441424821994,0.252728814129736,0.183695606899344,0.0910188205824753,0.31107177394638,9.37973120861803,31.9952950709399,0.503202195791414,41.3591782946905,30.6461240491112,0.0092950356496669,0.000320518470678169
