"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Mexico",0.607052789661031,10.7676376751516,4.67380099754118,4.55097797186319,9.99292870829891,4.96211917276487,16.9066818817021,0.467049601652054,2.98757039849489,1.48434792680215,5.0534226357121,2.76251487382356,9.41230118404866,NA,4.55097797186329,4.55097797186333,0.0502902088691319,0.0128645361133482
"Italy",0.656507899743029,13.2269273501406,4.79573679071785,7.18189192957744,9.23671988309346,4.58371636963197,15.6312608769091,0.442968773689064,0.373857331916113,0.185568470276953,0.632619406981638,2.83386463304076,9.6639656114811,NA,7.20854355894329,7.18998746623151,0.058591157879661,0.000533442624661908
"United Kingdom",0.660383344418447,12.4075020854075,5.26241912196907,27.8628466097699,9.41174290785198,4.67059030808086,15.9274256425546,0.49528535849337,0.122633977028881,0.0609040207513007,0.207468371591756,3.10963849154678,10.604341760322,NA,29.0168430244103,25.8163194342356,0.0614525411837831,0.000432399383736106
"Belgium",0.657734175717506,11.754192046283,5.51159321488636,41.743011605333,13.3713687446174,6.63634517384306,22.6285327499397,0.736975452465768,0.275919232318222,0.137752269690888,0.467139081553352,3.25684153104328,11.1051404524667,NA,40.9262837802425,38.812629558562,0.0866255100167895,0.001308568628705
"France",0.62778707440654,10.1797407456902,5.57306327078643,10.983490879434,8.24636357380076,4.09131820851528,13.956329087031,0.459575059507002,1.18923097764359,0.589204363563869,2.01359666860833,3.29295086581229,11.2329336435012,NA,11.8612712737881,10.7763319815562,0.0467835495896644,0.000491327071502875
"Netherlands",0.655834096675207,8.87368120901055,7.23934199385168,51.8574144803986,5.66687498361119,2.81460745647341,9.59008455678479,0.41024446042764,0.183142618040283,0.0932743080974267,0.310035471371934,4.27779815702877,14.5755479857095,NA,54.439717161049,47.7086601862443,0.0364037855959743,0.000380180922837135
"Canada",0.641872753415645,7.05530918945553,8.76236181292595,13.1740709135143,3.96230670573586,1.96636205250203,6.7061706810857,0.347191649694403,0.276495850749434,0.137249384081135,0.468732123092457,5.17719673723238,17.6565474935112,NA,13.3033192291575,13.2607302021027,0.0244954443659115,0.000465103374036294
"Sweden",0.651936341090118,6.93322851902142,9.30350423979999,45.7624311872806,8.99162015885662,4.46261398694813,15.21578188355,0.836535762705937,0.21356623635785,0.106566434055436,0.36064228433649,5.4978164717932,18.7454206246062,NA,47.8724452820127,41.6677870896618,0.0579989360717413,0.000488223306565079
"Spain",0.64611362407974,6.60412578593445,9.52883391948277,91.3652379495931,9.86390313280065,5.04017302569221,16.6927434884557,0.939914947503232,0.52562802137923,0.40596191792457,0.889755848476767,5.63067987088675,18.6484658901992,NA,95.2595699847674,85.2865232901929,0.0620731654139132,0.000554167379345886
"Egypt",0.542944832856857,5.46861547499671,9.66759972972935,9.62439107211708,1.01726745073317,0.506069372474209,1.71979798997081,0.0983453453177049,0.230111064236482,0.115387902325519,0.387773090421812,5.71842425047689,19.4331747121719,NA,9.62439107211936,9.62439107211779,0.00537812877298296,0.000531935685270031
"Ecuador",0.61493855402811,5.76780937631986,10.0503949957541,27.2121684374087,6.50859762844604,3.25518585123565,11.0058355765911,0.654139770343112,1.10397958593602,0.572450170536362,1.86058241687397,5.94357207856564,20.0953125332246,NA,28.662194255815,24.6917403889149,0.0377295350080872,0.00471403343579305
