"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-03-13,11,0,0,11,0,0,NA,NA,NA,NA,1103.8961038961,1103.8961038961,NA,NA,1868.13186813187,547.798066595059,1868.13186813187,547.798066595059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247085250844479,0.0418144270659887,0.0122613733501771,NA,NA,NA
2020-03-14,14,1,0,12.5,0.5,0,1.5,0.5,0,NA,1384.78138528139,1385.28138528139,281.385281385281,0,2343.82234432234,686.932867883996,2344.32234432234,687.432867883996,7.40273247224065,2.17166897778707,476.190476190476,139.634801288937,NA,NA,NA,NA,3.67353641479611,0.135882352941176,0.031006776576562,0.0524730065141819,0.0153868214590458,25.4901960784314,3.67353641479611,0.135882352941176
2020-03-15,16,1,0,13.6666666666667,0.666666666666667,0,1.16666666666667,0.166666666666667,0,NA,1415.02021214731,1415.68687881397,30.4054935325896,0,2395.08878686537,701.85464161696,2395.75545353203,702.521308283627,7.73218858786231,2.26831837427961,51.4331092096886,15.0884403996309,NA,NA,NA,NA,3.8370259157813,0.0842491586807113,0.0316873432503671,0.0536242346638179,0.0157245462746183,2.19568907090784,3.8370259157813,0.0842491586807113
2020-03-16,21,1,0,15.5,0.75,0,1.83333333333333,0.0833333333333334,0,NA,1460.72602142145,1461.47602142145,45.7891426074707,0,2472.46112679133,724.493739953499,2473.21112679133,725.243739953499,8.0683852853835,2.36694519095562,77.4556732593014,22.7224316698728,NA,NA,NA,NA,4.00386036718279,0.129561253441056,0.0327122424004945,0.0553579263028278,0.0162331428453582,3.23593558695428,4.00386036718279,0.129561253441056
2020-03-17,22,1,0,16.8,0.8,0,1.3,0.05,0,NA,1491.82067121136,1492.62067121136,31.1446497899128,0,2525.09457270301,739.89897969887,2525.89457270301,740.69897969887,8.41138682684904,2.46756827975791,52.683445911679,15.4552397453702,NA,NA,NA,NA,4.17407165843637,0.0889951116876099,0.0334093536212556,0.0565371407599216,0.0165790777368637,2.13213493380543,4.17407165843637,0.0889951116876099
2020-03-18,26,1,0,18.3333333333333,0.833333333333333,0,1.53333333333333,0.0333333333333333,0,NA,1527.05531302634,1527.88864635967,35.2679751483129,0,2584.71959076146,757.367047566955,2585.55292409479,758.200380900288,8.76120326416527,2.57019058951831,59.6583513917813,17.5014012014184,NA,NA,NA,NA,4.34766477770608,0.10278002109974,0.0341987573029555,0.0578724746438424,0.0169708118946997,2.36408945316968,4.34766477770608,0.10278002109974
2020-03-19,35,1,0,20.7142857142857,0.857142857142857,0,2.38095238095238,0.0238095238095237,0,NA,1579.65356566829,1580.51070852543,52.6220621657596,0,2673.70983612578,783.45644182465,2674.56697898292,784.313584681793,9.11781028813761,2.6748049888804,89.0140548881286,26.1132037815048,NA,NA,NA,NA,4.52462766178257,0.155912849458224,0.0353765978066307,0.0598648777335074,0.017555304174719,3.44598271698964,4.52462766178257,0.155912849458224
2020-03-20,47,1,0,25.8571428571429,1,0,5.14285714285714,0.142857142857143,0,6.90978886756238,1688.81888368054,1689.81888368054,109.308175155107,0,2858.46972704187,837.556739270042,2859.46972704187,838.556739270042,9.48111735369333,2.78138491550031,184.902748058949,54.2431545882487,NA,NA,NA,NA,4.70491537852451,0.325555497565612,0.0378232445320089,0.0640035590572961,0.0187694296173879,6.91975617507395,4.70491537852451,0.325555497565612
2020-03-21,54,2,0,31.5714285714286,1.14285714285714,0,5.71428571428572,0.142857142857143,0,6.50406504065041,1730.31168010182,1806.71211300226,116.893229321717,75.2575757575758,2928.35516191063,858.327063595104,3057.20314725862,896.563905700368,9.85099956769877,2.88989373067132,197.733420216746,58.0071664303259,NA,NA,NA,NA,4.88846595088811,0.33834154132475,0.0404396676525398,0.0684294295320767,0.0200678050005085,6.92159653419823,4.88846595088811,0.33834154132475
2020-03-22,99,3,0,43.4285714285714,1.42857142857143,0,11.8571428571429,0.285714285714286,0,5.86158192090395,1938.56922660459,2040.3412323766,233.629119374342,25.0858585858586,3280.70176114458,961.612942382372,3452.40383684665,1012.50016042748,10.2272950640431,3.00028394927726,395.200689588035,115.936254727117,NA,NA,NA,NA,5.07519905433717,0.685213588312253,0.0456689921660918,0.0772752132227818,0.0226628081425719,13.5021408027826,5.07519905433717,0.685213588312253
