"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","ascertainmentRate","docuTransmissionRate"
2020-03-09,43,0,3,43,0,3,NA,NA,NA,NA,1818.18181818182,1818.18181818182,NA,NA,1818.18181818182,1818.18181818182,1818.18181818182,1818.18181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133061928549896,0.000133061928549896,0.000133061928549896,NA,NA
2020-03-10,56,0,4,49.5,0,3.5,6.5,0,0.5,NA,2229.43722943723,2229.43722943723,411.255411255411,0,2229.43722943723,2229.43722943723,2229.43722943723,2229.43722943723,2.01515151515152,0.590909090909092,411.255411255411,411.255411255411,NA,NA,NA,NA,1,0.3575,0.000163159269531421,0.000163159269531421,0.000163159269531421,1,0.3575
2020-03-11,62,1,4,53.6666666666667,0.333333333333333,3.66666666666667,4.16666666666666,0.333333333333333,0.166666666666667,NA,2588.12813007838,2588.46146341171,359.024233974479,0,2836.68336898378,2407.26629792582,2837.01670231712,2407.59963125915,2.33869021974196,0.685781342631101,607.579472879888,178.162401821922,NA,NA,NA,NA,1.16055304137571,0.186893203883495,0.000189434120864257,0.000207624402556221,0.000176197917561249,1.16055304137571,0.186893203883495
2020-03-12,73,1,4,58.5,0.5,3.75,4.83333333333334,0.166666666666667,0.0833333333333335,NA,2952.6550380284,2953.1550380284,364.693574616689,0,3453.69044397613,2588.07539009149,3454.19044397613,2588.57539009149,2.67070759339156,0.783139820618577,617.17374165901,180.975758832341,NA,NA,NA,NA,1.32531354258528,0.186751064409202,0.000216123877566796,0.000252791683129748,0.000189442458481306,1.32531354258528,0.186751064409202
2020-03-13,82,2,4,63.2,0.8,3.8,4.7,0.3,0.0499999999999998,NA,3266.86846554184,3267.66846554184,314.513427513446,0,3985.64393669119,2743.84972254178,3986.44393669119,2744.64972254178,3.01138561748916,0.883037887835168,532.253492715063,156.074332450282,NA,NA,NA,NA,1.49437181018259,0.15918065410188,0.000239141247337673,0.000291744155049694,0.000200864611901441,1.49437181018259,0.15918065410188
2020-03-14,102,2,4,69.6666666666667,1,3.83333333333333,6.46666666666667,0.2,0.0333333333333337,NA,3654.40442662431,3655.40442662431,387.735961082468,0,4641.61248621537,2936.06004909398,4642.61248621537,2937.06004909398,3.36087297524139,0.985519143115896,656.168549524177,192.410326552202,NA,NA,NA,NA,1.66780162681152,0.197950622312143,0.000267517339450053,0.000339765234009106,0.000214945980919614,1.66780162681152,0.197950622312143
2020-03-15,113,2,13,75.8571428571429,1.14285714285714,5.14285714285714,6.19047619047619,0.142857142857143,1.30952380952381,NA,3989.67359719388,3990.81645433674,335.412027712423,0,5209.08998366277,3102.36225833473,5210.23284080562,3103.50511547759,3.71923080988709,1.09060151568118,567.620354590255,166.445066383609,NA,NA,NA,NA,1.84563333422968,0.16940222384046,0.000292064153646488,0.000381305996495381,0.000227127106761454,1.84563333422968,0.16940222384046
2020-03-16,119,2,13,86.7142857142857,1.42857142857143,6.57142857142857,10.8571428571428,0.285714285714286,1.42857142857143,NA,4524.78382699935,4526.21239842792,535.395944091187,0,6114.85894399291,3367.7617493875,6116.28751542148,3369.19032081607,4.08646873780978,1.19828782537279,906.054674615854,265.685205338484,NA,NA,NA,NA,2.02787170447703,0.272140292701041,0.000331246602918699,0.0004476147568022,0.000246571028956687,2.02787170447703,0.272140292701041
2020-03-17,142,3,14,99,1.85714285714286,8,12.2857142857143,0.428571428571429,1.42857142857143,NA,5079.14620682782,5081.00334968497,554.790951257045,0,7053.30736699933,3642.64297331957,7055.16450985648,3644.50011617671,4.46250532772391,1.30855419384385,938.876994435,275.309795360639,NA,NA,NA,NA,2.21447632804344,0.271532364466814,0.000371848457572661,0.000516325587755058,0.000266719317732337,2.21447632804344,0.271532364466814
2020-03-18,156,3,14,112.428571428571,2.14285714285714,9.42857142857143,13.4285714285714,0.285714285714286,1.42857142857143,NA,5586.96131491815,5639.27588923273,558.272539547758,50.1717171717172,7912.65381365769,3894.66543655379,7999.9334229373,3921.53761700492,4.84720349715342,1.42136042397732,944.768913080818,277.03750082821,NA,NA,NA,NA,2.40537917903854,0.264400353061473,0.000412705108995431,0.000585467613239746,0.000286994047009802,2.40537917903854,0.264400353061473
