"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Italy",0.651216809093583,12.3751967833524,5.03350010491017,9.66398974901797,9.44136898107985,4.68523863882035,15.977635364185,0.47523131756761,0.555504995634839,0.275650465071949,0.940104161058233,2.97435325525624,10.1431614097519,5.71053939714704,19.4744035851423,NA,9.69090212029982,9.57257404853404,0.05881081072511,0.000353426382902936
"Mexico",0.641343755358182,10.5959026363706,5.5527867275133,9.55778144653275,9.43508299128056,4.68948150961199,15.9606832377957,0.523910036069692,1.56796612016968,0.784199235712023,2.64888667338808,3.28250381430443,11.1720247749317,5.64777994567888,19.2603777634681,NA,9.83402253003121,9.00333260807187,0.0555129973241185,0.0110240577564056
"United Kingdom",0.66013315833742,11.2964852484641,5.76400743494589,38.431203650026,9.46716374733629,4.69807372938002,16.0212403851017,0.545688022274965,0.149971857355927,0.0744489798711773,0.253761621247146,3.40602855433344,11.615143859119,22.7093476113749,77.4446982644359,NA,39.1038004506931,37.0907657137987,0.0616435669389267,0.000387974789516643
"Belgium",0.652728126740594,10.6960569257932,6.04755695342573,74.0561307928612,13.3918979707319,6.87302363370207,22.6633996506927,0.809882656924677,0.266820695460799,0.266820695460799,0.451730415618411,3.57352678506873,11.7834987930697,43.7469215231747,98.9999999999911,NA,82.5710035314922,55.4082319184329,0.0866255100167895,0.000493962992292617
"Bolivia",0.551988370676479,5.79220922620691,7.65077764088472,4.5280133657151,14.3942981776304,7.16254513130328,24.3327693561074,1.10127574653642,7.46676597575421,3.71630697523646,12.6209558995426,4.52589563653596,15.375480731331,2.675644261559,9.12463299454741,NA,4.49723080050996,4.93239457035954,0.0637881953968618,0.028541395707256
"France",0.638121651681188,8.04777079236568,7.67247469606665,68.5558799349761,7.64263061013433,3.83882203668518,12.9427123741813,0.586378899676401,0.535781384010889,0.312020538489465,0.915866442742713,4.53057197536226,15.2749696149691,40.5102926888469,98.9999999999975,NA,72.9186954595325,61.9326665093725,0.0471904298207527,0.000700141076891597
"Netherlands",0.64920984622118,7.61763237067443,8.38463120427272,79.3332251451849,5.72704856771396,2.96714836764558,9.69275491122208,0.480191901292399,0.201495034627229,0.201495034627229,0.341873695688577,4.9541322945909,16.1836161119718,46.5612263063717,98.9999999999962,NA,83.5909326139498,69.8314067470049,0.0365792537142068,0.000479612856502231
"Ecuador",0.835999952441697,9.19355110713864,8.39663580563679,9.52478998091759,8.12954347023381,3.98987965590404,13.8186107328661,0.682608157856461,2.31070209949913,1.09042955409386,3.98770122332242,4.93977412818316,17.108489897593,5.62828498872471,19.1938949615476,NA,9.52478393386226,9.52480244003804,0.0627559298540313,0.0278179775277019
"Sweden",0.611953275575965,6.75799086757991,8.899711171633,17.1543982073847,9.68473464232906,4.80691221666178,16.3882403180165,0.861913410906371,0.885447297735941,0.440278301382393,1.49723522957887,5.25934080890199,17.9307083644839,10.1371271732454,34.5650112505869,NA,17.8581065330021,17.5478400010091,0.058248029595499,0.000398549638012309
"Egypt",0.529940037570838,5.59158094823234,9.09563709646809,7.0661476003432,1.10622843227991,0.551019191584408,1.86924273895328,0.100618523658128,0.279515369602685,0.140712322212574,0.470269959414351,5.38284951233631,18.260439054547,4.17545085474793,14.2393580431136,NA,7.06614760054689,7.06614758177871,0.00562616619926056,0.000486113510134411
