"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-03-15,886,4,1,466.857142857143,2.42857142857143,1,69.8571428571428,0.261904761904762,0,NA,34495.8411816082,34498.2697530368,1867.59290500771,0,38524.1138477965,31564.6586484002,38526.5424192251,31567.0872198288,7.53765592572468,2.21029008348318,3160.54183924382,926.77542654518,NA,NA,NA,NA,3.74049091050999,0.214096219657433,0.298962606247859,0.333871687299805,0.273560927387169,5.72380686285361,3.74049091050999,0.214096219657433
2020-03-16,1058,5,1,583.857142857143,3.14285714285714,1,117,0.714285714285714,0,NA,37581.7552990439,37584.8981561867,3086.62840314995,0,43746.9245520283,33095.6546980836,43750.0674091712,33098.7975552265,7.63851997966835,2.23986676095538,5223.52498994607,1531.71033539773,NA,NA,NA,NA,3.79054374930911,0.339166370726493,0.325711381723566,0.379138845797156,0.286834755818724,8.947827614639,3.79054374930911,0.339166370726493
2020-03-17,1243,10,1,723.285714285714,4.57142857142857,1,139.428571428571,1.42857142857143,0,NA,41210.0659724679,41214.6374010394,3629.73924485262,0,49888.1316257349,34895.4501128225,49892.7030543064,34900.0215413939,7.74076808322096,2.26984928756103,6142.6356451352,1801.22398616746,NA,NA,NA,NA,3.84128340971867,0.370993139863187,0.357166765208292,0.432371033232845,0.302444194239715,9.65824830684521,3.84128340971867,0.370993139863187
2020-03-18,1486,14,31,890.714285714286,6.14285714285714,5.28571428571429,167.428571428571,1.57142857142857,4.28571428571429,NA,45359.0491852834,45515.7071939414,4301.06979290208,150.515151515152,56909.8834364337,36954.0561754657,57171.4365499868,37034.3870025333,7.84441907803334,2.30024318829549,7278.73349568043,2134.36546113939,0.942126514131898,NA,0.0307586124946852,NA,3.89271924173083,0.406270222907229,0.394439910909367,0.495448664419281,0.320940642482354,10.4369398383773,3.89271924173083,0.406270222907229
2020-03-19,1795,21,31,1102.28571428571,8.71428571428571,9.57142857142857,211.571428571429,2.57142857142857,4.28571428571429,NA,50644.43688184,50878.923894827,5363.2167008856,75.2575757575758,65855.8197580789,39575.8366435743,66247.6494284086,39695.8328841758,7.9494920423052,2.33105405751807,9076.21287842179,2661.44588164248,1.16991643454039,NA,0.0412744578549058,NA,3.94486071272288,0.466422416473562,0.440917640205563,0.574103283228228,0.344004778824827,11.8239178228314,3.94486071272288,0.466422416473562
2020-03-20,2257,37,31,1344.85714285714,13.5714285714286,13.8571428571429,242.571428571429,4.85714285714286,4.28571428571429,NA,56662.1734462765,56946.6721475752,6067.74825274819,45.1545454545454,76042.836581411,42559.7861524569,76516.1464715209,42706.895926893,8.05600630508671,2.36228756314573,10268.4970431123,3011.06304271714,1.63934426229508,NA,0.0649730679680734,NA,3.99771741455431,0.478951874106111,0.493500852195139,0.663090257364433,0.370098703571534,11.9810755659206,3.99771741455431,0.478951874106111
2020-03-21,2815,67,263,1648.57142857143,22.5714285714286,51.2857142857143,303.714285714286,9,37.4285714285714,NA,64094.6981005525,64443.3856907401,7496.71354316486,55.1888888888889,88626.9321501857,46243.7575347793,89202.8924676461,46427.0695648545,8.16398145008919,2.39394944777051,12686.7459961252,3720.17363796151,2.38010657193606,NA,0.103967225312352,NA,4.05129906545779,0.535986532859007,0.558467502267811,0.773033819025878,0.402337793081281,13.230543565846,4.05129906545779,0.535986532859007
2020-03-22,3401,75,263,2007.85714285714,32.7142857142857,88.7142857142857,359.285714285714,10.1428571428571,37.4285714285714,NA,72796.2150014541,73194.4660837052,8751.08039296513,39.4206349206349,103359.416795668,50556.8258930498,104012.413132664,50769.7109628672,8.27343732434657,2.42604553119937,14809.5206650179,4342.64139801277,2.20523375477801,NA,0.102466762875529,NA,4.10561551433739,0.560528537255394,0.634304517297676,0.901373382922573,0.439971199035951,13.6533608118979,4.10561551433739,0.560528537255394
2020-03-23,3743,88,263,2391.42857142857,44.5714285714286,126.142857142857,383.571428571429,11.8571428571429,37.4285714285714,NA,81895.8143343251,82413.4333819441,9218.96729823892,107.510822510823,118766.453029317,55066.8032204251,119613.742406607,55344.5368401888,8.38439404815117,2.45858171336764,15601.3292739428,4574.82587732157,2.3510553032327,NA,0.106778708747838,NA,4.16067674569908,0.526884672814634,0.714196248393919,1.03657477400852,0.479616719730327,12.6640750457352,4.16067674569908,0.526884672814634
2020-03-24,4269,122,461,2823.71428571429,60.5714285714286,191.857142857143,432.285714285714,16,65.7142857142857,NA,91917.050350259,92665.6910428996,10252.2576609555,215.021645021645,135735.555737601,60032.4069146909,136963.716909762,60432.1233486329,8.49687201521253,2.49156397438563,17349.9745031555,5087.58650844409,2.85781213398922,NA,0.131656062375362,NA,4.21649287972953,0.527820012281329,0.803042491761648,1.18692995509237,0.523705832980478,12.5186589135099,4.21649287972953,0.527820012281329
2020-03-25,4937,178,547,3316.71428571429,84,265.571428571429,493,23.4285714285714,73.7142857142857,NA,103194.459124055,104203.052197648,11537.3611547483,236.52380952381,154835.533222926,65617.7042868646,156488.481940875,66157.4303878313,8.61089189845485,2.52499837623864,19524.7650311125,5725.3070391984,3.60542839781244,NA,0.170820332270476,NA,4.27307417517308,0.536322799832528,0.903025464378491,1.35613190875164,0.573321443451994,12.5519271025169,4.27307417517308,0.536322799832528
2020-03-26,6235,220,675,3951,112.428571428571,357.571428571429,634.285714285714,28.4285714285714,92,NA,117426.164352879,118850.22495894,14647.172761292,387.038961038961,178937.858555222,72667.0284713081,181276.005075369,73425.9522092243,8.72647465154272,2.55889106323433,24787.5231344942,7268.52182139305,3.52846832397755,NA,0.185106927711752,NA,4.33043103008887,0.614614622462384,1.02995811851524,1.5709410157523,0.636310580091284,14.1937589339792,4.33043103008887,0.614614622462384
2020-03-27,7284,289,858,4669.14285714286,148.428571428571,475.714285714286,718.142857142857,36,118.142857142857,NA,133023.013519447,135214.147718581,16363.9227596412,731.073593073593,205354.086815128,80391.1297763073,208968.797437839,81546.3950824298,8.8436415150764,2.59324826381939,27692.7923624697,8120.44287320544,3.96760021965953,62.104004781829,0.21373503059864,1.28506256015399,4.38857398492513,0.611532096278049,1.17176815802397,1.81092723645938,0.706682479396368,13.9354996817112,4.38857398492513,0.611532096278049
