"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Mexico",0.627516222677547,9.93555802009336,6.01753396845748,13.0943164245502,11.9685147010898,5.93926293437538,20.2266352758462,0.720209437657907,1.64047111333853,0.812916249830945,2.74999100710922,3.56069819738111,12.1262426940128,7.74818852999981,26.3870315828059,NA,13.4370648085473,12.2777601162346,0.0715568265446895,0.0100309205850912,26.4638715174663
"Ecuador",0.601884904797914,7.55741951695214,7.22609111432183,9.01170274660153,13.3138576633256,6.60758464175136,21.4656080710072,0.962071485583029,2.46881975155101,1.22539080147309,3.11307951218182,4.48192048601905,14.5601083867165,6.27418381594762,18.1892060509285,NA,10.3648025167644,9.03806573560234,0.0727077782184833,0.00654439074053321,95.9947593955482
"Italy",0.651807870052993,5.91671118494798,9.63705271847587,26.993606442602,11.099346799053,5.50794653186086,17.5846097225796,1.0696499024312,1.90362633100939,0.936789513954661,2.02374467457255,6.08287541950793,19.4201213872317,21.1935156487971,54.3962069222134,NA,27.3388440032806,26.6049120025377,0.0632880954169318,0.00393062986592985,67.5894948343847
"Egypt",0.612908748674342,5.82811801519893,10.0323030665469,5.2563119684015,1.06616506367426,0.529074392500006,1.79271747257688,0.106960910377444,0.138990564690291,0.0689326164663279,0.223708106346659,5.96641199818821,20.2166107250111,3.12611199767844,10.5922650272325,NA,5.2076849743048,5.36447384914855,0.00623380808692857,0.000300832541107771,87.0119635734533
"Bolivia",0.656717562427824,6.15331389314486,10.4311321460496,9.78492575377808,11.7932776144248,5.85230317708297,19.8902666554064,1.23017237231113,0.56410599165986,0.279310971147728,0.887907016631026,6.18479577787235,21.0203117488574,5.8017139647662,19.7181079583654,NA,9.78283624654593,9.79172195060088,0.0756963674950504,0.0058194568240601,42.6786205033344
"Iran",0.765709855889107,5.69929515068964,11.0257575157761,9.12629472218389,6.61736626481309,3.28380581562153,11.1770535496864,0.72961475828906,0.943813068077013,0.46694637344659,1.57759630678534,6.52779156014273,22.2185719636094,5.40327608560896,18.3908666371282,NA,8.99707033107039,9.39693674476437,0.0415828985378844,0.00954122368853191,44.7254396334817
"Sweden",0.642647371287485,4.77503920228378,13.1480579771703,83.8774995236723,9.42375678618798,4.84759686809086,15.4025411538986,1.23904100587552,0.43560556728868,0.274543031962824,0.43560556728868,8.04439341206957,25.5599019388651,77.6253505929336,93.9555744563795,NA,85.5870177508702,80.6110125922807,0.0591646937629273,0.000428440860863233,110.645024474592
"United Kingdom",0.664557439545366,4.67079904419825,13.2382588328925,67.6963239459477,11.0711991561142,5.65339684346965,17.9168195229323,1.46563400019141,1.1971135021589,0.740479209569848,1.20837222784235,8.18021300217654,25.9248384780275,48.4286163960533,98.9999999999977,NA,70.3184065652807,63.2203420087684,0.068456818872385,0.00586552725677642,61.3362654410876
"Canada",0.676408435212343,4.3258037192633,15.0963107167337,86.8359765191829,4.15991571742666,2.14181108629974,7.03598726270829,0.62799380225697,0.166185796910094,0.150784860635395,0.277736977277596,8.92545393857411,29.3206906189804,51.3405312425025,99,NA,90.8125739836975,79.3149272933598,0.027165779254775,0.00186308650404194,43.9210183401831
"Poland",0.843974054170181,1.56997247927143,16.3138537567264,11.2726831334541,5.51426065271314,2.73640002315087,9.32999982181984,0.899588418648329,3.99926969948367,1.98326746605037,6.7679341100534,9.64189105925257,32.8748871158275,6.66243751670313,22.7161644962031,NA,10.4671888795813,12.0821599405322,0.0141232905994919,0.0073400992631633,29.4442034835037
