"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","ascertainmentRate","docuTransmissionRate"
2020-03-13,0,0,NA,0,0,NA,NA,NA,NA,NA,259.74025974026,259.74025974026,NA,NA,259.74025974026,259.74025974026,259.74025974026,259.74025974026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302352630002258,0.0302352630002258,0.0302352630002258,NA,NA
2020-03-14,0,0,NA,0,0,NA,0,0,NA,NA,346.320346320346,346.320346320346,86.5800865800866,0,346.320346320346,346.320346320346,346.320346320346,346.320346320346,NA,NA,86.5800865800866,86.5800865800866,NA,NA,NA,NA,NA,NA,0.0403136840003011,0.0403136840003011,0.0403136840003011,NA,NA
2020-03-15,0,0,NA,0,0,NA,0,0,NA,NA,432.900432900433,432.900432900433,86.5800865800866,0,432.900432900433,432.900432900433,432.900432900433,432.900432900433,NA,NA,86.5800865800866,86.5800865800866,NA,NA,NA,NA,NA,NA,0.0503921050003763,0.0503921050003763,0.0503921050003763,NA,NA
2020-03-16,1,0,NA,0.25,0,NA,0.25,0,NA,NA,541.125541125541,541.125541125541,108.225108225108,0,541.125541125541,541.125541125541,541.125541125541,541.125541125541,41.9905683181013,12.313023792526,108.225108225108,108.225108225108,NA,NA,NA,NA,20.8374248796593,0.05775,0.0629901312504704,0.0629901312504704,0.0629901312504704,20.8374248796593,0.05775
2020-03-17,1,0,NA,0.4,0,NA,0.15,0,NA,NA,541.838032015519,541.838032015519,0.71249088997763,0,542.331294939349,541.47910803335,542.331294939349,541.47910803335,42.4247848673868,12.4403504498352,1.2057538138082,0.353566907808386,NA,NA,NA,NA,21.0529007612596,0.02772,0.0630730692958288,0.0631304879426154,0.0630312884759866,21.0529007612596,0.02772
2020-03-18,5,0,NA,1.16666666666667,0,NA,0.766666666666667,0,NA,NA,545.442319550925,545.442319550925,3.60428753540577,0,548.430858460805,543.267701847912,548.430858460805,543.267701847912,42.8642132397343,12.5692053860875,6.09956352145593,1.78859381456232,NA,NA,NA,NA,21.2709629610711,0.141493723877961,0.0634926291348403,0.0638405122855579,0.0632394911028645,21.2709629610711,0.141493723877961
2020-03-19,9,0,NA,2.28571428571429,0,NA,1.11904761904762,0,NA,NA,550.64922367244,550.64922367244,5.20690412151589,0,557.242542358755,545.851579081145,557.242542358755,545.851579081145,43.3088540219558,12.6995887733555,8.81168389794993,2.58387723323347,NA,NA,NA,NA,21.4916117702938,0.205163550157859,0.0640987427796346,0.064866243069056,0.0635402693025369,21.4916117702938,0.205163550157859
2020-03-20,15,0,NA,4.42857142857143,0,NA,2.14285714285714,0,NA,NA,560.517391376459,560.517391376459,9.8681677040189,0,573.942518473249,550.748564558328,573.942518473249,550.748564558328,43.7586991597557,12.8314982498532,16.6999761144937,4.8969854771824,NA,NA,NA,NA,21.7148431920592,0.389151927685576,0.0652474543662008,0.0668102165232449,0.0641103066312088,21.7148431920592,0.389151927685576
2020-03-21,24,0,NA,7.85714285714286,0,NA,3.42857142857143,0,NA,NA,576.143966351819,576.143966351819,15.6265749753593,0,600.387491508472,558.503105523544,600.387491508472,558.503105523544,44.2137251444127,12.9649269220458,26.4449730352234,7.75454096521582,NA,NA,NA,NA,21.9406455603852,0.61168248467523,0.0670664777422658,0.0698885637750473,0.0650129798854967,21.9406455603852,0.61168248467523
2020-03-22,30,0,NA,12.1428571428571,0,NA,4.28571428571429,0,NA,NA,595.475977455687,595.475977455687,19.3320111038688,0,633.103202607327,568.096434342005,633.103202607327,568.096434342005,44.673901695801,13.0998659107988,32.7157110988547,9.59332881846126,NA,NA,NA,NA,22.1690038490441,0.74386733993348,0.0693168352364536,0.0736968610729034,0.0661296986420109,22.1690038490441,0.74386733993348
