"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.65159683169454,8.576095311299,7.4626651173301,12.4218535577607,19.5590987301477,9.69424731576992,33.0997718975432,1.45963003819889,0.634852688168952,0.303173206984237,1.07425512762844,4.40978881279611,15.0566618599101,0.85912753542652,12.4293393232456,12.5095472837811,0.125179263268287,0.00112192931452643
"NJ",0.657632151186701,8.39538787818189,7.61997880186358,9.08713332515438,28.0755179529181,13.9330010745877,47.511330471129,2.13934851652577,0.958632574590511,0.476245532777904,1.62156861253506,4.50281752860147,15.3545421052734,1.16439600363307,9.08713332515335,9.08713332515213,0.179606606028468,0.00247686662861299
"MA",0.665930018092882,7.0874861572536,8.93674442998158,8.9602990301016,20.5238808101578,10.3009011550198,34.612859294855,1.83416677511783,1.15192058911847,0.686982626641416,1.83059378550899,5.29909060529557,17.8058865677399,2.054630536511,8.96029903010378,8.96029903010189,0.129996316287421,0.00593398363410215
"PA",0.612295104748776,5.84842542392433,9.64122855501613,12.3862906870388,10.5353855593924,5.22873871638975,17.8282170990871,1.01574060093318,1.71904740527708,0.853253933841202,2.90889216452937,5.69737621708227,19.4261112675088,4.65918715168494,12.3863930284758,12.3854662426635,0.059404831546098,0.00358538036550414
"MI",0.657285519690287,6.1525999429292,10.3306689670809,37.4503900857873,10.5298088498009,5.22249209677036,17.8190952015768,1.08779969513932,0.551031534983814,0.27025085267682,0.932437660977788,6.10468535486056,20.8291305182066,2.41587814447263,36.9622187195878,35.2115932535446,0.066927963422326,0.00263346115799996
"NH",0.659246206628769,6,10.4124468848549,11.5457096110741,5.05017737356029,2.50643649860264,8.54599577462152,0.525847036612927,0.342535161036532,0.170091001364423,0.579522140517027,6.15313944074839,20.9798667114084,1.02591792656586,11.146804283441,11.2823223526597,0.0315508221967756,0.00147090080171448
"NY",0.65990800095693,5.87245284070069,11.1657320125393,47.5879371879056,19.8318473826487,9.84188840664699,33.5613087690011,2.21437093188234,0.171981399012,0.0857562943419835,0.290915295141478,6.59798742392206,22.499451735165,0.752595945687034,49.5445448822707,43.7503961346601,0.130037888692975,0.000879016443313386
"RI",0.643663241300771,4.86150102938424,12.3202880793434,14.3408317834972,16.3749628044352,8.12665506866128,27.7104672358031,2.01744259039175,1.7669407692944,0.877017962728262,2.98994604995992,7.280435126641,24.8250057784733,1.57436562326354,14.2000647868351,14.8871286171679,0.0980779922991313,0.00320948194241623
"DC",0.636063943141999,4.41391406021631,13.5301085123079,18.3275164550086,14.3305056397383,7.11220470014009,24.2504898242379,1.93893296341901,1.53725443793115,0.763184569826851,2.60104506034315,7.99543834978985,27.2620522772751,1.62120664739888,18.2526854644323,18.4328143229086,0.0855828346905203,0.00297556213327968
"IL",0.625255203996421,3.61337027040247,15.3296755694039,19.6706305188399,11.5769020209511,5.74529399408635,19.591178494151,1.77470152079958,2.08379244487791,1.03388692940795,3.52665915213113,9.05867669639893,30.8896554750076,4.08379965073734,19.7009652413856,19.6085616567295,0.0641265371409523,0.00385106449972739
