"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Mexico",0.614389643273723,10.8328419175284,4.54310132771165,4.39629165632534,9.59673884215985,4.76551367528236,16.2362067236207,0.435989569755184,3.11860356723552,1.54925626433716,5.2753299984288,2.68529205852558,9.14884731139401,NA,4.39629165632554,4.39629165632521,0.0472300608684915,0.0132313776257201
"Italy",0.655127199937597,13.7253230855053,4.64491606583829,5.29808035589258,9.17816578483204,4.55468868653939,15.5321291449426,0.426318097088936,0.358636529745058,0.177940293980549,0.606964192443239,2.74474988657784,9.35998322670981,NA,5.29807889088323,5.29808287105791,0.0585135361974347,0.000541700250430668
"United Kingdom",0.66146606342357,12.7612052951162,5.11807708015242,22.1824077513598,9.39172237437426,4.66066948006646,15.8935252612703,0.480675590274396,0.119576343422041,0.0594044956884268,0.202269456782705,3.02434848388052,10.3134451462441,NA,22.9698047174856,20.7609437225504,0.0613399988784271,0.000473862338340938
"Belgium",0.658525841539034,12.260028477439,5.23130487535116,26.5021756317197,13.4957362086431,6.69721894201208,22.8388190653106,0.70600310624728,0.49409089508461,0.244994629803989,0.836419516830773,3.09124173289509,10.5417354928996,NA,27.7845303724139,24.5010219999678,0.0865561818775204,0.00144722490724328
"France",0.653941709270931,11.6458966623606,5.47896799257339,29.512740024787,7.31056738798176,3.62694905799164,12.3728993523884,0.40054364726303,0.275633037981433,0.13586668496724,0.467711481790843,3.23726586514025,11.043542130278,NA,30.7637935020164,28.1268908176113,0.0466468992479026,0.000460619129533945
"Netherlands",0.658863169315573,9.38015341089611,6.84876059536884,41.4108011350582,5.64477618459301,2.80117554764545,9.55268658921557,0.386597207027171,0.183239827016424,0.090877584827411,0.310171634020152,4.04699979860762,13.8012488132751,NA,42.9180288694968,39.4353731740828,0.0362634111013882,0.000350936236465047
"Spain",0.648321414457593,7.46993943852414,8.50518145688453,89.1895094740355,9.71193275436935,4.91667614512589,16.4355628480335,0.826017503729718,0.390787471732335,0.291102596729013,0.661375813518791,5.02579383114068,16.800323620025,NA,92.9414011122861,82.7775123664252,0.0617030072802188,0.00018400924565153
"Canada",0.648360964062795,7.20369785082174,8.6737086015349,12.8716919857863,3.90024492353963,1.93556337907406,6.601334471183,0.338295879413985,0.234579105781155,0.116452882255884,0.39798011247674,5.12465897449611,17.4779024583436,NA,12.7605538323196,13.0422573070992,0.0243698129947637,0.000502525484590938
"Peru",0.620323858460167,4.72948459120206,9.48711536669626,7.67900639058614,18.677367939987,9.28295741378914,31.5879413037745,1.77194344392891,8.09411491040706,4.02495641143399,13.6862879566421,5.60955659277859,19.0881350085353,NA,7.54133419397273,7.65987555388385,0.0838037921454331,0.0289199212241278
"Sweden",0.655448786444847,6.75047636752335,9.63846880210373,79.1924829348805,8.89725612769439,4.48137122628657,15.0102040043627,0.857559256111086,0.180251900720487,0.155518624459807,0.258517233989193,5.71317522308049,19.1360905581949,NA,86.2462688449588,67.6506574142836,0.0578893349212879,0.00112590272738477
