"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Hidalgo",1.038351044521,4.31967939578436,16.1157248253274,11.2347738192698,18.5958894066249,9.23974852700208,31.4604884311122,2.99686236559388,2.24967886278611,1.11987588802211,3.80896620860979,9.52579732560729,32.4344581114508,NA,9.97499069592105,12.6326225476379,0.129454846126575,0.0681341295403025
"Cameron",0.780427059137225,3.36320612224348,17.1138157848572,16.5449553062849,27.3781760628103,13.5845285405718,46.355884090196,4.68545061664323,8.05406150671148,3.98343833380894,13.6695879656067,10.1075639233341,34.4910800742889,NA,16.5470963595351,16.3573032189845,0.15758136199364,0.0924728950621361
"El Paso",0.636495215103934,2.02323922128223,24.7535870435949,24.7121250554316,9.42831581676972,4.68001942987124,15.9534861414468,2.33384636244912,3.15216111740644,1.5631399551788,5.33559499669769,14.6290681657713,49.8683049808051,NA,24.7016469021062,24.7123670259967,0.0472192949695394,0.0205766701000764
"Bexar",0.634427437160338,2.21377066479071,26.4647631202962,26.8044793278238,8.6544380201487,4.24197333409673,14.7276249751796,2.2903765214252,1.97374180203424,0.924048321100904,3.42553136036358,15.5515673795685,53.9931852709986,NA,26.8044793277459,26.8044793279802,0.0507036835445651,0.0256791247345861
"Harris",0.839347246831788,2.06846292839245,30.3869408555031,19.7034343978687,7.01592274569617,3.50525642485347,11.8405698020093,2.13192429520248,1.24526012724487,0.639360176406023,2.07793778643443,18.0052508523763,60.8207799031879,NA,18.3238029487398,27.5750895591176,0.0440980637076554,0.0144297718116749
"Galveston",0.464387105928446,1.29434324065197,31.3804953781049,32.0220757737002,9.83669429166874,4.88121800234381,16.6469183081119,3.08680339755542,4.36336022293379,2.1637856039813,7.38619698399713,18.5427917673582,63.2383842736225,NA,31.6983049470848,32.3220861523012,0.0399538311284738,0.0133179437094913
"Webb",1.05847491851886,2.21362977283712,34.1150805765777,38.9892751531635,10.9904798009067,5.5168129094873,18.6834196037214,3.74941103983183,0.459933184680022,0.285859354799541,0.869735335758515,20.0681198589846,67.9633531415202,NA,39.8548596982475,37.6854849521776,0.0829980790837592,0.0402305099488964
"Tarrant",0.631881870157561,1.50300601202405,37.5749762736066,75.0196031804273,4.84087352431289,2.58769893567424,8.18146655958375,1.81895707819587,1.24500296967965,0.801880577247065,2.09807306711054,22.2326530940245,70.2924537750346,NA,78.5912581100384,67.3411984416574,0.0273390342414209,0.0108396872606336
"Fort Bend",1.01861587366727,1.50221918743598,39.8519211364051,47.7678580887197,4.66436109789713,2.26720364690124,7.95491860831046,1.85883750625113,1.03773793831245,0.466064494363112,1.8195648443231,23.3671467651374,81.9881138067036,NA,49.9772852373242,41.656849470841,0.027923813682161,0.0119310840278324
"Nueces",1.11927705225227,1.78211346667393,40.2706470018091,26.3301593367427,12.5775895037536,6.24397243280518,21.2801008272557,5.06507667039322,0.876244138377781,0.433038560684844,1.48366641776174,23.8019392460107,81.1194592048779,NA,18.5032258007756,34.1621223412423,0.0902654134404373,0.0477550964073261
"Dallas",0.615124545946884,1.30127666965811,41.6043315779156,81.1519409076488,6.29526831788779,3.49344254134818,10.6126282573806,2.61910430469351,1.58804961325004,1.15651458229317,2.64796061765385,24.6791298175553,74.9720161042852,NA,83.9949050713532,74.6575774663658,0.0340817932709878,0.0105012866919506
"Travis",0.658573220664071,1.40677249490718,42.8817747293079,81.5292957344629,4.85860283447458,2.64276111986859,8.22225095064933,2.08345512247116,0.843987728866372,0.649577913396845,1.42961749456308,25.3392305218636,78.8363014276053,NA,85.2362855770647,73.5873032927215,0.0293094736066589,0.0100100661224928
"Brazoria",0.879366895273942,1.43925657298277,48.7740652407464,49.2723316288251,4.88697514426891,2.42635283543074,8.2700519040758,2.38357644516478,0.462746752455432,0.228849352249531,0.785674585014519,28.821783379498,98.2370086641429,NA,49.3614870840366,49.0940493579668,0.0343057806591032,0.020259319286872
"Collin",0.699554384938809,1.01202978804659,52.9650244087077,82.8568626793199,1.96740714417119,1.20332443063293,3.33305712910338,1.04203767412893,0.495796502748411,0.472636217056472,0.843209810146657,31.2637207754446,86.5965692710846,NA,85.8999816429895,79.6262952733857,0.0105457316648527,0.00318361710637062
"Denton",0.866424639544277,1.26514990431639,58.6577445520848,84.7367032375034,1.86661217698416,1.21780680950467,3.23335521902972,1.09491260255348,0.0711732228468988,0.0711732228468988,0.195944692421651,33.8630471563852,89.9085630009591,NA,82.4005583395586,81.6336326709296,0.0138522857435534,0.00558747660244173
