"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"CT",0.645880309108197,7.96677999716674,7.88202593595709,14.1006823331492,20.095592416445,9.97836743488897,33.2673822836378,1.58393980624842,1.03735049524698,0.491068093946569,1.03735049524698,4.76123968139045,15.8737370274644,12.3351470726997,28.2507416794086,1.11728395061727,15.1751134203637,14.5186122136582,0.12618899965136,0.000953639917347467,95.7540934188446
"NJ",0.64641888612961,7.98354767008018,7.9007547491109,11.5932362416783,28.7209282578284,14.2531785945226,47.2220188308194,2.26917010331911,1.35999723982638,0.675384136048164,1.35999723982638,4.80532209232474,15.9204495212818,11.334806227742,23.3621275779189,1.71572053810511,11.5932362416802,11.593236241678,0.181160276913689,0.00180135754808217,86.6855167074088
"MA",0.665045712420557,7.25775817292411,8.97113480915919,0.0583945479914338,20.8613205609998,10.3571006358041,35.354218291757,1.87149719049814,0.593495188105975,0.298659210186079,1.05581589832446,5.29356122387944,18.0697017081059,0.034518157319189,0.117586233582971,0.0236938483999883,0.109582849982065,5.44378265512663,0.135828740299424,0.00515052369219136,66.6001808466265
"NY",0.659394801630306,5.61757061435761,11.6899997225527,86.6673222828979,19.913054530167,9.93818323736796,33.5147895573237,2.32783601932829,0.13209465738021,0.0622554749446834,0.13209465738021,6.94569785481349,23.423154551785,60.1816746121742,98.7146417647354,0.920515884461678,90.7975041851609,78.7216604442622,0.130767832172218,0.00066825811479965,67.0167199341744
"NH",0.65673898002398,5.44505221282944,11.871471044656,58.3805039661533,4.98334452591596,2.47946390879238,8.30903943838588,0.591596302449565,0.11660369719497,0.0579068846316393,0.11660369719497,7.11991207691859,23.8598472981081,30.8930747338207,98.9999999999796,0.673736012654504,60.8834210149468,54.5323103874075,0.0322127275575472,0.000514815280600069,42.6672875737239
"MI",0.651992814078831,5.30388326771802,12.0736346541708,75.3102175726316,10.9752500562079,5.51116419861019,18.181980334966,1.32511159416822,0.468835848308849,0.273890807227347,0.468835848308849,7.28804877002244,24.0441319912476,26.3279567168666,98.9999999999913,2.65996503910599,79.6728305764034,67.7888066091548,0.0702823721216795,0.00313411917282885,39.3734162268311
"PA",0.653200215340401,5.26672620716181,12.0949194738827,46.9502813892838,9.90686934055192,4.91662501814231,16.7454792629363,1.19822786912252,0.594634556353399,0.294826326993893,0.987060528417482,7.15553045874675,24.3709427646215,27.7763912475351,94.206219236085,6.24394027535384,48.923368401742,43.1058757702909,0.0631073812045925,0.00346821107251381,37.9012804861508
"RI",0.662316847708562,4.54938093866974,14.2018069209275,42.7829411498314,16.1590282006555,8.01369624309015,27.2819678847358,2.29487398535532,0.757429676778526,0.348211203632325,1.21903125778936,8.41168787768898,28.6368975781193,25.3243921073586,86.2141086807198,1.6099059095088,43.9634635655237,40.1662874878002,0.104402559656246,0.00585258471852371,34.4712146596235
"AZ",0.420497120663324,2.57537572040102,15.5358049462162,15.6453400298313,19.0883101512617,9.47316471865587,27.4707451890095,2.9655226326288,7.97301581873275,3.95623359690509,8.66171863684637,10.7952027228415,31.3044554877071,11.0807462349392,31.5277306661783,6.20715184719013,15.645331795011,15.6453687400107,0.0763733498637191,0.00865537154418835,107.842004819722
"DC",0.649361866983584,4.11094929167218,15.5569596106717,58.7773253547046,13.7586076035336,6.84583472999725,22.7831520538385,2.14042102787252,0.503598966030572,0.176225821730087,0.503598966030572,9.39475373211975,31.2660341987744,26.0947239917943,98.9999999999947,1.19025198689219,61.1386401607575,53.8366753439469,0.0879916230841276,0.00226709495868928,49.6216801874287
"VT",0.574354424746531,3.36426914153132,16.7244589899143,38.1312386547943,1.65199317891955,0.837945631702801,2.62369598397396,0.276286921724582,0.155717912273324,0.0512622529296345,0.155717912273324,10.5304472550248,32.9719389029018,37.8577206195141,59.3710725836183,0.380456547857434,42.4918502115582,40.6542506005173,0.0092950356496669,0,125.91730650973
"DE",0.587375008112859,3.15836967965108,17.5453235399946,30.4345307753498,11.6751506151836,5.86055787727765,18.001217560332,2.04844294921562,1.99273709991119,0.808719124701689,1.99273709991119,11.3794688739812,34.9530367605066,28.2042886450408,59.3242961307811,5.85225158168972,30.7366667261765,27.5060713508896,0.0646974010129764,0.00267005147037681,110.191474834438
"NM",0.577173331599412,3.06213599171044,17.6780632649384,19.8043927373176,7.55020336560392,3.74749998234018,12.3138710700673,1.33472972760297,1.60003617653744,0.791147085824686,2.24516863760991,10.8392374746187,35.6165372619822,12.4799495702335,39.9088520312605,2.30697946641962,19.8043927373169,19.8043927373178,0.0408712393809891,0.00486448823437677,96.5958054467819
"LA",0.664920942207496,3.29773907544118,19.208083174017,27.7627203537487,18.4161559776155,9.13884431971901,31.1322211453179,3.5373905576371,1.29134227994875,0.639480503103218,2.15360319091392,11.3624740783042,38.7071979112766,16.4234877230696,55.9460879855846,3.61995341614915,27.2066222073,28.8971677315426,0.116653910670165,0.0118095144676232,26.0988160157014
"MD",0.653989920747903,3.20935960591133,19.8548145293832,67.6595354847556,10.1469681616772,5.09194271330443,16.7816714921728,2.01466170885657,0.513232841187049,0.205153625809997,0.513232841187049,12.0051313708306,39.5656790009162,38.4758550094775,98.9999999999972,4.87975370703636,70.6719215059736,61.9212857769652,0.0646577390798058,0.0030931177303463,42.2946411492188
"OH",0.685686463205355,3.19133095083387,19.9460874130611,33.9023752698147,6.33681547482702,3.14458512284649,10.7104182212199,1.26394675381338,0.541473079216,0.267958435251768,0.903936098289167,11.8010961636325,40.1943882717747,20.0585614152041,68.318422892203,2.59455224069228,33.6449014712797,34.398061199397,0.0403367239565065,0.00546663130608858,23.3253015917428
"IL",0.643772672529447,3.09413229231686,20.0753468727662,71.4968279209014,11.1469656842021,5.64246169570465,18.0451571372036,2.23779202689179,0.913124034780968,0.495592915551535,0.913124034780968,12.4010670002875,39.6598532267454,34.2164063348379,98.9999999999956,3.55833420501386,74.8091591735222,64.6229409558315,0.069240245738951,0.00464021706114693,34.1333128728517
"IN",0.661479887641128,3.10585104520466,20.4938378244069,73.3591480733656,8.27983071340653,4.22970468005559,14.009781633391,1.69685507854097,0.516201136671946,0.322739371962614,0.872022043978587,12.1119309561305,40.1175781028444,43.3555858756676,98.9999999999973,9.02224087284932,76.0815550185354,67.7354806965193,0.0527017911924731,0.00418881203953704,23.6209309036157
"ME",0.598195884228721,2.68456375838926,20.7038452268592,28.0249989066625,1.87385305999009,0.934019758606768,2.8869175182145,0.387959637319113,0.325647209189114,0.129050286484697,0.325647209189114,13.4385424893974,41.536555703898,21.8709243836412,56.4970362922699,0.520704700749154,27.623047778159,27.0825547136105,0.0104150238206473,0.000595144218322705,142.673579307001
"MS",0.672758271626629,3.0154233553667,20.874115691085,29.5926394661064,15.3417786740497,7.61321347734794,25.9283112025655,3.20246062949133,1.49933951127201,0.742168802168598,2.50520705510918,12.3512117872701,42.064505862338,17.5100717674909,59.6336522574604,3.82102867752781,29.86792860121,28.9280242448928,0.096567745768105,0.0159602224216597,23.5614350693341
"CO",0.632012012452265,2.8888988885389,21.0946421043989,61.4906107510144,5.48813277894121,2.74885123596741,8.94522786981772,1.15770196793185,0.465512961251782,0.158586197916083,0.472175549209262,12.9421182420414,42.1158465319576,37.38311818235,99,4.33443607713401,63.1015098540472,57.6901634491202,0.0334448392841762,0.00158020787895121,48.5871548004526
"MN",0.549374352520262,2.1932653851116,22.4195904575381,28.5625120694921,7.35631879788054,3.65533202856101,11.0651780824256,1.64925654723571,2.05511869317198,0.911418009681327,2.09453541580775,14.9049254783812,45.1191994146963,21.5907903279263,56.7237688100577,4.78083409973622,28.6038748685702,28.6494467695897,0.0361725729622075,0.00328035588137666,104.165434378988
"WA",0.653374625676447,2.48620104656997,25.2944801734091,57.8238608991898,4.34556520980857,2.17595241910607,7.07050890195575,1.09918813041759,0.332138474657439,0.139306054399504,0.332138474657439,15.5460964077642,50.5152649830993,35.7098050411654,98.9999999999873,4.79243621887514,58.9320734976931,55.9941635419417,0.0273280268022151,0.0026395643379362,27.4207889722843
