"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","ascertainmentRate","docuTransmissionRate"
2020-03-13,42,1,NA,42,1,NA,NA,NA,NA,NA,10799.8658008658,10800.8658008658,NA,NA,10799.8658008658,10799.8658008658,10800.8658008658,10800.8658008658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101727752589925,0.101727752589925,0.101727752589925,NA,NA
2020-03-14,66,1,NA,54,1,NA,12,0,NA,NA,12942.7229437229,12943.7229437229,2142.85714285714,0,12942.7229437229,12942.7229437229,12943.7229437229,12943.7229437229,9.27837406392323,2.72072622927072,2142.85714285714,2142.85714285714,NA,NA,NA,NA,4.60430592645814,0.111112491777796,0.121910212522596,0.121910212522596,0.121910212522596,4.60430592645814,0.111112491777796
2020-03-15,99,1,NA,69,1,NA,15,0,NA,NA,13262.6137913237,13263.6137913237,319.890847600785,0,13484.0766858166,13101.4657703519,13485.0766858166,13102.4657703519,9.4492458768297,2.77083149771698,541.353742093635,158.742826628961,NA,NA,NA,NA,4.68909945767489,0.115895241404938,0.124923098489377,0.127008942620225,0.123405328867013,4.68909945767489,0.115895241404938
2020-03-16,121,1,NA,82,1,NA,13,0,NA,NA,13534.8393166253,13535.8393166253,272.22552530159,0,13944.766036327,13236.5551287722,13945.766036327,13237.5551287722,9.62325985704199,2.82185815356871,460.689350510385,135.089358420339,NA,NA,NA,NA,4.7754522598855,0.0980195855407252,0.127487049509333,0.131347936653998,0.124677665463383,4.7754522598855,0.0980195855407252
2020-03-17,146,1,NA,94.8,1,NA,12.8,0,NA,NA,13798.0300543086,13799.0300543086,263.190737683275,0,14390.1657462525,13367.1610587504,14391.1657462525,13368.1610587504,9.80047383923518,2.87382315586596,445.399709925541,130.605929978166,NA,NA,NA,NA,4.86339303300393,0.0945702501320697,0.12996590655104,0.135542925493809,0.125907774972801,4.86339303300393,0.0945702501320697
2020-03-18,197,1,NA,111.833333333333,1,NA,17.0333333333333,0,NA,NA,14141.9327766533,14142.9327766533,343.902722344696,0,14972.154968682,13537.8195525455,14973.154968682,13538.8195525455,9.98094671677058,2.92674377409062,581.989222429484,170.658493795112,NA,NA,NA,NA,4.95295100230721,0.123446696721428,0.13320494791112,0.141024380103176,0.127515118805623,4.95295100230721,0.123446696721428
2020-03-19,287,10,NA,136.857142857143,2.28571428571429,NA,25.0238095238095,1.28571428571429,NA,NA,14636.7421453586,14639.0278596443,496.095082991053,0,15810.4147794581,13782.7163606463,15812.7004937438,13785.0020749321,10.1647384555265,2.98063759222206,839.54552506178,246.182522386538,NA,NA,NA,NA,5.04415592529888,0.176946013601353,0.137877410174242,0.148931623933075,0.129833784289578,5.04415592529888,0.176946013601353
2020-03-20,420,13,NA,190.857142857143,4,NA,54,1.71428571428571,NA,16.1262798634812,15686.2172591515,15690.2172591515,1051.18939950716,0,17587.636400602,14302.6449348379,17591.636400602,14306.6449348379,10.3519101190708,3.03552251611851,1778.93590685828,521.642859905809,3.0952380952381,NA,0.0828541745807732,NA,5.13703810420056,0.368930530646222,0.14777801787827,0.165686498509121,0.134746867811877,5.13703810420056,0.368930530646222
2020-03-21,507,14,NA,253.857142857143,5.85714285714286,NA,63,1.85714285714286,NA,14.7098065376918,16738.0589348115,16894.4312291838,1204.2139700323,150.515151515152,19368.2695660047,14824.179686884,19629.5369652721,14904.2247996659,10.5425238881044,3.0914167792186,2037.90056467004,597.579864828056,2.76134122287968,NA,0.0828675426244365,NA,5.2316283956007,0.401620897245719,0.159119884638521,0.184880426872623,0.14037516259516,5.2316283956007,0.401620897245719
2020-03-22,600,23,NA,325.428571428571,9,NA,71.5714285714286,3.14285714285714,NA,12.7773527161438,18078.2342041807,18237.7493556958,1343.31812651202,0,21638.4343075745,15487.6458248523,21902.8445639847,15570.8337947772,10.7366430840746,3.14833894946548,2273.30759871264,666.608995111226,3.83333333333333,NA,0.126112052268209,NA,5.32795822217236,0.427590066423623,0.171771901295595,0.206291531984595,0.146653606951302,5.32795822217236,0.427590066423623
2020-03-23,772,25,NA,418.428571428571,12.4285714285714,NA,93,3.42857142857143,NA,13.1568310428456,19788.7565865424,19951.7003094862,1713.95095379033,0,24535.5381194834,16334.7493056806,24803.3769473222,16421.365847034,10.9343321927995,3.20630793623445,2900.53238333749,850.532052256856,3.23834196891192,NA,0.125302603849325,NA,5.42605958439676,0.514421888199996,0.187914716306265,0.233610142002652,0.154664327182161,5.42605958439676,0.514421888199996
2020-03-24,1026,32,NA,544.142857142857,16.8571428571429,NA,125.714285714286,4.42857142857143,NA,16.4855751217684,22059.3023246362,22226.6746190085,2274.9743095223,0,28381.0660718618,17459.255354015,28653.3334711292,17550.300466797,11.1356568851333,3.26534299639247,3849.95652380697,1128.93461976295,3.11890838206628,NA,0.143971154248298,NA,5.52596507081802,0.635270146927491,0.209341519302833,0.269870885535305,0.16529717678948,5.52596507081802,0.635270146927491
2020-03-25,1247,40,NA,694.142857142857,22.4285714285714,NA,150,5.57142857142857,NA,22.4791265253693,24719.1144493785,24892.0581723222,2665.38355331379,0,32886.1437335137,18776.3554631782,33163.9825613525,18872.9720045316,11.3406840413989,3.32546374146282,4510.64909022335,1322.67153773466,3.20769847634322,NA,0.160693823399772,NA,5.62770787016786,0.67997356063003,0.234445384462145,0.312354349651064,0.177754733936207,5.62770787016786,0.67997356063003
2020-03-26,1525,48,NA,871,27.8571428571429,NA,176.857142857143,5.42857142857143,NA,17.4489076814658,27605.9666646895,27977.8584395813,3085.80026725906,193.519480519481,37774.4540759081,20206.8417397343,38386.1060905602,20404.2713852767,11.5494817722115,3.3866901437312,5222.12352920764,1531.2993807451,3.14754098360656,NA,0.171564239284636,NA,5.73132178169895,0.715455841070649,0.263508936580763,0.361538822467186,0.192177248521385,5.73132178169895,0.715455841070649
2020-03-27,2001,64,NA,1096.85714285714,35.1428571428571,NA,225.857142857143,7.28571428571429,NA,21.1391897312475,31210.164767962,31847.3682311655,3869.50979158418,258.025974025974,43877.7233935341,21992.584514935,44934.507276318,22324.4792517771,11.7621194453686,3.44904254413064,6548.40118575785,1920.20786650042,3.1984007996002,NA,0.200958520451214,NA,5.83684122852877,0.818134829199133,0.299953842200367,0.423214816592671,0.210262690407806,5.83684122852877,0.818134829199133
2020-03-28,2366,69,NA,1362.42857142857,43,NA,265.571428571428,7.85714285714285,NA,23.2753223988982,35390.4438362086,36315.0325807973,4467.66434963184,279.528138528138,50956.1956628745,24063.9861578243,52495.1700218488,24541.5156959553,11.9786677061084,3.51254165818216,7560.6627455308,2217.0364441782,2.91631445477599,NA,0.190003960058364,NA,5.94430126769289,0.850903938112498,0.342032455340598,0.494424777291522,0.231143806702957,5.94430126769289,0.850903938112498
2020-03-29,2651,80,NA,1655.42857142857,51.1428571428571,NA,293,8.14285714285715,NA,24.0051498127341,39749.2384924042,41155.0177131834,4839.98513238609,473.047619047619,58336.0789272055,26224.4782428537,60685.9140920407,26943.3128293199,12.1991985055605,3.57720858433728,8190.74407019187,2401.79713336453,3.017729158808,NA,0.194386989595131,NA,6.05373760426309,0.82790081339781,0.387617764811512,0.571569147165378,0.253765088094539,6.05373760426309,0.82790081339781
2020-03-30,2809,87,NA,1946.42857142857,60,NA,291,8.85714285714285,NA,26.6100587851078,43944.3811829001,45875.0694945884,4720.051781405,516.051948051948,65439.3094144183,28303.5436811019,68673.694029803,29285.5941644532,12.4237851207331,3.64306480983903,7987.77993776229,2342.28133513331,3.09718761124955,NA,0.189645489278796,NA,6.16518660126605,0.732086482133313,0.432073484258736,0.646801903152987,0.275825821053312,6.16518660126605,0.732086482133313
2020-03-31,3929,111,NA,2361.14285714286,71.2857142857143,NA,414.714285714286,11.2857142857143,NA,27.1384500327194,49871.6418010876,52480.1829266288,6605.11343204035,666.5670995671,75474.8054056368,31241.4367053798,79851.5782994097,32563.3196269694,12.6525021835085,3.71013221922431,11177.8842696067,3277.72546251627,2.82514634767116,169.727891156463,0.211508409098319,1.02769539078156,6.27868529407191,0.943724586038972,0.494283621615422,0.752080597141225,0.306697017034825,6.27868529407191,0.943724586038972
2020-04-01,4638,139,NA,2845.57142857143,85.4285714285714,NA,484.428571428571,14.1428571428571,NA,23.9697462359511,56594.8921661105,60056.1605643788,7575.97763775008,838.584415584415,86858.5477816095,34573.4685728776,92672.4635325252,36322.8273269056,12.885425701796,3.77843310052666,12820.8852331155,3759.50769993613,2.9969814575248,129.437229437229,0.231450027264056,1.07387959866221,6.39427140089127,0.971354012054165,0.565637825340281,0.872833864983295,0.342105870011071,6.39427140089127,0.971354012054165
2020-04-02,5348,163,NA,3391.71428571429,101.857142857143,NA,546.142857142857,16.4285714285714,NA,27.246810633597,64148.1174390307,68442.8966598099,8386.73609543109,817.082251082252,99648.5443973207,38316.1442722215,106865.401540178,40484.6662915556,13.1226330903648,3.84799015431749,14192.9380076526,4161.83896465002,3.04786836200449,102.886002886003,0.238154736217812,1.22892601190352,6.51198333807575,0.96501113419288,0.644628142439177,1.00650978622758,0.3813040724812,6.51198333807575,0.96501113419288
2020-04-03,5831,184,NA,3938.85714285714,119,NA,547.142857142857,17.1428571428571,NA,24.8701298701298,71284.5811464815,76693.1136140139,8250.21695420399,1096.61038961039,111732.461001138,41852.58168666,120827.307154985,44578.7589154463,13.3642031924255,3.91882650003454,13961.9056148067,4094.09262389069,3.1555479334591,98.3471074380165,0.239917238105688,1.35935419811022,6.63186023082769,0.852946697262671,0.722332656559072,1.13800973319971,0.419864207307614,6.63186023082769,0.852946697262671
2020-04-04,6160,201,NA,4480.85714285714,137.857142857143,NA,542,18.8571428571429,NA,24.8901134947189,78108.0481029309,84718.0567609396,8024.94314692564,1182.61904761905,123287.482004361,45233.1216800861,134407.980172859,48561.0615297101,13.6102163120065,3.99096568547559,13580.6730178742,3982.30261426386,3.26298701298701,94.4227005870842,0.237257566668684,1.45662411929627,6.75394192926638,0.760344311953271,0.797915433537305,1.26591904808595,0.457371450018617,6.75394192926638,0.760344311953271
2020-04-05,6647,211,NA,5051.71428571429,156.571428571429,NA,570.857142857142,18.7142857142857,NA,26.1723866911187,85163.1407374233,93017.4870577696,8299.43029683006,1225.62337662338,135234.188220974,48728.8196361929,148453.169905956,52679.5758123476,13.8607542351794,4.06443169302254,14045.189733097,4118.51428263747,3.17436437490597,79.4778825235678,0.226839067227172,1.4919112134105,6.87826901896122,0.730869129210035,0.876083462604529,1.39820340496894,0.496161599781299,6.87826901896122,0.730869129210035
2020-04-06,7314,229,NA,5695.28571428571,176.857142857143,NA,643.571428571429,20.2857142857143,NA,24.2857142857143,92997.1896739726,102204.955907739,9187.46884996918,1333.1341991342,148499.721586123,52610.6355424075,164001.194113596,57238.7708807534,14.1159002612378,4.13924894878402,15548.0242076402,4559.19506840576,3.13098167897183,61.6226978596317,0.224059584944902,1.56431152529799,7.00488283640372,0.7557084817809,0.962615466179871,1.54464218025029,0.539102293284852,7.00488283640372,0.7557084817809
2020-04-07,8818,329,NA,6393.71428571429,208,NA,698.428571428571,31.1428571428571,NA,27.8861510381017,101057.755096542,111995.335183122,9790.37927538352,1698.670995671,162154.425707835,56600.6121538223,180569.528271937,62097.1545813196,14.3757392267549,4.21544232964995,16568.3341583413,4858.38370056625,3.7310047629848,49.5238095238095,0.293762235241366,2.09684795669803,7.13382548094606,0.751039200140671,1.05482597032371,1.70069072572447,0.584860889326154,7.13382548094606,0.751039200140671
2020-04-08,9901,362,NA,7145.57142857143,239.857142857143,NA,751.857142857143,31.8571428571429,NA,28.5087481718217,109246.016041798,122344.167556949,10348.8323738271,2128.71428571429,176023.746428377,60655.0359526495,198082.936904568,67232.6653833692,14.6403575386714,4.29303717299386,17513.4086326305,5135.51080204954,3.65619634380366,47.309101155255,0.295886601894197,2.14271788786043,7.26513983122038,0.744007462782995,1.15229625453323,1.86564043746367,0.633229601791029,7.26513983122038,0.744007462782995
2020-04-09,10566,379,NA,7891,270.714285714286,NA,745.428571428572,30.8571428571429,NA,28.7842012356575,116817.308121646,132419.065697404,10074.8981404544,2472.74891774892,188846.691266802,64404.9499600501,215132.764526875,72232.2388966773,14.9098431985117,4.37205928377411,17049.8276223074,4999.57351330818,3.58697709634677,45.1190476190476,0.286212561615612,2.07810729607179,7.39886955715619,0.682359373126872,1.24718649428777,2.02622392012521,0.680317991443661,7.39886955715619,0.682359373126872
2020-04-10,11483,416,NA,8698.42857142857,303.857142857143,NA,807.428571428571,33.1428571428571,NA,27.0663729527823,124919.529075463,143134.689248623,10715.6235512189,2580.25974025974,202569.219034799,68417.5408093123,233266.896690476,77549.7663732221,15.1842858356649,4.45253494429271,18134.1321636013,5317.52747654475,3.62274666898894,39.359733530718,0.290635346458478,2.08503532805277,7.53505913649536,0.691211038518926,1.34811139434327,2.1970199048345,0.730401024553906,7.53505913649536,0.691211038518926
2020-04-11,12159,428,NA,9555.42857142857,336.285714285714,NA,857,32.4285714285714,NA,23.5985995830219,133216.751819726,154302.6262786,11167.9370299775,2838.28571428571,216620.068514101,72528.1228800423,252166.482433515,83091.7501625342,15.4637767373615,4.53449092298571,18899.5857430389,5541.98378931214,3.52002631795378,32.7763854079644,0.277377002791402,1.92561418807099,7.67375386966813,0.686064856427168,1.45329640044105,2.37502529976921,0.782598095249047,7.67375386966813,0.686064856427168
2020-04-12,12452,433,NA,10384.7142857143,368,NA,829.285714285716,31.7142857142857,NA,21.8060929341498,140979.715604315,164914.087898687,10611.4616200866,2816.78354978355,229766.391841867,76373.8718257781,270124.340559816,88357.5882597201,15.7484088758616,4.61795448239552,17957.8581263004,5265.83809718583,3.47735303565692,29.5108259823577,0.262560952503954,1.73951063830253,7.81499989328472,0.622530895865054,1.5532402532958,2.54416105075418,0.832194292906292,7.81499989328472,0.622530895865054
2020-04-13,13315,464,NA,11242,401.571428571429,NA,857.285714285714,33.5714285714286,NA,23.3075698139589,148664.321883506,175685.572965757,10771.4850670705,3053.30735930736,242780.307962697,80180.5926646466,288353.007596397,93702.8364884919,16.0382769442064,4.7029533896545,18228.6670365809,5345.24822877183,3.4847915884341,26.3325526932084,0.264108197484399,1.65845431308481,7.95884419787685,0.608114368107713,1.65469128399384,2.71584741039701,0.882538413403063,7.95884419787685,0.608114368107713
2020-04-14,14223,501,NA,12014.1428571429,426.142857142857,NA,772.142857142857,24.5714285714286,NA,19.2472046150559,153478.632424376,185211.926796671,9526.35383091331,4687.47186147186,250923.05327362,82572.9594421782,304474.529464096,98430.200043682,16.3334773839245,4.78951592460943,16121.5218676995,4727.36355519008,3.52246361527104,21.2964946098379,0.270500938392595,1.57312841790716,8.10533464164672,0.519407112627338,1.7444150694257,2.86768766266632,0.927062998654965,8.10533464164672,0.519407112627338
2020-04-15,14987,552,NA,12740.7142857143,453.285714285714,NA,726.571428571429,27.1428571428571,NA,20.1003833537525,157458.610838626,194014.030752046,8802.10395537544,4794.98268398269,257655.13762301,84550.3611901733,319370.39769627,102798.161404996,16.6341084196962,4.87767088998611,14895.8682321738,4367.96136131413,3.68319209981984,19.1583142132593,0.284515505327276,1.52003168046691,8.2545199676688,0.473421673597094,1.8273175209469,3.00798411908681,0.968202561063981,8.2545199676688,0.473421673597094
2020-04-16,15669,587,NA,13469.7142857143,483,NA,729,29.7142857142857,NA,19.0027556416176,161456.341846034,202685.943577635,8671.91282558913,4644.46753246753,264419.737349831,86534.7733549662,334045.942478036,107101.516641755,16.9402700890926,4.96744762010985,14675.5447817662,4303.35523675851,3.74625055842747,18.2195397963033,0.289610611194239,1.42631453615427,8.40644981864744,0.462998455240586,1.90899376974653,3.14620546320926,1.00873363189688,8.40644981864744,0.462998455240586
2020-04-17,17194,650,NA,14285.5714285714,516.428571428571,NA,815.857142857143,33.4285714285714,NA,22.3636292438423,165964.14466081,212215.677128343,9529.73355070755,4988.50216450216,272048.524530882,88771.5842039747,350173.183871541,111830.557351128,17.2520642767991,5.05887599094109,16127.2413935051,4729.04070937367,3.78038850761894,18.3847836037227,0.306292168795285,1.41689158656572,8.5611747539003,0.505333456295543,1.99874938700608,3.29809958472542,1.0532740133941,8.5611747539003,0.505333456295543
2020-04-18,17669,673,NA,15072.7142857143,551.428571428571,NA,787.142857142857,35,NA,24.4965100253412,170076.318988001,221243.842797525,9028.16566918173,4880.99134199135,279009.368996677,90810.9166842775,365451.618080926,116310.699713279,17.569594747544,5.15198642973095,15278.4342093844,4480.14236215033,3.80893089591941,14.0348325637203,0.304189256293071,1.28238882273125,8.71874626569852,0.474306330919165,2.08378099655184,3.44199923164901,1.09547015046192,8.71874626569852,0.474306330919165
