"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.650585835201063,8.27833545930157,7.70434003842933,15.8640452118103,19.6929659477526,9.77248156344505,33.3265133737183,1.51721306026696,0.714120560009416,0.354333227562527,1.20856997096111,4.55257063123636,15.5253611932331,9.37446143882539,31.9663147440774,0.96883082723249,14.8352242662294,16.0939945949565,0.125599986761234,0.000785350520168503
"NJ",0.649264229545458,8.1949092695508,7.73610315093351,9.66934062242975,28.4389372977186,14.1133088589969,48.1263968168345,2.20006552438081,1.23164126742961,0.611687070651548,2.08363342993632,4.5714320412436,15.5885876682867,5.71370127688946,19.4851864058026,1.32923834261788,9.64155806918045,9.79484404363691,0.180293373593675,0.00200401027224142
"MA",0.65848427887806,7.11160076966048,8.9738114550593,9.73343183338756,20.8381221906817,10.3676004701133,35.2633794640583,1.86997379616665,0.935496111779721,0.490530893740436,1.58280719281725,5.30287744563051,18.0367077373132,5.7515733560915,19.6143399066713,0,9.757906820472,9.69554830016365,0.132985070880637,0.00545520255849
"PA",0.609639903640517,5.51181657351086,10.3506040101617,14.6724812786466,10.7070258993382,5.31389788189144,18.1187069979419,1.10824185210595,1.60885623481436,0.798650739163,2.72230741540526,6.11656147556134,20.8555353666578,8.67010257374562,29.5672728796985,6.4623095226042,14.6724812786476,14.6724812786469,0.0610842580789594,0.00321043862793508
"MI",0.635465395593981,5.70478129189216,10.8739645379273,53.5694464522467,11.1279594942553,5.82258612323572,18.4314550557392,1.21005036920024,0.883409194350216,0.738429429627142,1.09506647025792,6.56513750835671,20.7820089491058,31.6546729036091,98.9643614551473,2.99683952148966,56.4973699873872,48.3178991648481,0.0690307270846073,0.00339446134053987
"NH",0.655774341605135,5.73088604251948,10.9711550756252,15.1568773061702,5.0765537879105,2.5194302774549,8.59076370985695,0.556956588569189,0.262633580057319,0.130535861628598,0.444173154063261,6.48320227839747,22.1064497618017,8.9547103627148,30.5571749026722,2.30989370400656,15.6096182802779,15.0062778475958,0.0319185473972043,0.000882540481028689
"NY",0.660591160552313,5.74255902206553,11.4490135829574,69.6019381576348,19.841186090599,9.86882940001622,33.5771981468061,2.27162009053253,0.114157852111094,0.0793897362890619,0.193116493865085,6.7653652356595,23.0181311121742,41.1273863082399,98.9999999999721,0.897072004780442,72.804317980523,63.0295680814349,0.130449124455929,0.000765926608501138
"RI",0.62607175960769,4.68352207883417,12.6032757125324,15.8534647278259,17.063355142948,8.46826329679543,28.875438885594,2.15054169447431,2.05698711641027,1.0209914963176,3.4807376987879,7.44765024349889,25.3953097477274,9.36795643007872,31.9471334666782,1.07733549137626,15.8324135721572,15.894529639953,0.100721095075239,0.00453103333046997
"DC",0.634554526351672,4.27421593116847,14.3218997073167,25.1179830123501,14.2584840403268,7.07632189952775,24.1288033084513,2.04208578403937,1.23232624839536,0.611815836350762,2.08508280777237,8.46327005087779,28.8580114504917,14.8424445072992,50.6165415248866,1.35591561016199,25.2799661801104,24.7669432605891,0.0872831559095372,0.00311725556819776
"LA",0.494233699563411,3.30084295892654,14.5800735537862,48.92918604533,23.0679488332163,11.7290931626852,38.6554473167781,3.36332390723271,6.90934411222308,3.70900641560592,11.3122203055727,8.70077606312653,28.6750549303568,28.9127008449751,97.1386460548241,5.1455791051167,50.6846223993288,45.1914456601462,0.111018040377784,0.016326815083654
