"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Cameron",0.68605352413646,3.78221113881962,15.4023559252972,15.3415007380734,33.1649513619094,16.452113241493,56.1248590196988,5.108183851213,6.83718429393465,3.379040478314,11.5813984008162,9.1014640222439,31.0488006995352,9.06543225431561,30.9154484570254,NA,15.3415007372145,15.3415007389312,0.193202298611963,0.086103588514489
"Hidalgo",0.957560843751805,4.53743121171218,15.9458039980028,14.2304063328959,20.9246843941476,10.3917310423436,35.3999371635041,3.33660916069146,0.653637538318294,0.3264807147372,1.10324341412376,9.42546633707408,32.1083094538883,8.40851967536085,28.6794446946914,NA,10.7117636598491,11.6171562669977,0.151396345470062,0.0533524878773216
"Bexar",0.658186522611124,2.44469582704877,25.2449556234399,25.4057056322,9.52097563968603,4.6975010341383,16.1768932740578,2.40356607515726,1.35930886818639,0.645277931261197,2.36769025532374,14.8580202294575,51.1669089094339,15.0124624190268,51.1963461982204,NA,25.4057056322012,25.4057056322003,0.0587598795397294,0.0181767922140894
"El Paso",0.647574566044227,2.19002218341436,26.614231349491,27.4857719845914,9.46857296975729,4.69991958098484,16.021876345384,2.51998791566658,1.8724652768322,0.928402461768427,3.16970100983062,15.7284194518989,53.6176815846396,16.2415925363504,55.3879950598577,NA,27.4857719844154,27.4857719851148,0.0551882943724591,0.0186736254665433
"Harris",0.703522203510279,2.09034354108837,30.2818530197473,44.881926097677,7.87438321195092,3.93125936299491,13.2933490525942,2.38450915045463,0.8857681755031,0.461688605107337,1.46857327970944,17.9376103118972,60.6550962498202,26.5211381486279,90.4438813786554,NA,46.0910743233494,42.5108034474495,0.0498444330131896,0.0154513485771032
"Webb",0.835866787623798,2.13274044795784,30.4121653750995,22.0281662915828,14.4726138252193,7.05779739762568,24.7136457088937,4.4014352506252,1.26571923743965,0.502069940770777,2.36616896759291,17.8097367845702,62.3627316378605,12.7190254083307,47.126508642476,NA,27.5660096801568,28.0600315493457,0.0938711898807582,0.0304447102315973
"Galveston",0.514653445104781,1.49904606159717,32.3990676522218,35.3036902317215,10.0545147357602,4.98930935053955,17.0155375211897,3.25756903134156,3.87024846093193,1.9191474222094,6.5516123453761,19.1446730806174,65.2909812254732,20.8612715005627,71.1422848609016,NA,35.3036902317052,35.3036902317707,0.0488324602681346,0.0150936695374234
"Fort Bend",0.645631121810595,1.64269692571579,34.7623789559032,41.421992193606,5.53457738074102,2.7215294784517,9.42067084816632,1.92395076270089,1.06029998799355,0.500389283180937,1.84994658357082,20.4226513558255,70.6937322536533,24.4766317507666,83.4715903295384,NA,41.4219921927547,40.4240539132788,0.0316046800311731,0.0107887461953804
"Nueces",0.929701935344087,1.96503171901594,35.9493000140022,13.7346736718282,14.8880766212191,7.390375662741,25.1916218562935,5.35215933087657,0.308557896944458,0.152049392247756,0.523231298291728,21.2457910070584,72.4206667579807,8.11371796269647,27.6963003230116,NA,9.02941307022492,24.0852861322729,0.105171628503996,0.0364374145998095
"Tarrant",0.679487324669206,1.48414818255719,42.3186099158027,87.2051504016732,4.87978304035807,2.73825171926058,8.25061581868513,2.06505634958663,0.521042762011822,0.521042762011822,0.875367661080156,25.0291177648813,75.4151393409612,51.5303161464477,98.9999999999984,NA,90.181627541778,79.6997275789227,0.0306484962811719,0.00872930567006774
"Travis",0.65156415730541,1.4710219731603,42.6110508368498,91.5908673754278,5.09751396737094,2.83025418132168,8.62656209862774,2.17210426805195,0.499539594991423,0.499539594991423,0.846166704447929,25.179257312684,76.7459079254011,54.1218761764009,99,NA,95.9616364960618,83.0108054776642,0.0319521310629969,0.00736740866615469
"Collin",0.476550642486979,1.01444291609354,42.6933914402133,44.9871237516943,2.71059472936531,1.345121478371,4.59195179733906,1.15724481816572,1.04755705026628,0.519553951976761,1.77799359839201,25.2015889808843,86.0327365798359,26.5833003987278,90.6558705905348,NA,45.0263476486956,46.5118491533592,0.0117395880797416,0.00248720086435204
"Brazoria",0.819561194511148,1.48125755743652,45.4009189934087,34.8897488653153,5.90453494659014,2.92275005716923,10.00234954204,2.6807131280389,0.370872318924263,0.175438968611989,0.639452939273047,26.8008343116968,91.7188632487872,20.4774825553416,71.514351798072,NA,29.2809394132751,40.6529198665931,0.039708265802269,0.0137763371150729
"Dallas",0.663579429920857,1.36437246963563,45.7120920222965,91.083260474379,6.14539576460926,3.50438363452462,10.3589977826016,2.8091889670525,0.750341714895146,0.750341714895146,1.23043232699193,27.1183470255266,80.1621414783707,53.8219266439527,98.9999999999987,NA,95.2311944527063,81.0518012649791,0.0383278008865057,0.00856783679559871
"Denton",0.785179785420455,1.26323611369125,54.059710195202,75.543975010896,2.31822263770457,1.40840931081325,3.93039772986824,1.25322443962266,0.0497797017444268,0.0497797017444268,0.0920469073579179,31.885435667211,88.9815503206962,40.230189286266,99,NA,69.5257511667521,74.5668626371267,0.0158311837069182,0.00523825931478912
