"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-03-12,17,0,0,17,0,0,NA,NA,NA,NA,6298.7012987013,6298.7012987013,NA,NA,6298.7012987013,6298.7012987013,6298.7012987013,6298.7012987013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036254320542309,0.036254320542309,0.036254320542309,NA,NA,NA
2020-03-13,17,0,0,17,0,0,0,0,0,NA,7337.66233766234,7337.66233766234,1038.96103896104,0,7337.66233766234,7337.66233766234,7337.66233766234,7337.66233766234,NA,NA,1038.96103896104,1038.96103896104,NA,NA,NA,NA,NA,NA,0.0422344146523805,0.0422344146523805,0.0422344146523805,NA,NA,NA
2020-03-14,28,2,0,20.6666666666667,0.666666666666667,0,3.66666666666667,0.666666666666667,0,NA,8743.92207792208,8744.58874458875,1406.92640692641,0,8743.92207792208,8743.92207792208,8744.58874458875,8744.58874458875,5.1571581926518,1.51224939483775,1406.92640692641,1406.92640692641,NA,NA,NA,NA,2.55919128357157,0.0499705014749263,0.0503324587597692,0.0503324587597692,0.0503324587597692,19.1740412979351,2.55919128357157,0.0499705014749263
2020-03-15,28,2,0,22.5,1,0,1.83333333333333,0.333333333333333,0,NA,8814.03758970719,8815.03758970719,70.4488451184479,0,8862.80986709689,8778.54832186557,8863.80986709689,8779.54832186557,5.24415189238781,1.5377588255874,119.221122508143,34.9595772768243,NA,NA,NA,NA,2.6023610894556,0.0209669450047182,0.0507379510813825,0.0510186765348072,0.0505336805133517,0.805689306133313,2.6023610894556,0.0209669450047182
2020-03-16,37,2,0,25.4,1.2,0,2.9,0.2,0,NA,8923.42612674732,8924.62612674732,109.588537040127,0,9048.06739131864,8832.73060340428,9049.26739131864,8833.93060340428,5.33261922439897,1.56370037407188,185.457524221752,54.3822815387084,NA,NA,NA,NA,2.64626217150626,0.0329020509859866,0.0513687252300844,0.0520861404787641,0.0508466962563166,1.24334093115397,2.64626217150626,0.0329020509859866
2020-03-17,58,2,0,30.8333333333333,1.33333333333333,0,5.43333333333333,0.133333333333333,0,NA,9125.20738009732,9126.54071343066,201.914586683337,0,9389.63566621865,8932.79548601907,9390.96899955198,8934.1288193524,5.42258490525067,1.59008128800583,341.701608233339,100.198215948123,NA,NA,NA,NA,2.6909067950868,0.0608883803446095,0.0525309134020008,0.0540529204620074,0.0514234212138089,2.26274733286705,2.6909067950868,0.0608883803446095
2020-03-18,111,2,0,42.2857142857143,1.42857142857143,0,11.452380952381,0.0952380952380953,0,NA,9543.64628883212,9545.07486026069,418.53414683003,0,10097.8289842973,9140.39388469663,10099.2575557259,9141.8224561252,5.51407406135853,1.61690893528558,708.288556173897,207.693636772798,NA,NA,NA,NA,2.73630742894484,0.125502535367989,0.0549399292288359,0.0581297164766513,0.0526188726767496,4.58657134459082,2.73630742894484,0.125502535367989
2020-03-19,199,3,0,68.2857142857143,1.85714285714286,0,26,0.428571428571429,0,NA,10477.6370267602,10479.4941696174,934.419309356663,0,11678.7253979339,9603.66211339993,11680.582540791,9605.51925625708,5.60711223208905,1.64419080489829,1581.32498506512,463.696800131878,NA,NA,NA,NA,2.78247674675096,0.272431973232238,0.0603182978092485,0.0672315709973496,0.0552878375362025,9.79100944311098,2.78247674675096,0.272431973232238
2020-03-20,367,5,0,118.285714285714,2.57142857142857,0,50,0.714285714285714,0,NA,12244.0645974743,12246.6360260458,1767.14185642841,0,14952.7387851635,10479.8753654622,14955.3102137349,10482.4467940336,5.70172538164073,1.67193451040593,3274.72767294389,876.927537776503,NA,NA,NA,NA,2.82942763299465,0.477205143191803,0.0704896846187637,0.08608038142882,0.0603352926446837,16.8658434331622,2.82942763299465,0.477205143191803
2020-03-21,506,7,3,186.571428571429,3.28571428571429,0.428571428571429,68.2857142857143,0.714285714285714,0.428571428571429,NA,14516.3681533732,14619.9973020023,2373.36127595657,100.343434343434,20082.2877196325,11607.4606602977,20255.8469381917,11660.2050212,5.79793990911054,1.70014779289707,5300.53672445679,1177.75822716642,NA,NA,NA,NA,2.87717318797966,0.55770181389467,0.0841503737641553,0.116589425808232,0.0671142812431487,19.3837696384429,2.87717318797966,0.55770181389467
2020-03-22,789,14,3,295.285714285714,5,0.857142857142857,108.714285714286,1.71428571428571,0.428571428571429,NA,18579.0225253786,18734.5376768938,4114.54037489146,50.1717171717172,31441.4227352562,13424.9501139443,31701.8329916664,13504.1380838692,5.89578265693213,1.7288385234613,11445.9860534747,1843.93306266916,1.7743979721166,NA,0.074728291893036,NA,2.92572673201143,0.748903841859097,0.107833012225888,0.18247069682374,0.077727665993804,28.344144564392,2.92572673201143,0.748903841859097
2020-03-23,981,18,3,430.142857142857,7.28571428571429,1.28571428571429,134.857142857143,2.28571428571429,0.428571428571429,NA,23079.4918592784,23267.3957553823,4532.85807848851,30.1030303030303,39059.0455640535,15657.215025074,39372.8235860316,15753.5263032695,5.99528092545519,1.7580147074643,7670.99059436516,2249.38821940031,1.8348623853211,NA,0.0773614726342383,NA,2.9751018126319,0.725851757246204,0.133923420701711,0.226623695782826,0.0906747859893255,24.3977209904165,2.9751018126319,0.725851757246204
2020-03-24,1082,27,3,576.428571428571,10.8571428571429,1.71428571428571,146.285714285714,3.57142857142857,0.428571428571428,NA,27891.2440704749,28102.7880820189,4835.3923266366,20.0686868686869,47204.3910643201,18043.2698638561,47555.7952157243,18153.0442999463,6.09646247656034,1.78768448560792,8182.97162969271,2399.51799667681,2.49537892791128,NA,0.0960758766041278,NA,3.0253122064134,0.633829939531993,0.161755168080151,0.273723575961723,0.104486029049303,20.9510346073442,3.0253122064134,0.633829939531993
2020-03-25,1173,28,3,728.142857142857,14.5714285714286,2.14285714285714,151.714285714286,3.71428571428571,0.428571428571429,NA,32804.7926618475,33034.3857354406,4931.59765342167,14.3347763347763,55522.1326365331,20479.749043105,55901.5758599763,20600.3032858548,6.19935554789535,1.81785613810465,8345.78064425205,2447.2589859085,2.38704177323103,NA,0.0847601654356192,NA,3.07637192602325,0.54394629823979,0.190140657982603,0.321760558873565,0.118572061632475,17.6815262917661,3.07637192602325,0.54394629823979
2020-03-26,1403,34,3,900.142857142857,19,2.57142857142857,172,4.42857142857143,0.428571428571429,NA,38234.0599029866,38532.5880415148,5498.20230607421,64.5064935064935,64712.8925830763,23171.9568469786,65206.2259164096,23328.7345054104,6.3039888551053,1.84853808533163,9304.65005643327,2728.43121955562,2.42337847469708,NA,0.088237000752113,NA,3.12829522133045,0.524311024819802,0.221787433938144,0.375316641259866,0.134276476768307,16.7603629224235,3.12829522133045,0.524311024819802
2020-03-27,1595,36,3,1075.57142857143,23.4285714285714,3,175.428571428572,4.42857142857143,0.428571428571428,NA,43636.8405657744,44047.3080982419,5514.72005672715,107.510822510823,73858.6312871347,25851.164866536,74538.8290893325,26065.3625034855,6.41039160426495,1.87973889147619,9332.60317292287,2736.62799807512,2.25705329153605,NA,0.0817303066959429,NA,3.18109658557509,0.458826192401951,0.2535292834332,0.429033617328421,0.150028071254575,14.4235795798823,3.18109658557509,0.458826192401951
2020-03-28,1823,48,3,1263.71428571429,29.2857142857143,3,188.142857142857,5.85714285714286,0,NA,49339.7021887606,49863.5376865961,5816.22958835421,107.510822510822,83513.1883194411,28678.5655859986,84381.6791619319,28951.6117728944,6.51859349561277,1.91146726563081,9842.85007259945,2886.24926940886,2.63302249040044,NA,0.0962627246820936,NA,3.23479075722138,0.431154737291695,0.287006573725935,0.485687493208436,0.166640861926159,13.3287137953705,3.23479075722138,0.431154737291695
2020-03-29,1924,58,3,1425.85714285714,35.5714285714286,3,162.142857142857,6.28571428571428,0,NA,54004.6546731013,54792.8018592485,4929.26417265236,258.025974025974,91410.8881281055,30991.2015127068,92723.5108387282,31397.7127909023,6.62862473582156,1.94373206539129,8341.8316767963,2446.10101800794,3.01455301455301,NA,0.105853320202515,NA,3.28939272604679,0.328624892944245,0.315378632485081,0.533701746493143,0.180720229430697,9.9904619484615,3.28939272604679,0.328624892944245
2020-03-30,1962,60,3,1566,41.5714285714286,3,140.142857142857,6,0,NA,57844.3451177642,58982.526935946,4189.72507669749,344.034632034632,97911.3972322602,32894.7407022173,99813.8148146778,33476.8244830981,6.7405160419666,1.97654229802028,7090.30397594957,2079.11169219574,3.05810397553517,244.53781512605,0.101725041494338,0.952577319587629,3.34491773511125,0.259501146322805,0.339494022104534,0.574512405849142,0.192687264880952,7.75808141364584,3.34491773511125,0.259501146322805
2020-03-31,2240,75,54,1731.42857142857,48.4285714285714,10.2857142857143,165.428571428571,6.85714285714286,7.28571428571429,NA,62163.504204386,63846.0972779791,4863.57034203308,537.554112554113,105223.018104126,35036.4275959007,108044.47231658,35890.3255550844,6.85429865139531,2.00990712334148,8230.65750190215,2413.50107198635,3.34821428571429,284.873949579832,0.117469983597365,1.02212389380531,3.40138128565482,0.285989048756712,0.367487957647484,0.62188675830644,0.206578992293243,8.40803078007269,3.40138128565482,0.285989048756712
2020-04-01,2748,93,58,1956.42857142857,57.7142857142857,18.1428571428571,225,9.28571428571428,7.85714285714286,NA,68100.3101232479,70351.2451881829,6505.14791020386,559.056277056277,115273.777571211,37979.7050765819,119053.184164617,39118.4440669149,6.97000432838555,2.043835855692,11008.7118480373,3228.11851183049,3.38427947598253,206.122448979592,0.132193822229065,1.06351485148515,3.45879914040185,0.361948801152736,0.404930551974077,0.685251148705291,0.225159527823733,10.464577236212,3.45879914040185,0.361948801152736
2020-04-02,3163,120,65,2207.85714285714,70,27,251.428571428571,12.2857142857143,8.85714285714286,NA,74570.0265477515,77499.8144265393,7148.56923835642,666.567099567099,126227.968003887,41186.2829370767,131150.762875682,42665.8543656481,7.08766537432545,2.07833796690746,12097.5787110647,3547.41029873324,3.79386658235852,250,0.154839080439019,1.36131013372101,3.51718732861263,0.369203701311259,0.446076576891896,0.7548828831816,0.24557785597844,10.4971170108021,3.51718732861263,0.369203701311259
2020-04-03,3368,145,65,2461.14285714286,85.5714285714286,35.8571428571429,253.285714285715,15.5714285714286,8.85714285714285,NA,80969.7085959083,84581.6350028347,7081.8205762954,666.567099567099,137065.913448021,44356.4516870751,143135.38231249,46180.1412681707,7.20731463626113,2.11342308882845,11984.6194368076,3514.28690252254,4.30522565320665,231.274131274131,0.17143201357498,1.62471792028835,3.57656215032507,0.339662260133321,0.486838407151901,0.823864442083147,0.265805531145059,9.49687281090145,3.57656215032507,0.339662260133321
