"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Mexico",0.611925042921182,10.7936694061533,4.64544579773117,4.52493261208169,9.78517998665786,4.85902582217609,16.5551071220019,0.454565232490629,2.96871994200544,1.47497342648897,5.02154953910443,2.74577040873694,9.35506929014537,NA,4.5249326120817,4.52493261208161,0.0490642684303508,0.0130071967014928
"Italy",0.656491644797477,13.4355500494414,4.73677246555383,6.48814996638123,9.20285734596137,4.56691882190156,15.5739462246062,0.435918412807696,0.349684085526773,0.17356202717432,0.591725536557644,2.7990234878233,9.54513162610125,NA,6.48252207663418,6.4913852251452,0.0585680365275085,0.000546654825891924
"United Kingdom",0.661269580782233,12.5547873886091,5.20766507057274,26.5547651158097,9.39414250865753,4.66185627539791,15.8976403516101,0.489215478103184,0.11055801010798,0.0549171903416405,0.187024211325328,3.07728359230139,10.4940060182664,NA,27.6264404726872,24.7881244041982,0.0614199631480221,0.000456092500653153
"France",0.629032164147274,10.8098990422687,5.25171134486732,9.77099859740742,8.23298160772674,4.08471588959079,13.9336624865285,0.432372429113825,1.18577601848509,0.587523256210509,2.0077364516313,3.10307809975916,10.5851285817859,NA,9.35512991929691,9.50960509495547,0.0467390230738094,0.000488256277305982
"Belgium",0.657871677298521,11.9712574850299,5.39259816505927,35.9647288635754,13.4186236666067,6.65888833126348,22.7084091963494,0.723612453621641,0.354321096391942,0.17566199801037,0.599849156969147,3.18653960902716,10.8668657232812,NA,37.3215653345657,32.5841577572031,0.0866255100167895,0.00135189871574822
"Netherlands",0.657662856306696,9.06096992305899,7.09841256203411,48.6442862389767,5.65446806609118,2.80674437538623,9.56908823482781,0.401377471519623,0.18173823517547,0.0908652385113501,0.307666921975401,4.19452158523069,14.3004640906919,NA,50.9410030697267,45.4640965949443,0.0363686919723277,0.00034508729919063
"Canada",0.643945154247413,7.1004998602875,8.72836831505256,12.8841609638927,3.94552146468326,1.9580339378262,6.67795640008155,0.344379645387011,0.267348538832686,0.132711904683304,0.453443039591377,5.15696157259736,17.5880325020995,NA,13.0121137265164,12.9766366210695,0.0244526762395633,0.000465103374036294
"Sweden",0.6145491398396,6.68412348401323,8.92440755327082,16.6139634786255,9.7212374809937,4.8249833844646,16.4500734781755,0.867562852025195,0.97944312147081,0.486834648725399,1.65642629239649,5.2739147528806,17.9806391627909,NA,16.6139634786234,15.553872308525,0.057988972330791,0.000807063016974927
"Spain",0.647566036695677,6.75099590926341,9.36720866806862,90.5473677551304,9.81072822356826,4.99234904840081,16.6027551805239,0.91899138455874,0.484481542556751,0.36414712514003,0.820068114865358,5.53517397905604,18.4079954275857,NA,94.4632976493528,83.9563242307795,0.0620410707780437,0.000522072743476434
"Egypt",0.554807024327683,5.44757398380616,9.92426445097942,9.89288276772657,0.984283687009995,0.489701489724362,1.66500194909458,0.0976829160467225,0.203845686942444,0.102360407566802,0.344337759890104,5.86683493673037,19.9474410628616,NA,9.89288276769186,9.89288276784023,0.00532134912118447,0.000565804249500708
