"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-06-18,21499,697,4002,19195.7142857143,631.714285714286,3356.85714285714,762,23.4285714285713,232.857142857143,NA,160997.405269875,233725.877131347,7519.16862995937,2537.25541125541,270105.330196972,81604.754800785,393078.557303199,117772.506680484,20.4217451438345,5.98833128277853,12724.746912239,3731.31676373923,3.2420112563375,6.32853421873658,0.298212593553903,0.59441311665642,10.1340990939329,0.488340048001914,2.03008604571858,3.41418461595493,1.0229433099827,4.81877764852363,10.1340990939329,0.488340048001914
2020-06-19,22476,715,4670,19988.1428571429,654,3676.71428571429,792.428571428572,22.2857142857143,319.857142857143,NA,165876.62076198,241465.664052024,7739.78692067639,2838.28571428571,278364.837733061,84024.2924563731,406176.658245882,121613.303197512,20.6318811193331,6.04995010266158,13098.1009426831,3840.79651702738,3.18117102687311,6.21023644478207,0.296108352633505,0.577764987144987,10.2383770968119,0.492199948803957,2.09731194991605,3.52795153075064,1.05630353311828,4.80739854639421,10.2383770968119,0.492199948803957
2020-06-20,23512,740,5086,20798.1428571429,676.142857142857,4007.85714285714,810,22.1428571428571,331.142857142857,NA,170868.525982295,249296.495679265,7830.8316272411,2816.78354978355,286815.050963045,86499.7513304712,419428.834845828,125499.279794488,20.8441811160202,6.11220348514878,13252.1765999465,3885.97659697679,3.14732902347737,6.15178652663868,0.29683529966344,0.568556238917531,10.3437289748672,0.488315109125862,2.16532864626114,3.6430567091808,1.09005617942487,4.72087723469947,10.3437289748672,0.488315109125862
2020-06-21,24388,773,5454,21645.1428571429,699.285714285714,4342.28571428571,847,23.1428571428572,334.428571428572,NA,175811.201487405,257401.630058833,8105.13437956871,3139.31601731603,295181.161158505,88951.3561461111,433145.21610356,129521.376554274,21.0586679183987,6.17509811141015,13716.3812577316,4022.09675978596,3.16959160242742,6.00864164191196,0.300308898519142,0.566237471655518,10.4501660346941,0.495703136670693,2.23572786950757,3.76219385621321,1.12499113231407,4.74349171854421,10.4501660346941,0.495703136670693
2020-06-22,25493,820,5857,22562.2857142857,726.142857142857,4689,917.142857142855,26.8571428571428,346.714285714285,NA,181095.461748342,266088.587289468,8686.95723063417,3375.83982683983,304126.821380311,91571.3897020219,447846.22064771,133832.197435642,21.2753645392002,6.23864072953991,14701.0045441501,4310.8208813673,3.2165692543051,5.93011724902292,0.308168045970327,0.574262787032434,10.5576996961445,0.521663898956396,2.31118066433762,3.88988320131021,1.16243387260568,4.94107153420285,10.5576996961445,0.521663898956396
2020-06-23,26389,846,6300,23491.7142857143,752.857142857143,5053,929.428571428572,26.7142857142858,364,NA,186084.033653289,274802.245774501,8713.6584850332,3698.37229437228,312570.503505166,94045.8421403521,462592.411930074,138156.268563553,21.4942942411204,6.30283816093004,14746.1912823639,4324.0711279113,3.20588123839479,5.91496812427045,0.307857746073232,0.566916681487623,10.6663415031124,0.51322617296125,2.38686537976039,4.01796502741029,1.19999170131171,4.81163823814761,10.6663415031124,0.51322617296125
2020-06-24,27487,876,6795,24463.4285714286,781,5452,971.714285714286,28.1428571428571,399,NA,191482.336181731,283819.552631948,9017.30685744708,3590.86147186148,321709.05943242,96722.5400653151,477852.469688831,142631.022342436,21.7154805321319,6.36769729889583,15260.0577587566,4474.75377888349,3.18696110888784,5.84668363527474,0.308646811636682,0.564320188457694,10.7761031212083,0.522191535068137,2.46518751099354,4.15051017257409,1.23885832282591,4.84582512557102,10.7761031212083,0.522191535068137
2020-06-25,28503,913,7338,25464,811.857142857143,5928.57142857143,1000.57142857143,30.8571428571429,476.571428571428,NA,197115.642692117,293010.071263546,9190.51863159792,3526.35497835497,331247.490230216,99514.2732638095,493405.655065381,147191.730836312,21.9389472033796,6.43322511978801,15553.1853765502,4560.70849387569,3.20317159597235,5.95072302907823,0.31159338519078,0.567056211569282,10.8869963565643,0.522540236945217,2.54501411751191,4.28560135283593,1.27847152606059,4.79966915740751,10.8869963565643,0.522540236945217
2020-06-26,29423,934,7736,26456.4285714286,843.142857142857,6366.57142857143,992.428571428572,31.2857142857142,438,NA,202752.890312101,302032.942260153,9022.87099660718,3354.33766233767,340793.678510189,102307.170578989,508675.129059639,151669.245766959,22.1647183046942,6.4994286758126,15269.4739942584,4477.51493064719,3.1743873840193,6.04446811343363,0.309237791417967,0.561485008955671,10.9990331436829,0.503475720813309,2.62338457750268,4.41822828512802,1.31736213026654,4.57745051248944,10.9990331436829,0.503475720813309
2020-06-27,30676,970,8158,27479.8571428571,876,6805.42857142857,1023.42857142857,32.8571428571429,438.857142857143,NA,208597.131055241,311242.875643985,9209.93338383257,3332.83549783549,350691.34965792,105201.922698571,524261.170170741,156239.588649162,22.3928181715622,6.56631510293928,15586.0411111013,4570.34288220262,3.16208110575042,5.9819721387599,0.311653719942343,0.563982623575411,11.1122255588203,0.504766881188111,2.70337981583057,4.55360484229828,1.3570590154518,4.54244246267245,11.1122255588203,0.504766881188111
