"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Hidalgo",0.956619384411239,4.50716970625087,16.0058241948504,14.4460297417821,20.7300579254442,10.2946342227887,35.0712774111831,3.31801662703724,0.620008383298402,0.309792562622064,1.04633253639779,9.4607806500348,32.2305441381522,8.53446741542445,29.126376354941,NA,11.7080956758878,11.7886550045862,0.149548640262189,0.0538144141792898
"Cameron",0.83073586040142,3.77962250150721,19.1207809258208,23.0372841897961,26.6030814791455,13.2117671395925,45.0065295439503,5.086716929145,0.779231029196946,0.387960356719158,1.31694744131629,11.3021754414049,38.5014122289616,13.6129406576066,46.4236181400435,NA,23.6898047975849,22.123637613017,0.192258697641941,0.090821593364598
"Bexar",0.66029154953409,2.45251666912059,25.2463246223332,25.4315058965051,9.48196747268496,4.6777968504987,16.1104198845034,2.39384828873809,1.42254551159189,0.676210314227187,2.47438597908038,14.8590061953676,51.1746953800031,15.0277080297539,51.2483376399279,NA,25.431505896235,25.4315058968985,0.0587095283147596,0.0192341679384547
"El Paso",0.654221661022523,2.19978191817191,26.5794979286698,27.4461295997186,9.43888231138656,4.68518626959927,15.9716306158336,2.50880752844457,1.93537040625136,0.959576141749029,3.27621466085899,15.7078985157436,53.5476581736665,16.2181674907435,55.3081096479171,NA,27.4461295997175,27.4461295997185,0.0551882943724591,0.019506207493714
"Harris",0.7108267790832,2.09370096390944,30.4171569246154,44.1831574537669,7.80339126305393,3.89603027557235,13.1732088313839,2.37356976592484,0.877420957524647,0.457543313369582,1.4544514283095,18.0181594044879,60.9227751849578,26.1082294044982,89.0357566871331,NA,45.3004111083653,41.8920181961097,0.0496954530682313,0.0160047026583769
"Webb",0.839044530634707,2.10205259253153,30.686652385846,20.8173571340785,14.3278045255526,6.98120864938215,24.5131691892674,4.39672356927984,1.23858429704784,0.483875987355373,2.36483367135483,17.9361694741815,62.9794035688785,12.0227132897144,44.5081171277696,NA,25.4952243623371,27.7324629798197,0.0924214417744917,0.0293573991518974
"Galveston",0.471778810364831,1.33234641006662,33.3936666621245,36.8326218647405,9.5786849556809,4.75318329425961,16.2102871241325,3.19867412471514,3.42729395123123,1.6997613806267,5.8014116171481,19.732371797124,67.2954087122658,21.764731101892,74.2233137577349,NA,36.8402435871286,36.8939497522497,0.042617419870372,0.0091745834443162
"Fort Bend",0.65728658570697,1.63761225567882,34.7780329780593,41.4207919041981,5.52697673831052,2.71775713749258,9.40765870068621,1.9221737927393,1.1047353338972,0.522357103312695,1.92510831789239,20.4320102790197,70.7264739082871,24.4759224888444,83.4691715645184,NA,41.4207919040397,40.4886179160938,0.0314777536053451,0.0109156726212084
"Nueces",0.932260868417804,1.94737932463228,36.2938671463999,14.3669582266812,14.685125690195,7.2900247811989,24.8476834240973,5.32980000828123,0.3199940446195,0.157728505216125,0.542593182192862,21.4498869665749,73.1108626959249,8.48749697890205,28.9691234799523,NA,9.94752919234092,25.4039636832021,0.103791423405518,0.0367134556195051
"Tarrant",0.65748482356195,1.4907238656012,40.570032637475,84.1886248047844,5.05971937689022,2.80868095131837,8.56258304796974,2.05272980256901,0.74652816787368,0.667447780684876,1.2645080594532,23.9732542279485,73.0851897438002,49.7478237482796,98.9999999999998,NA,86.6072939452956,77.1447591011785,0.0306005330632045,0.00906504819583957
"Collin",0.475778558973905,1.02306225073695,42.2514301153601,46.2206178256766,2.71587254595744,1.34774770497023,4.60067153932702,1.14749499077746,1.07000538184715,0.530672246386442,1.8158104928801,24.941902089044,85.1416764833447,27.3121832606281,93.1415480426595,NA,46.2206178254415,46.2206178267097,0.0117395880797416,0.00278566496807429
"Travis",0.644632168562913,1.46090687181005,42.3090333063619,90.6567339173551,5.11762423613233,2.8098200543138,8.65961964511385,2.16521734255968,0.552526214254173,0.543827946226706,0.934900752044096,25.0036079099778,77.0589326257925,53.5698882238912,98.9999999999979,NA,95.6578026806199,81.7445605927683,0.0316318089470772,0.00736740866615469
"Dallas",0.641441887959557,1.37042062415197,43.6962398045217,90.8784251591618,6.39419928725951,3.62753769997803,10.7800498978558,2.79402465413993,1.04833669312071,0.973571397299774,1.73476151625633,25.9184760795558,77.0226220986443,53.7008875940591,98.9999999999996,NA,94.9367053011771,81.215066899449,0.0382898901042243,0.0096293386994782
"Brazoria",0.826197153230266,1.47743371787088,45.7358927411135,35.0368976661332,5.83648366578984,2.88901912797558,9.88713240489851,2.66936790923825,0.367059159088182,0.173546723881303,0.632999899550446,26.9984035807564,92.3970313449864,20.5642609353907,71.8122937076621,NA,31.2621765850001,40.955244522208,0.0394381415451108,0.0143165856293895
"Denton",0.787708442735203,1.27831563116834,53.9514356622829,82.7383291038294,2.29547349866814,1.40662575990341,3.86496467793452,1.2384409077787,0.0596357664064016,0.0596357664064016,0.0818955063727521,32.0427484072257,88.0433831855705,45.9115619167279,99,NA,85.6630251434905,78.0288838005375,0.0158311837069182,0.00558747660244173
