"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Hidalgo",0.889710338402593,4.84772519394288,15.285009054805,9.54475204376688,22.3022480047394,11.0767800995944,37.7292113600306,3.40890062694947,0.558565100628341,0.279301911071508,0.94235159649462,9.03517593945996,30.7751945628523,5.64438754503021,19.1977720018161,NA,7.71011207134882,11.2286268514206,0.165254134529107,0.0549692299342101
"Cameron",0.700151189067867,3.83478142200791,16.3676334868492,16.4070385165647,31.6832304142434,15.7228278758208,53.6240701408202,5.18579503099729,3.17271210240029,1.5704899655633,5.38135671910575,9.6706479336221,32.9825847611816,9.69506821433412,33.0626685258053,NA,16.4070385165666,16.4070385165649,0.198863904432094,0.0655802674165149
"Bexar",0.66853789417854,2.40922904670505,25.9298979302518,25.5477638468592,9.71221280879102,4.79050015057073,16.5012356311541,2.51836686808835,1.00089288410226,0.466429972837574,1.76059544572376,15.2616866056607,52.5700195999016,15.096405909507,51.4826150247276,NA,25.5477638468589,25.5477638468581,0.0606732260885809,0.0157599334155401
"El Paso",0.643335082710063,2.2180295430491,26.5638923114165,27.4072878281303,9.7300930259225,4.8296968111641,16.4644487481251,2.5846914332067,1.60764726220541,0.797708378568463,2.7205593272871,15.6986211488012,53.5166395379529,16.1952155348056,55.2298375930503,NA,27.4069874391166,27.4080868798433,0.0573292195851838,0.0143917750410939
"Webb",0.78358118331021,2.14578731461029,30.1340129760208,30.1873577183968,15.2460668030326,7.46708948329792,25.9940508588291,4.59425174875865,1.57440399686942,0.679760094883346,2.8613695669655,17.6742431324365,61.5266732645281,17.321031033389,65.6977260281266,NA,34.123881865855,31.1899845592906,0.0985828712261245,0.0253705918596644
"Galveston",0.474199670597131,1.460047783382,30.3227907546161,32.9026863853458,11.0299201151236,5.47334510270484,18.6662235478047,3.34457959691024,4.61742951103214,2.28790563488091,7.81885325357297,17.917816039997,61.1066821870486,19.4424965004319,66.3038983219861,NA,32.9026863853435,32.9026863853463,0.0488324602681346,0.0118381721862144
"Harris",0.747635900211995,2.06093494828525,32.8043734032099,45.4156168970174,7.62758670427025,3.80878891557445,12.8756934242116,2.50218202412241,0.239612176184985,0.141523759564893,0.374413364123277,19.4333768418039,65.694951324049,26.8365008936922,91.5193492015663,NA,47.3078875046419,42.6722886047079,0.0515683438048499,0.0124504668286575
"Fort Bend",0.627398654553751,1.73227328550191,34.1960653466406,38.1067775599344,5.74241133908105,2.82809043329321,9.76704314137624,1.96367873398506,1.04789461892012,0.497430183212264,1.82391999792511,20.1051506127408,69.43479285061,22.5176412854168,76.7909305374508,NA,38.1067775599306,38.1067775599377,0.0340162821219052,0.00939255551127234
"Nueces",0.847224311403342,1.98624904507257,34.389623490398,10.0274825417095,15.7607582509155,7.8221307320339,26.6702232736935,5.42006542172167,0.275615860054921,0.135688483751239,0.467464268980155,20.3225348588207,69.2914195300384,5.91929524201763,20.2581524812944,NA,10.0979120574458,17.5538285963041,0.107655997681255,0.0276041019695527
"Collin",0.442856577125107,1.01315466949914,39.1804815815897,41.3949270590258,3.10775673498698,1.54222371037298,5.26389393702102,1.21763405515219,1.36294592104591,0.676105673233564,2.31151107505288,23.1318121094453,78.9531406476501,24.4606387166969,83.4170499825834,NA,41.3949270590284,41.3949270590254,0.0123365162871861,0.00238771282977796
"Tarrant",0.662178546497114,1.48009032575402,41.3446357507193,75.8195269731135,5.18870419602332,2.82426696467995,8.78086504957963,2.14525085002813,0.619648113751716,0.556346295094432,1.04939899143516,24.4309739178924,75.9577928310765,44.8024477568339,98.9999999999991,NA,78.9456577259618,71.4078944523396,0.0317516502944222,0.00757818843885001
"Dallas",0.624912448839923,1.38271996615905,43.403399627446,88.7163386078421,6.60748900464153,3.71981484689929,11.1410017272716,2.86787485802412,0.921724901205256,0.897497551040875,1.52005297553367,25.7416247499897,77.0972474722682,52.4232909955386,98.9999999999976,NA,92.5394399552382,79.4100741504379,0.0396546782663551,0.00822663975506602
"Travis",0.681817211847765,1.46529377880184,45.1761928098477,92.1358435587635,4.92364813101738,2.68333826107388,8.32541255024517,2.22431677294688,0.176869229028,0.176869229028,0.293011944753091,26.7171958088897,82.893640552671,54.4439075574667,98.9999999999912,NA,95.7302182566,81.2679447980816,0.0325927752948365,0.00576579808655584
"Brazoria",0.803072838589914,1.46989094357515,45.3023330556043,35.4092113043173,6.28766798442364,3.11095383066785,10.6510491161733,2.8484602917342,0.421005293611834,0.198530668107605,0.724426935904452,26.7434715647766,91.5622811130789,20.7723184757139,72.9627190637533,NA,29.0207498984714,40.2516713536671,0.0418692598595354,0.0118854673149649
"Denton",0.736018354311942,1.27583108715184,51.4808614963607,72.2411841915549,2.5166558980035,1.42401284506101,4.29413384985218,1.29559613719118,0.137566513172985,0.137566513172985,0.268385526240137,30.1713030495259,90.9820541075013,38.3438391031796,99,NA,74.0060399585268,69.1450815968189,0.0165296182822234,0.00430701321438216
