"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","ascertainmentRate","docuTransmissionRate"
2020-04-02,1049,4,266,890.285714285714,2.85714285714286,224.571428571429,52.2857142857143,0.285714285714286,13.4285714285714,NA,1067.12892503834,1328.01204192146,54.5995201975916,43.004329004329,1267.24115785709,1067.12892503834,1707.94445456039,1309.81240981241,99,56.5867681332973,92.3991880266933,52.8138528138529,NA,NA,NA,NA,95.7622229948108,4.95215824447477,0.0228796272363893,0.0294252847318015,0.0225660752614449,95.7622229948108,4.95215824447477
2020-04-03,1114,5,282,944.857142857143,3.28571428571429,238.714285714286,54.5714285714286,0.428571428571428,14.1428571428571,NA,1080.68148076303,1384.99749807904,56.9854561575844,43.004329004329,1290.27515325931,1080.68148076303,1804.38138036553,1364.93506493507,99,56.5876899494844,96.4369258051431,55.1226551226555,NA,NA,NA,NA,95.7637829914352,5.11386998042429,0.0238613999565333,0.031086746258199,0.0235157547535538,95.7637829914352,5.11386998042429
2020-04-04,1189,6,297,1000.14285714286,3.85714285714286,252.857142857143,55.2857142857142,0.571428571428572,14.1428571428571,NA,1137.83188397971,1442.71932986716,57.7218317881147,0,1387.386824637,1137.83188397971,1902.06448031465,1420.77922077922,99,56.5970104496196,97.6830999491174,55.8441558441557,NA,NA,NA,NA,95.7795561455101,5.11583602276511,0.0248558593085756,0.0327696774693475,0.024477864605507,95.7795561455101,5.11583602276511
2020-04-05,1309,6,320,1066.57142857143,4.28571428571429,268.285714285714,66.4285714285716,0.428571428571428,15.4285714285714,NA,1185.23288651681,1512.05106833499,69.3317384678294,21.5021645021645,1467.80170805142,1185.23288651681,2019.39511464482,1487.87878787879,99,56.6165620835555,117.330634330172,67.0995670995674,NA,NA,NA,NA,95.8126435260171,5.83818999484702,0.0260503396910725,0.0347911058089576,0.0256338880710321,95.8126435260171,5.83818999484702
2020-04-06,1375,6,344,1137.42857142857,4.71428571428571,284.857142857143,70.8571428571427,0.428571428571429,16.5714285714286,NA,1237.21394753943,1585.96286528835,73.9117969533579,21.5021645021645,1555.96745967212,1237.21394753943,2144.47661718128,1559.45165945166,99,56.6487781328762,125.081502536452,71.5728715728715,NA,NA,NA,0.84,95.8671629940983,5.97834730815273,0.0273237275138348,0.0369460698167092,0.0268669797675923,95.8671629940983,5.97834730815273
2020-04-07,1481,6,377,1216.71428571429,5.14285714285714,304.428571428571,79.2857142857144,0.428571428571429,19.5714285714286,NA,1297.91599841122,1668.59565209087,82.6327868025294,21.5021645021645,1658.89180949911,1297.91599841122,2284.31671792402,1639.53823953824,99,56.6974093014799,139.840100742742,80.0865800865804,NA,NA,NA,0.77,95.9494618948122,6.40841490217492,0.0287473647248427,0.0393553020199533,0.0282467497103159,95.9494618948122,6.40841490217492
2020-04-08,1623,6,406,1305.71428571429,5.57142857142857,327.428571428571,89,0.428571428571428,23,NA,1368.62851490021,1761.2389045106,92.6432524197262,21.5021645021646,1778.75694729366,1368.62851490021,2441.09760663432,1729.43722943723,99,56.7671230416682,156.780888710305,89.8989898989898,NA,NA,NA,0.747573066899646,96.0674389935924,6.85712768117567,0.0303434670299567,0.0420563982286078,0.0297955725469227,96.0674389935924,6.85712768117567
2020-04-09,1910,6,460,1428.71428571429,5.85714285714286,355.142857142857,123,0.285714285714286,27.7142857142857,NA,1453.15915454615,1889.05958744658,127.820682935982,43.004329004329,1921.80879900218,1453.15915454615,2657.40953160291,1853.67965367966,99,56.8623297203164,216.311924968586,124.242424242424,NA,NA,NA,0.7314366843796,96.2285579882277,8.98700614997776,0.0325456229489984,0.045783123630063,0.0319360805121209,96.2285579882277,8.98700614997776
2020-04-10,2108,7,492,1570.71428571429,6.14285714285714,385.142857142857,142,0.285714285714286,30,NA,1535.626699167,2036.31933985964,147.259752413062,64.5064935064935,2061.27035803087,1535.626699167,2906.61834337886,1997.113997114,99,56.9803286601534,249.208811775951,143.434343434343,NA,NA,NA,0.831127580182691,96.4282485017981,9.77155188701792,0.0350826844633345,0.0500766123466318,0.034407236049179,96.4282485017981,9.77155188701792
2020-04-11,2299,8,528,1729.28571428571,6.42857142857143,418.142857142857,158.571428571428,0.285714285714286,33,NA,1613.39753941697,2200.38455240398,164.065212544337,86.008658008658,2192.68474702532,1613.39753941697,3184.26716460774,2157.28715728716,99,57.1122282708022,277.648821228879,160.17316017316,NA,NA,NA,0.924439878209055,96.6514632275115,10.3256244403849,0.0379092784903301,0.0548600791615474,0.0371667759346262,96.6514632275115,10.3256244403849
2020-04-12,2532,8,560,1904,6.71428571428571,452.428571428571,174.714285714286,0.285714285714286,34.2857142857143,NA,1728.90935315449,2380.68857393371,180.304021529733,64.5064935064935,2388.06737686685,1728.90935315449,3489.39704719652,2333.76623376624,99,57.2589889367691,305.12988258878,176.479076479077,NA,NA,NA,0.896023516501858,96.8998274314554,10.8280102070911,0.041015642492763,0.0601170028579723,0.0402072419525558,96.8998274314554,10.8280102070911
