"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.653488247358474,8.39707568268526,7.66003921531123,18.8220150506442,19.4831694782033,9.66440868795811,33.0310752298889,1.49241842241592,0.522565276915825,0.255326498975423,0.943982109279996,4.51822537422419,15.4424183682907,11.1215150657212,37.9341613827325,0.82028265851798,19.2919323140984,18.4225312461536,0.125319504432602,0.000869495218757985
"NJ",0.653114342164227,8.27628735626227,7.70963300316355,9.48956918270522,28.1801165165241,13.9848617561681,47.6884057796079,2.17258356328788,1.05155170316533,0.522319316956479,1.77886647502751,4.55578987758258,15.5352523404792,5.60747269887078,19.1229197166634,1.30257921723826,9.47930238942596,9.78898224256084,0.179809258752627,0.00220666299640066
"MA",0.66051433316299,7.04254856930048,8.93496852784739,9.00943907847344,20.9287116159228,10.4599024918745,35.4166315536278,1.86997379616665,1.25434395946508,0.695922336417672,2.12259244057056,5.27993124737212,17.8775452029241,5.32375945546247,18.1553848096529,1.22668669420451,9.0048017870063,9.02098681121585,0.131693812828228,0.00560028773291792
"PA",0.616252005954003,5.65324520548947,10.2106634926834,14.3742676175855,10.4631537954178,5.192878642352,17.7060003605381,1.06835742477204,1.475220214173,0.732334557753248,2.49615492224929,6.03387215078297,20.5735103466264,8.49388541039141,28.9663271687701,5.65498071364564,14.3742676175728,14.3742676176152,0.0603968648934162,0.00351507878970994
"NH",0.653085536333335,5.87995100040833,10.6574385455857,12.7340243574036,5.07003073204321,2.51618797957264,8.57974506647288,0.540335409509815,0.286219736250397,0.142166171954701,0.484203119766981,6.29780261911612,21.4743657428006,7.52408365536952,25.6627020151343,1.29026817338505,12.9574749606185,13.3242669306179,0.0317714573170328,0.00102963056120014
"MI",0.661627625541497,5.89281685496607,10.910898058694,45.2693027569766,10.5760003685374,5.36895660340433,17.951860702665,1.15393661889822,0.455603503231713,0.346391869775784,0.825602687396538,6.42794993795218,21.4927536975533,23.4226244414898,91.2245040405396,2.46651898096862,46.6678122412977,42.0899312687597,0.0679993715740598,0.00285375068452467
"NY",0.660948315824828,5.79789387953064,11.3391506422256,56.4740189531185,19.8156409934257,9.84105127562162,33.5339232435233,2.24692538296716,0.115534499986119,0.0649690552377819,0.195404517193028,6.70045483986467,22.8321682311855,33.3693892853453,98.8278665241837,0.812558071938121,58.5835806095043,53.3134956762782,0.130274349256673,0.000812190631833421
"RI",0.627209001624498,4.76448539041684,12.2769739130173,14.0347626789055,17.0255498469877,8.44950277398805,28.8114606924303,2.09022231326243,2.1927067483315,1.08826636173831,3.71051977100895,7.25482937354716,24.7378143918387,8.29326885571664,28.2821732771886,1.06501595601524,13.971301956627,14.1586767881904,0.0995883367426213,0.0038702576364431
"LA",0.494342466103185,3.31316357301695,14.524719771015,51.3606253221706,22.443949325216,11.4267212085581,37.5994481493932,3.25992074503624,6.8859752678118,3.70422272428677,11.2733176499222,8.67012923190697,28.528925188047,30.3494604176394,98.6577452389569,5.30475075105649,53.3895155448171,46.00812196331,0.108006506633764,0.0188220859001281
"DC",0.650560772705997,4.30845419172267,14.6242132414042,32.0925739076998,13.6953466795507,6.79677850337327,23.1759277437119,2.00283670256706,0.727865917854138,0.361594306116058,1.23122655993275,8.64188361611748,29.4674411057098,18.9613673605947,64.691940722904,1.54613466334162,33.4781936499068,31.3077872357201,0.0862913018651107,0.00311725556819776
"IL",0.614989526359089,3.44386752446164,15.9636881684141,21.5978457319987,11.948499484932,5.92976502919867,20.2199405222602,1.90742119857912,2.24355905329494,1.11322696704759,3.7969545839931,9.43336700955785,32.1668934466511,12.7623633870903,43.5229315508458,4.54476881462024,21.6484455187166,21.4969522808548,0.0656890592125631,0.00420618315236618
"VT",0.59604913535656,3.54306658521686,16.2913307943109,43.5260029898125,1.61033111145036,0.798961748330918,2.72538177465813,0.262344368250081,0.201992376652342,0.100086887453707,0.342039300384561,9.6259676603653,32.8356606305791,25.7199108576189,87.7114908734279,0.317757009345797,43.5257915939031,34.0797099293337,0.0092950356496669,0
"NM",0.561635847818911,3.08449164454162,16.6098105222232,18.1295487839838,7.35386749779906,3.65009074590702,12.4439028273224,1.22146345743978,1.97117170300959,0.978247506029462,3.33572998519698,9.81575856376736,33.463920282241,10.7129151905354,36.5337877010557,2.39527477612338,18.1295487839701,18.1295487840149,0.0376759382858593,0.00586600051792492
"OH",0.615960015400504,3.32462710050979,17.490861729944,45.7691024529263,6.21719188426282,3.1144204584645,10.4812761514047,1.08744043596171,1.02921652511944,0.539287535370114,1.70251732963144,10.3750766629307,34.9163014584693,27.0453787221797,92.231676155142,4.07598935243733,47.2539572032366,42.4365316911153,0.0361533394358847,0.00520142697042544
"MD",0.649740720330179,3.43417081772898,18.3393863176534,56.5918737647194,9.92224862473975,4.97556971693818,16.7448993939122,1.81967950668907,0.65203709063069,0.374833461927796,1.05751000781557,10.8670674208448,36.5722843857337,33.4406526791478,98.9999999999973,4.78533257394906,59.3973972859076,50.7078717795451,0.0624909025949107,0.00375474719138294
"IN",0.661476200429821,3.4402296239701,18.3802605152178,73.3076299387591,7.82722221551545,4.01616484678653,13.2143276268987,1.43866383431674,0.548090784050296,0.403450110620113,0.896504135419044,10.8871512417192,35.8218322504332,43.3181449638109,98.9999999999986,9.29830726878695,77.8024972022816,64.3326586288269,0.0494933394175086,0.00473840794543374
"DE",0.667493884713691,3.43284427576049,19.0953157315443,89.2657234200003,9.49375375398373,4.88589705570728,15.9694033543746,1.81286225409853,0.12208025979184,0.12208025979184,0.12208025979184,11.3520975948167,37.1039797488345,52.7479274754764,98.9999999999909,4.04512098975068,94.5682625103922,76.6920286842591,0.062232738117244,0.00195119145912151
"CO",0.63683831548632,3.19378134748962,19.2856841737507,56.7149695515801,5.2240583520186,2.65755131171405,8.76551240014734,1.00749539482275,0.433238665048094,0.279934624669895,0.658270220740723,11.4938562497022,37.9106657463914,33.5133910986635,98.9999999999906,3.44892157363436,59.2208022743785,51.0004691083259,0.0321771999966659,0.00236162935755346
"MS",0.67150326919692,2.97946332064477,19.5532500800224,22.5369433759684,14.6264045331798,7.29448696554937,24.7199072502773,2.85993745608839,2.96481088993807,1.50442832642001,4.98916619036221,11.5693696870821,39.2068348273894,13.3172847221632,45.4153555909677,14.7647196339712,21.96359232833,23.2670227627174,0.0852107874975346,0.0238899329301053
"ME",0.607876737573915,2.88065843621399,19.5819644221557,24.9245000790386,1.75402528364762,0.870129459798566,2.96874778783512,0.343472606999491,0.278940371575086,0.138078898353028,0.472523819849257,11.5696122252931,39.4737361356556,14.7192517493017,50.3017955362545,0.577919489836585,23.2473320104028,23.3179378628158,0.00989427262961497,0.000669537245613043
"SC",0.512085735571389,2.30656718380226,21.1933679277978,59.5517094798735,11.1526367619761,5.5866475748973,18.8764611458992,2.36361934261643,3.70887331135344,1.8907329840766,6.28209484202409,12.5215172714188,42.3083667070207,35.1896465108345,99,13.8077267245066,62.8765198318612,51.9013901142191,0.0545184681067933,0.0167808893638295
"AZ",0.5573853485625,2.51528538437777,21.5058296589142,41.9610663139694,13.0292393474907,6.47819631103897,22.0494683849661,2.80204601992357,3.03327707563965,1.51613195392873,5.1355086344185,12.7079980841356,43.2534904067175,24.7951755491612,84.5579063599631,7.95727191170627,43.6259699876592,38.309561574399,0.0704794540026766,0.0154972366695944
"GA",0.49693443161925,2.11621130377081,22.3122745724624,70.8027144851725,11.7049108317628,6.02513201762109,19.7239112604676,2.61163184324483,4.29121830733297,2.34389629383904,7.18076891930364,13.24094297909,43.345636835954,41.8379676503285,98.9999999999989,10.0219984770285,74.9136411903557,62.3560957068907,0.0552676482796249,0.0173488425581236
"WA",0.645195797130733,2.56709606378604,24.3834708924922,76.0391632530118,4.05956516778187,2.30192081593279,6.54907600216256,0.989862891047845,0.355173140507299,0.355173140507299,0.355173140507299,15.1145427342878,43.0016047553195,44.9322328313272,98.9999999999986,3.06157419747926,80.071394392339,67.2998550458576,0.0254107313129679,0.00408410203531422
