"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Italy",0.659180844622405,13.0736791705799,4.89039124213802,9.61114457579403,9.16928380406928,4.55021353815026,15.5172021466595,0.448413852120984,0.301881346084006,0.149812752710111,0.510877757518687,2.88978546443385,9.85478699760697,5.67863249255525,19.3736712357406,NA,9.74038693496365,9.64626578040903,0.0586241883827361,0.000521881948585644
"Belgium",0.640752884930459,11.6352969934001,5.33177964116764,17.5910192474569,13.9635594810673,6.92937184411732,23.6305199878746,0.744506221593878,0.846494745467831,0.420124932577993,1.43244728970335,3.15061294451372,10.7442094080422,10.3946931916768,35.4485690895655,NA,17.5884750977002,17.5972279423432,0.0866255100167895,0.00118724438498401
"United Kingdom",0.660880541432934,12.2577330546009,5.33340002866502,30.2477086731518,9.40334732753757,4.66641459569229,15.913230771876,0.501518129062361,0.107833844637361,0.0535530934951956,0.182430927435494,3.15157956452634,10.7473975742603,17.8736460341443,60.9537159625498,NA,30.852506030048,29.0615468620609,0.0614747534808928,0.000405744627204428
"Mexico",0.65943241633236,10.7726075648532,5.51562094641731,8.99577497932222,8.68258122909951,4.31187155150804,14.6910673156147,0.47889826896191,1.48976686236075,0.741071527305781,2.52058226229019,3.25979221709033,11.1065059160777,5.31568521505383,18.1278495795434,NA,9.27282435907972,8.42786671216692,0.0515898311501417,0.0126340843940377
"France",0.636244283240012,9.73416632135913,6.20536301796776,26.12193030574,7.76264225478578,3.85138640805446,13.1378124597656,0.481700131695615,0.695070327587765,0.34409015426333,1.17741621446417,3.66651703372093,12.5071878191248,15.4357589582067,52.6390307960214,NA,28.4822487512189,25.1450395017796,0.0468894919894572,0.000555813749637627
"Netherlands",0.64519724924276,8.67623116207228,7.16164594020745,26.1418489138229,5.86907231746347,2.91248039553606,9.9322646602271,0.420322179351462,0.373212218434173,0.185142022009631,0.631673785736325,4.23188662133225,14.4317599526399,15.4474561763492,52.6797864475489,NA,26.1418489112086,26.1418489183167,0.0364681239059928,0.000444519232855727
"Canada",0.631301788478421,6.9591711446783,8.6475840558192,10.6343041700248,4.07835682925943,2.02395589397362,6.90168394698289,0.352679334906452,0.384105679909606,0.190658271365427,0.649957055371583,5.11004760020383,17.425248047972,6.28399031369392,21.4290292330959,NA,10.57158626555,10.7618963380506,0.0245435585080532,0.000459757358242773
"Sweden",0.644793669517208,6.8861496238111,9.1993675086394,23.0957125433337,9.15557454597206,4.54385827987042,15.4933752009935,0.842254950011413,0.375571094627094,0.186838989329173,0.634942311666833,5.43622638117875,18.5361183851762,13.6475367345188,46.5407658014598,NA,22.4140897016249,23.3634737579064,0.0579989360717413,0.000408513378962617
"Egypt",0.539023476737988,5.50060435132957,9.52639611912338,9.491150649015,1.03812823146257,0.516421338851205,1.75510084966672,0.0988962075535744,0.243607187339374,0.122079061453375,0.410621155979491,5.63478774295814,19.1502945586199,5.60840720169082,19.1261066108948,NA,9.49115064899441,9.49115064908356,0.00543988909599184,0.000528947282543795
"Bolivia",0.60727737851261,4.41201411030459,10.0448563134138,6.20702794989035,10.1971979999194,5.07579585868384,17.2354509999871,1.02429388708621,4.2540986431249,2.12453715989898,7.18071758161103,5.94294798022389,20.1799661689272,3.66778924311704,12.5081017778096,NA,5.4047129839848,7.38564668291496,0.0451919908292309,0.0157907052330467
