"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-06-28,31686,604,15470,29054.5714285714,562.714285714286,15008.8571428571,808,14.7142857142857,158.714285714286,NA,56593.8508756849,128737.270789105,2857.27836404101,1376.13852813852,95513.7179032506,28040.2675666664,217542.252701785,63884.6606923377,56.9857821601823,16.735320036802,4828.1120302639,1417.89753403539,1.90620463296093,3.14558827052538,0.469172599588089,0.733420037147589,28.2786588163311,1.46572545966167,3.03165170799787,5.12293244934075,1.50442866712676,5.18304337119024,28.2786588163311,1.46572545966167
2020-06-29,32785,620,15595,29916.4285714286,576.857142857143,15141.8571428571,861.857142857145,14.1428571428572,133,NA,58044.43838873,131771.659167951,3034.38837884594,1569.65800865802,97963.3962276568,28758.2368803364,222669.637985899,65390.4474066522,57.236335974016,16.8089015180417,5127.38528411317,1505.7867143145,1.89110873875248,3.10371862077447,0.470510885204666,0.735510712046913,28.402993791617,1.52291231440006,3.10310893755595,5.24367795108134,1.53988864570445,5.36169271377438,28.402993791617,1.52291231440006
2020-06-30,33550,631,15745,30807.2857142857,590.428571428571,15292,890.857142857141,13.5714285714286,150.142857142857,NA,59455.0815261563,134894.54472962,3122.88556166881,1698.670995671,100344.261821028,29457.1038293064,227946.562187329,66940.1500162022,57.4856838574893,16.8821288472498,5276.92420143011,1549.70260954995,1.88077496274218,3.07338801430728,0.467772808207156,0.730842561752193,28.5267303352954,1.53481554027981,3.17665019945224,5.36794496536696,1.57638280574321,5.38016328240529,28.5267303352954,1.53481554027981
2020-07-01,34463,645,15945,31726.2857142857,604.428571428571,15456.4285714286,919,14,164.428571428571,NA,60993.1073880195,138102.237258149,3207.69252852982,1655.66666666667,102940.976543372,30218.8234299302,233366.789730185,68531.9372859989,57.7338453094518,16.955007750758,5420.22754285627,1591.78726979674,1.8715724109915,3.01325375855512,0.467045293983417,0.728498327674216,28.6498781234874,1.54573534966687,3.25218859228317,5.49558664976274,1.61386802323826,5.39515285521667,28.6498781234874,1.54573534966687
2020-07-02,35237,667,16445,32612,619.142857142857,15691.4285714286,885.714285714286,14.7142857142857,235,NA,62143.0423477722,141180.579144309,3078.34188615967,1913.69264069264,104880.55940504,30788.4603272511,238568.445851926,70059.535515221,57.9808400383733,17.0275440164582,5201.65612174128,1527.5982292221,1.89289667111275,2.89075944132439,0.472444584122452,0.731095465590404,28.7724469363356,1.45218297084998,3.32468088903432,5.61808116568058,1.64984164418245,5.04703239101462,28.7724469363356,1.45218297084998
2020-07-03,35995,698,16945,33482,636.714285714286,15930.7142857143,870,17.5714285714286,239.285714285716,NA,63201.2353172494,144191.538347552,3010.95920324343,1935.19480519481,106666.937444766,31311.2037771957,243656.24147407,71553.6957213418,58.2266879037513,17.0997434765954,5087.79562214355,1494.1602061208,1.93915821641895,2.97224482174533,0.484078336356724,0.745042974853022,28.8944466289292,1.40002268935673,3.39558638171156,5.7378943650227,1.68502782851852,4.84520726615402,28.8944466289292,1.40002268935673
2020-07-04,36983,720,17761,34385.5714285714,655,16272.2857142857,903.571428571428,18.2857142857143,341.571428571428,NA,64168.2928742364,147305.595904539,3114.05755698701,2128.71428571428,108298.427961701,31789.0099977414,248918.248474522,73099.0175165384,58.4714090864486,17.1716120577919,5262.00700045179,1545.32179519655,1.94684044020226,2.98242418723249,0.48877980200195,0.748342573598787,29.0158872158316,1.42970072294891,3.4689197517106,5.86181009208941,1.72141882415714,4.92720995302618,29.0158872158316,1.42970072294891
2020-07-05,38149,747,17986,35308.8571428571,675.428571428571,16631.7142857143,923.285714285717,20.4285714285714,359.428571428572,NA,65101.9395370682,150474.394082523,3168.79817798332,2214.72294372294,109874.325364354,32249.4447541628,254272.753935782,74671.5038304248,58.7150238531349,17.2431557118691,5354.50546126068,1572.48631388646,1.95811161498335,2.98901876987464,0.496429977043358,0.756717961316393,29.1367787541873,1.43887717799775,3.54354221612746,5.98790407814033,1.75844952078505,4.93826161807648,29.1367787541873,1.43887717799775
2020-07-06,39334,770,18036,36244.4285714286,696.857142857143,16980.4285714286,935.571428571428,21.4285714285714,348.714285714286,NA,66149.5518579227,153672.14926052,3197.75517799726,2128.71428571429,111644.10183836,32765.6422753601,259676.189750448,76258.3597834159,58.9575523101476,17.3143803435629,5403.43581466525,1586.85595299111,1.95759393908578,2.98427109270328,0.501066721397005,0.760592247758836,29.257131221577,1.43711322936305,3.61884659292301,6.11515033181789,1.79581861002195,4.91191998385316,29.257131221577,1.43711322936305
2020-07-07,40291,799,18726,37207.4285714286,720.857142857143,17406.2857142857,963,24,425.857142857141,NA,67360.9259794368,156950.22900974,3278.07974921976,2042.70562770564,113692.984774485,33361.5218071963,265215.354737855,77885.076049946,59.199014592394,17.3852918659993,5539.16498740728,1626.7162665301,1.98307314288551,2.96966772207771,0.509078581816161,0.768988110790592,29.3769546097594,1.45581834705418,3.69604254410141,6.24559289046483,1.83412637526837,4.95555851422922,29.3769546097594,1.45581834705418
