"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"NJ",0.646138865289917,8.02831819498986,7.85190150192956,11.0057437711732,28.6991723111781,14.2423824104705,48.5668847235166,2.25343074174275,1.36937733924752,0.680010564389728,2.3167619885067,4.63985029011262,15.8220069985349,6.50339404660372,22.1782412358573,1.95205038814304,11.0057437711749,11.0057437711746,0.180912590250828,0.00179009906340666
"CT",0.639081816946633,8.02334713694131,7.89084243179151,40.3754873620911,19.9138965390411,9.97352855772419,33.690287428556,1.57137419792572,0.880239440341883,0.528093629553175,1.4797050277645,4.66417569531871,15.7554489249318,23.8582425321466,81.3627245326845,1.28619927544487,41.3306539385008,38.2135764579438,0.126076806719908,0.000981688150210628
"MA",0.648385427464036,7.22875675004655,8.94095891818143,NA,20.9146895011905,10.4948362949308,35.2345107272442,1.86997379616665,0.733914604879001,0.479624173610443,1.08338147770159,5.3072222590017,17.8180368289297,NA,0,0,NA,9.85942250018277,0.135175857014498,0.00535364293639045
"NH",0.641699023730185,5.51151377878445,11.0068056797503,14.863839399134,5.31000955741875,2.63530167980028,8.98581360966823,0.584462433561249,0.468827699576726,0.232778364800113,0.793226153913817,6.50427951156699,22.1781983459876,8.78317782676137,29.9528884861337,0.958966127505438,14.8638143922151,14.3611300875049,0.0322127275575472,0.000661905360771517
"MI",0.633675988684363,5.38399839582916,11.4982090373244,56.1114590752063,11.2915531989405,5.90922548834531,18.708305940591,1.29832639037487,0.836666150416396,0.720748087750126,1.01588462275484,6.9398394194416,21.9711769831011,33.1567712717212,98.9999999999868,2.57694889251124,58.8685753796843,50.8549326391273,0.0699018720304096,0.00318418497431174
"NY",0.659138381510658,5.64473342464476,11.6294692635954,86.99307907767,19.9117650649065,9.92385865474809,33.6965881399599,2.31563259806264,0.143768509426149,0.114077380753491,0.243191249303391,6.87200908425678,23.3339941511029,51.4055115369898,99,0.922195108109648,91.5505725291001,76.7658560999652,0.130711287254812,0.000683679455910411
"PA",0.645975391846434,5.3072699785163,11.8060143406348,38.7406402950029,9.97826751948404,4.97660903023574,16.8862502088051,1.17803569429719,0.71274943428178,0.378249911418904,1.20673753948878,6.97630130864056,23.6714535367346,22.8921965379521,78.0682599884007,6.5092107199873,40.2567146647336,35.902868798916,0.0625215347396408,0.00331979663472606
"RI",0.614639932815075,4.58382082567274,12.6155852751892,14.8783435199664,17.9071969478346,8.88707979468071,30.3033855038911,2.25909770135015,2.62011285408312,1.30010447913646,4.43417717648398,7.45493503047728,25.4200227019714,8.7923248067924,29.977240133633,1.46986052819677,14.7971053416218,14.9615633867493,0.103552990906782,0.00585258471852371
"DC",0.651122844443947,4.14608091868073,15.3785986613673,40.5467778677451,13.8002448398267,6.84621452899228,23.3540923345313,2.122284268203,0.593419944285287,0.292196872447033,1.00443131375625,9.08741918890592,30.9993830782774,23.9500172719925,78.3861980747511,1.39084231911235,40.5850488003452,40.5901224297923,0.0879916230841276,0.00240878839360736
"AZ",0.418244265032932,2.55681420390103,15.5877532088651,15.6584037643413,18.883587381179,9.37157296808848,31.9557817008911,2.94352699795857,7.88115289630928,3.91072559336052,13.3376413941619,9.21125017535242,31.4091029113436,9.25269313347422,31.5540560705691,6.11973687124858,15.658395662426,15.6584288267445,0.0752605163794663,0.00971325028847804
"VT",0.580338519405394,3.37405468295521,16.8716972316289,45.221188992297,1.6328269869106,0.810125115100662,2.76345171774469,0.275485625547886,0.224488252112584,0.111250254223452,0.380109243471127,9.96889592023399,34.0053184888183,26.721611677268,91.1275475147847,0.437179243489827,45.319063294777,45.2794562650567,0.0092950356496669,0
"LA",0.662116038390693,3.30767195278798,18.9743846011506,26.3717769202694,18.4224775824275,9.42039569858727,30.793880584674,3.49555174955053,1.51330208592802,1.02783751815249,2.18046751374354,11.3514493242864,37.1062093503646,15.5833227256147,53.1431262181178,3.39834543115505,25.6998417621081,27.7432813513635,0.115621384815072,0.013143193697118
"OH",0.669473922123894,3.18465194778356,19.3105570002648,30.6974261030572,6.43111156278347,3.22057608840709,10.8432940689012,1.24188346408192,0.758580254617254,0.404727634991461,1.24487369398819,11.4530091703744,38.5609105325055,18.1393881518065,61.8599647228272,2.86855155535514,30.2184680512371,31.6531066393464,0.0395496659280868,0.00544952134894902
"IL",0.648492081825543,3.12773222323366,19.9441183214398,68.8498961126827,10.9973043339418,5.62097430862088,18.5658066179954,2.19331538853019,0.846779601345608,0.583265840592856,1.38882830481578,11.8137360452966,39.0201994904389,40.6840295211368,99,3.52279025219669,71.1684625471324,64.5541030611559,0.0686010321642012,0.0047033492660605
"NM",0.64255038426532,3.07842923963886,20.0346943414851,35.2680462230786,6.56497050689699,3.26872528604435,11.09975255443,1.31527177466546,0.674804659910641,0.345260729250302,1.13250123745486,11.8495594223001,40.2380640637176,20.840209131815,71.070456782861,2.05765457564021,35.4321880246008,34.8660284010802,0.0404897108920184,0.00495987035661945
"MD",0.663421508091358,3.22058921106761,20.0702585794861,71.2946880038141,9.936511348663,5.03664454120403,16.7690363113206,1.99428352145664,0.345077279122251,0.276647465734167,0.537843249928238,11.8926543209303,39.5954787982695,42.1286792749889,98.9999999999982,5.38987988895892,74.4869198493224,65.3562165187634,0.0642276799301319,0.00312619920339813
