"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Hidalgo",1.04784088651022,4.37442886090031,15.9576887097916,11.1164376560312,18.2141400701447,9.05047131682488,30.8136202305086,2.90655577355911,2.24240778017282,1.11619729207791,3.79615023275943,9.43269811147124,32.1149658599083,NA,9.6463933430815,12.6531160982146,0.127145214616734,0.0732153188619522
"Cameron",1.04166513647629,3.41742522756827,22.6385658801531,26.722048483581,20.0329923113336,9.95142213902422,33.8879171061148,4.53518216216726,1.39630944373273,0.6905127511402,2.3662734403266,13.3828885026071,45.5732065106823,NA,27.5310292028254,24.8627194811631,0.15498645932608,0.090821593364598
"El Paso",0.640653597273501,2.01493300603457,24.7600881538938,24.4607578413739,9.39317504970536,4.66296521232012,15.8935897502093,2.32575842275661,3.26843803260693,1.62098567019813,5.5322732870181,14.6333110348842,49.8772415589049,NA,24.4472192292593,24.4603107549968,0.0468624741007519,0.0202198492312889
"Bexar",0.624016868895547,2.19998236487082,26.1465165722293,26.2696899203578,8.73589781345853,4.29183322203869,14.881647529944,2.28413296952895,2.17172239483895,1.03168345442385,3.77680769771624,15.3486565579043,53.2204503613947,NA,26.2534854938446,26.3100075647808,0.0502505225198371,0.0260819345343443
"Harris",0.830790895596777,2.04451606405479,30.2483644488545,19.6620332255496,6.98607724249053,3.49044587439052,11.7900620273536,2.11317410498702,1.33453906173472,0.68356904727434,2.22915571765789,17.9233501917491,60.5416666246403,NA,17.448746184856,27.7505980829536,0.0432041840379056,0.0139189834289607
"Galveston",0.451789158897544,1.26923076923077,31.3048770553037,34.4363276668626,9.83209345616736,4.87893488096718,16.6391322788019,3.07792476841576,4.43550379783572,2.19952227937276,7.5083739213721,18.4981086564052,63.0859981432177,NA,34.436327666866,34.4363276668619,0.0390659682145077,0.0174613039746663
"Webb",1.08395809247953,2.23337268791814,33.8342371828766,39.0836742408363,10.8878173257224,5.46881132263956,18.5095334020008,3.68380993802327,0.607791575434649,0.361915563070999,1.12016597675213,19.9022301535978,67.3603406790281,NA,39.928411043374,37.8032481467254,0.0822732050306259,0.0409553840020297
"Tarrant",0.646158512563026,1.49072263043823,38.4011195291427,72.9543765357091,4.72548824312705,2.52020329940324,7.9861991606539,1.81464038857881,1.187761774282,0.763241848784588,2.00119860820724,22.7222030414557,72.003730373994,NA,76.213215012422,65.730553305119,0.0270512549336165,0.0105519079528291
"Fort Bend",1.0094387107162,1.47540983606557,39.8743570894563,46.9167967077561,4.66014503996438,2.2763548492502,7.92373181096971,1.85820287412199,1.11586910802469,0.516043197130824,1.92778510641815,23.4511076150946,81.6306330594308,NA,47.5274601873029,41.2629370493653,0.027416107978849,0.0159927296543286
"Nueces",1.10619970590473,1.73807821351961,40.7724824809735,28.1762664816649,12.3090414752802,6.11098351524862,20.8252527222733,5.01870177908437,0.881990064791227,0.435887323774118,1.49339029323065,24.0991158475436,82.1259256641964,NA,20.3150196390493,35.1213258179915,0.0872289622237865,0.0463748913088485
"Dallas",0.606079108743865,1.27811712937498,42.134204972993,89.1027240101027,6.21609997476465,3.54114673658944,10.478651061326,2.61910430469351,1.55322506904842,1.22624034062382,2.58900427711218,24.9946704911278,73.9620382750934,NA,92.7350594269883,80.4060307255103,0.0334752207544852,0.0104633759096692
"Travis",0.656482045202086,1.39822325222093,42.8174425839794,80.1843834597452,4.84215023170592,2.62628035523049,8.19440808442538,2.0732848952907,0.879524029515609,0.658890390416786,1.48976376956025,25.3012160723515,78.9437765530841,NA,83.9308055569532,72.4176192327543,0.0289891514907391,0.00968974400657301
"Brazoria",0.890482766077117,1.43154006003232,49.5584036082199,51.3937732832457,4.72133108645381,2.38852120046379,7.98973119085022,2.33981631550513,0.40215296581701,0.243050728729931,0.683264831709633,29.2852945814331,97.9608770083681,NA,51.5779570909487,51.0091742268645,0.0334954078876283,0.0199891950297137
"Collin",0.717953891326932,1.04333114014475,51.219434392997,75.7252374302296,2.06650700535337,1.21703045459503,3.50074277602996,1.05845319983366,0.61409238639379,0.49577501040621,1.04350894673675,30.2351034495028,86.9701490079684,NA,78.092384767283,73.172626507628,0.0110431718377231,0.00368105727924103
"Denton",0.875143714660708,1.2777476989713,58.9363016338684,90.4899370999269,1.82401539858333,1.20518688999526,3.14506427168261,1.07500721715728,0.0688236108677683,0.0688236108677683,0.17581038503491,34.1807710206872,89.1983829297632,NA,92.2838531215538,84.4266956510912,0.0137358799810026,0.00593669389009434
