"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Hidalgo",0.886796766362906,4.93835235634627,14.8659720814979,7.00297226059765,23.7527698455374,11.7974439328931,40.1827642398372,3.53108013382005,0.798059154854513,0.39838959501745,1.34731801033666,8.7875490913075,29.9308914194104,4.14144597609361,14.0839824328234,NA,5.33427437875054,10.426400749912,0.174377178992978,0.0506964116410047
"Cameron",0.707459500501083,3.87215184206992,17.0319377511448,17.0284728443571,30.9405517700124,15.3399240192107,52.3626031466658,5.26977551732923,1.58915019374112,0.771120574059756,2.69573663015253,10.0640059902461,34.3533351972911,10.0622794080295,34.3149528530258,NA,17.0284728443541,17.0284728443579,0.204053709767214,0.055672457231286
"Bexar",0.691734198077344,2.4551762310475,25.9950820184073,26.0205967061719,9.7984588613433,4.84833050120895,16.6792410547794,2.54711741754609,0.867970516953278,0.415445701689475,1.56777516364994,15.271182958389,52.5359691735322,15.3758071445553,52.4354448775877,NA,26.020596706172,26.0205967061709,0.0625362214124626,0.0131416697171117
"El Paso",0.631666779782544,2.21380585238288,26.305631070322,26.9592469967176,10.0281824674482,4.97792427861938,16.9685117710615,2.63797668294563,1.65614951664224,0.822149027076574,2.80214992700879,15.546305524828,52.9935076408448,15.9304641344247,54.3269674327811,NA,26.9592325628179,26.9592873170314,0.0583996821915462,0.012369790117965
"Webb",0.789093930194924,2.15276181720677,30.6365603671257,34.9916548635911,15.4419766810726,7.5869188848265,26.3167127491406,4.73089050777427,1.29166792708872,0.56201377734134,2.37408692872853,17.9767532247308,62.355886224589,20.6768869648497,70.5134863160263,NA,35.4981703062327,32.0143401880911,0.101844804465224,0.0228335326736979
"Galveston",0.489109543792673,1.45588493246799,31.3252777838854,34.2811765249894,10.7723577264376,5.34553218801859,18.2303487361823,3.37447098168043,3.7742837355553,1.87139803794037,6.38938612366679,18.5101833789006,63.1269415839255,20.2570588556764,69.0817648155098,NA,34.2811765249901,34.2811765249903,0.04912841457279,0.010654354967593
"Harris",0.723713687631457,2.02784923843358,31.6795952826412,36.8262159594726,8.22604726105111,4.11598023305854,13.8744401801178,2.60597848005978,0.641486186709305,0.351220584798361,1.04039310460529,18.7825847113758,63.3136782127669,21.7609457942338,74.2104048880285,NA,37.2074409140018,35.9482086900458,0.0528453147616353,0.010747838886277
"Travis",0.516730507985932,1.45903083700441,33.436906009028,35.4266837854719,6.79573944189795,3.37237945876614,11.5004029319195,2.27228500980586,1.96745901487543,0.975929631784675,3.33010042883597,19.7583078024084,67.3792803446036,20.933949509595,71.3901355070882,NA,35.4266837854737,35.4266837854714,0.0331533389976961,0.00488491226777648
"Fort Bend",0.618534724062437,1.747807296301,33.9088090242883,36.9321914626432,5.88950317466875,2.90056981123437,10.0091006264292,1.99706038397782,1.0409186532244,0.493345250692308,1.80539799568519,19.9524458641623,68.8506229445983,21.8235676824712,74.4239615838072,NA,36.9321914626398,36.9321914626419,0.0349047671027013,0.00812329125299229
"Nueces",0.835715052114496,2.00942072559631,34.087280004705,10.6381481883486,16.1604991312994,8.02026814680298,27.3470081488591,5.50867458904393,0.304675475384611,0.149759611791072,0.517106192461303,20.1436097106431,68.6844191268067,6.28034249052568,21.4870275325617,NA,13.7742561807272,16.1583976787989,0.110692448897906,0.026223896871075
"Collin",0.463328778013158,1.06583072100313,38.370954335411,40.1712228344462,3.30840695300024,1.64179449525174,5.6044738042542,1.26946732116528,1.51793371529446,0.752794958190623,2.57512109505398,22.650963596291,77.3219379670675,23.7375407658089,80.9511005603256,NA,40.1712228344464,40.1712228344448,0.0135303727020751,0.00298464103722245
"Dallas",0.585021477633574,1.39419453756399,40.4181480058981,81.3498655704618,7.21876129880103,3.97091088077302,12.1641006599606,2.91768962594189,1.383020663616,1.07426463015255,2.28921424024773,23.9860693980096,73.4765829187763,48.0703751098222,98.9999999999821,NA,83.895643821129,75.4914673863257,0.0406782693879532,0.0077717103676891
"Tarrant",0.660830287303013,1.48212351029252,41.60309681266,76.0196261104819,5.32052341959835,2.89084735628354,9.00328932738556,2.21350250919575,0.653694836582611,0.574314806134016,1.10649019173968,24.5854868005061,76.5693319775078,44.9206881561906,98.9999999999978,NA,77.6468657148279,71.2921221842575,0.0328068410897051,0.00657096086153451
"Brazoria",0.796067545115854,1.43405188162221,44.5987298445488,31.9337898856581,6.63095199723598,3.25978214361542,11.2481024091096,2.95732036736899,0.577421788924576,0.25474436974105,1.00508259801849,26.2917269047436,90.7214113422017,18.8633446800839,64.4075328162151,NA,38.4576647712128,35.7493833520773,0.042409508373852,0.00945434900054025
"Denton",0.734127383433439,1.2935932173761,51.7890622694157,73.9105180348494,2.57158224340161,1.46022348014284,4.3520933107858,1.3317983293445,0.146923781940297,0.146923781940297,0.249377752811959,30.6013275506731,91.2051030171229,43.6360105410838,98.9999999999995,NA,75.6050539730192,70.2551619536296,0.0172280528575287,0.00372498440162782
