"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Mexico",0.69773672376584,9.54365167184399,6.63818415874885,7.18743383459721,13.0725045012723,6.48710749687196,22.1233420983849,0.867776922955185,1.16943438949742,0.578827702920716,1.98173695740809,3.92244950648093,13.3769468653575,4.2469965733545,14.4837681818389,NA,7.16718322277636,7.24827353908046,0.0828176068154889,0.010785767543241,38.1233358748685
"Turkey",0.77033202856269,2.23129941345692,7.66312233277535,1.85077796557439,9.50411804679019,4.71716573010895,15.360646012805,0.728312192576911,7.33057616987897,3.63772952790987,11.6832251595967,4.74141642200316,15.4396142566755,1.1603734199643,3.72873120273234,NA,1.52412060504044,2.29821034407539,0.0162508256811038,0.00387392451698832,51.3124613082451
"Ecuador",0.662704103558999,6.98688819833747,9.15464508018683,19.0752801653986,12.0790573004566,5.99462111249278,21.2241550621046,1.1057948248892,0.665567988169123,0.330103328813829,1.90995516457672,5.21007701674578,18.4464506453081,11.7687563647,38.4239387764043,NA,19.423044450503,20.141011658221,0.0772606481180099,0.00425356618931754,101.37870367972
"Bolivia",0.662808476150062,6.18992960960296,10.5640991906847,10.189741836535,11.8907580020848,5.90067690329017,20.0604794977088,1.25615146986451,0.196500669076018,0.0972865828866226,0.270507108341361,6.26182175759049,21.2882604903191,6.03998447395439,20.5338737009028,NA,10.1916774810441,10.1868195379917,0.077754891774606,0.00191955217629445,40.9360259088036
"Iran",0.769731197175912,5.04601322372935,11.4907842318859,11.0126889572823,9.95805119371908,4.94158931417638,16.8043058659526,1.144258176371,2.02274329909435,1.00181262724887,3.37800961815511,6.80931533559734,23.155671255164,6.52607211301167,22.1922368381598,NA,11.0022524932754,11.0367813398953,0.0577394188932849,0.0151675425492324,44.330954395471
"Italy",0.67312247332277,3.46358579288887,15.6739362763618,29.8530359034246,16.7026412128685,8.28852872217535,24.7395696355622,2.61796134017435,4.72137492911829,2.331770699507,4.72137492911829,10.5820811709316,31.5853564356987,22.5518733290103,60.158390532658,NA,30.3247379884361,29.1000832411197,0.0906753370416019,0.0265532214220253,77.948814048696
"Peru",0.647515126221703,3.73214341371178,17.0647436058925,38.4834805710408,17.3496758737176,8.60961359146889,29.0820660126434,2.96067770430331,0.858375439294517,0.406491777282374,1.17447591894533,10.1804242622108,34.3880439330865,14.8187734193639,77.5500441810364,NA,39.4468325062292,36.5922162484158,0.110496737942389,0.00445087492143298,67.1531484434969
"Bulgaria",0.801371388855969,2.67675420743091,17.8635352134048,18.1896456266324,11.3946105280894,5.65446838236018,19.289983265981,2.03548026411559,5.70758709159124,2.82608377095164,9.67438270705767,10.5520063757923,35.997730051255,10.7446352569746,36.6548919445776,NA,18.2971827969665,18.0139818420645,0.0544848036111396,0.0359422563937146,31.346991899228
"United Kingdom",0.69723430472634,3.60131253605486,18.071514851395,65.5685105893045,13.252734351272,6.75963970036694,22.2631131626837,2.39496985650604,1.20014803547316,0.762314530888491,1.86983417208403,10.7575694333727,35.4304365715829,21.6438652841152,99,NA,68.4623423334203,60.7533565420047,0.0862503496770873,0.0170708907387323,62.4966097140389
"Indonesia",0.688790911643962,3.14730864400879,19.2199054652031,23.6984387429834,1.02715850447108,0.509717754098433,1.7375757593092,0.197418893537136,0.154044427234647,0.0762956713834244,0.260200697638607,11.3617430767809,38.7310216192728,14.0092386023567,47.7559447396475,NA,23.673732943457,23.7434446499401,0.00621338190120078,0.00106124488969662,22.9627138049825
"Canada",0.691111245964248,3.22376907472529,19.6871694310826,58.3441941371795,5.07336252789249,2.56771969832128,8.58133048312693,0.998801476719251,0.495167083998525,0.284937643813839,0.834579249923924,11.6392379792754,38.8983843280186,34.493540045912,99,NA,59.3682232397799,56.7202764535779,0.0321990531243747,0.00485418234051672,55.6036111747199
"South Africa",0.642694072615516,2.72653871641814,20.836795431751,9.18821656993872,6.45569203769693,3.20357649990976,10.9319480440612,1.34515934359874,1.11418343374548,0.552367846304516,1.89320747620113,12.3048457436596,41.9892998851951,5.42595385817425,18.5156485424522,NA,8.70597118114592,10.0176064761357,0.0366762903007358,0.00352810987387998,30.3490841807711
"Spain",0.655850383009446,2.74338413765317,21.2861256937634,31.4278283891416,16.3664487787432,8.18735510199151,24.8397075184543,3.48378285864868,2.55919971289202,1.06523193072864,2.55919971289202,14.0250558749955,42.5507726884995,18.7883794731859,62.813175464535,NA,29.445783939183,34.4730810827301,0.0955735463344481,0.0188074566194994,401.440073239438
"Sweden",0.664966459626458,2.74792394161124,21.7620784294736,73.1218284757483,11.1316314816074,6.03360278884994,17.5017761686559,2.42247437350737,1.53273447273399,1.0987394155594,1.53273447273399,13.8413058775474,40.1497158212683,59.6501304585554,98.9999999999994,NA,73.5097268341686,70.919666139419,0.066567753289006,0.00698458240616572,115.765650165892
"Colombia",0.649106659425238,2.79613811320293,21.892534521436,41.6642971833301,11.8721156918981,5.89142583206973,20.099212668021,2.59910702627361,1.41035524017052,0.698590887718412,2.39646044553648,12.9313872598052,44.1167741113786,24.6100682835255,83.9598715967076,NA,43.1906641163807,38.549258858115,0.0726746221645718,0.0100696386330695,23.8614881880244
"Romania",0.707356867502741,2.37373180414645,22.298357056222,27.9055420014395,10.9202957693486,5.4190941411805,18.4514317356226,2.43504654224486,3.41654192051941,1.69251133491855,5.75677807284039,13.1970601367683,44.9345680072353,16.5160823446046,56.2338952453262,NA,28.4750554746676,26.9332239376434,0.0578014742190346,0.02130696708905,16.0922156513284
"Belgium",0.671414405258843,2.86975870579033,22.6488920682389,88.8662192945205,22.0620812565616,11.8596106299224,37.3657131510179,4.99681697180581,1.98873299308335,1.59785717267905,3.51380086009624,13.3727327820844,42.133060921904,7.25701796690481,99,NA,94.6101538811868,75.9793407608323,0.143396590060806,0.04168354373557,93.7169994092125
"Argentina",0.698405611799607,2.71164436036755,22.9647213316748,22.9220720462539,13.7965820183133,6.84642415946372,23.3421923215014,3.1683466138016,1.44824113629575,0.717098875217933,2.44716754679421,13.5734748911443,46.2773929865569,13.5482676227763,46.1914482144215,NA,22.9107786835347,22.9359337907392,0.0859142922700473,0.0163753672761744,35.5965709528692
"France",0.644809553011106,2.34388775024746,23.4849367391032,26.4610767365141,14.4979207330643,7.32604268965941,21.8529251790678,3.40482751264549,3.55957345173876,1.67179671505146,3.55957345173876,15.5806487449418,46.4756712031087,15.0233154003392,52.999399833006,NA,19.1280703045281,38.8728520536398,0.0798053349859529,0.0234178765455058,142.692017656103
"Brazil",0.691492479316742,2.73697729439375,23.7030683609279,32.6870223649528,12.6231149800887,6.26410217057036,21.3552020055467,2.99206557300896,0.570655302372426,0.282357716069451,0.959865034846637,14.0109448378518,47.7652741212637,19.3213992145463,65.8693026445204,NA,32.7936842167478,32.4559262047231,0.0818921553666275,0.00604550062964133,26.7379349661014
"Chile",0.689099445967365,2.78981886888433,23.7767499408629,28.9634700764691,12.2150080086609,6.06158292159111,20.6416472162945,2.90433190947568,0.255868329664223,0.126263686835883,0.404076915303531,14.0702526258806,47.9137536687088,17.1396669011608,58.3657806086536,NA,29.6193344400504,27.8569317559146,0.0810255996255811,0.00585161435170418,44.8919773083723
"Japan",0.506994989670759,1.39443446429177,23.8670986505912,14.4996794477834,0.487203977007118,0.244162668449658,0.677584485860669,0.116281453821893,0.25790368952866,0.118654720274018,0.290269021014921,17.161174178035,47.6245834632446,12.1659989140494,29.2190510084121,NA,13.0579763301345,16.3310931740856,0.00162146866767199,0.00022150349811173,137.571783038403
