"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-07-01,9527,124,NA,7984.28571428571,118.142857142857,NA,418.714285714286,1.42857142857143,NA,NA,15035.785471316,31689.0928306233,1006.99375187954,172.017316017318,22748.723140464,7384.15132948226,50925.5070232479,15725.414487377,83.7912574629026,25.8741116395983,1618.27502156045,499.711185143229,1.30156397606802,2.73859195973243,0.391301829505735,0.5808238106073,41.5806240041472,2.94811640710785,2.53767931677081,4.07814154099345,1.259299510578,7.09038800612344,41.5806240041472,2.94811640710785
2020-07-02,10124,128,NA,8442.85714285714,119.857142857143,NA,458.571428571428,1.71428571428572,NA,NA,15953.121153525,32780.160114564,1091.06728394064,172.017316017314,24208.4956172621,7839.08267768911,52678.8912216577,16266.8463726408,84.6960515352772,26.1535052607029,1753.38419840975,541.431885263773,1.26432240221256,2.68677746821661,0.390480093912447,0.590351392467062,42.0296195588594,3.04976392245282,2.62505256202149,4.21855347510718,1.30265766235653,7.25647014598666,42.0296195588594,3.04976392245282
2020-07-03,10695,133,NA,8956.85714285714,122.285714285714,NA,514,2.42857142857143,NA,NA,16988.63522292,33990.1200714049,1209.95995684089,172.017316017314,25858.6185914608,8352.29911169608,54623.3402031824,16867.277629419,85.6051370073634,26.4342240338411,1944.44898152477,600.431256778185,1.24357176250584,2.69055476976269,0.391290174087646,0.603688238777549,42.4807446803458,3.22184390319828,2.72194679540985,4.37426597812219,1.35074051501542,7.58447168548917,42.4807446803458,3.22184390319828
2020-07-04,11009,134,NA,9515.71428571429,124.857142857143,NA,558.857142857143,2.57142857142857,NA,NA,18115.7119881849,35291.7855812585,1301.66550985361,172.017316017318,27655.9728163519,8910.88070734846,56715.1632925424,17513.2169049854,86.5185264306861,26.7162718348297,2091.82308935998,645.939275566452,1.21718593877736,2.67703994119088,0.379691754874426,0.598835577816851,42.9340055971826,3.2895086588183,2.82618485799388,4.5417802776506,1.4024676738917,7.66197809755477,42.9340055971826,3.2895086588183
2020-07-05,11131,136,NA,9988,127.571428571429,NA,472.285714285714,2.71428571428571,NA,NA,19029.4619184743,36380.2671132795,1088.48153202105,172.017316017314,29110.5898972147,9363.52890046739,58464.3920950169,18053.3656351613,87.4362352257958,26.999653425419,1749.22880247448,540.148730175861,1.22181295481089,2.67389286462856,0.373829030931874,0.59921110616822,43.3894099616731,2.60699216736415,2.91335103486302,4.6818594454597,1.44572306993203,6.00849435413284,43.3894099616731,2.60699216736415
2020-07-06,11679,137,NA,10447.7142857143,130.428571428571,NA,459.714285714286,2.85714285714285,NA,NA,19924.5413268492,37428.7188160267,1048.4517027472,150.515151515152,30537.2219312372,9795.09891837202,60149.2915283068,18573.6499387802,88.3582845987623,27.2843753538841,1684.89943328992,520.284303618912,1.17304563746896,2.61327532415491,0.366029092989786,0.594434525598209,43.8469682971302,2.4157556465344,2.99731160182894,4.81678708335557,1.48738771218579,5.50962348404259,43.8469682971302,2.4157556465344
2020-07-07,11926,144,NA,10870.1428571429,133.714285714286,NA,422.428571428571,3.28571428571431,NA,NA,20681.1554640517,38382.1381480343,953.419332007601,193.519480519481,31737.7306117951,10158.7957297442,61681.470538535,19046.7753215809,89.2846984720881,27.5704450073144,1532.17901022817,473.125382800758,1.20744591648499,2.6791081088817,0.375174513323392,0.617678159087136,44.3066924748708,2.12010569015661,3.07366192627581,4.9394847889866,1.52527584311431,4.78515071623167,44.3066924748708,2.12010569015661
2020-07-08,12408,151,NA,11281.7142857143,137.571428571429,NA,411.571428571429,3.85714285714286,NA,NA,21381.6073237469,39301.4687956084,919.330647574025,215.021645021647,32846.3989476313,10505.1649662417,63158.8678121002,19502.9845151139,90.2155051686129,27.8578711315904,1477.39727356522,456.209193532981,1.21695680206319,2.6025620236744,0.384209559152337,0.637382991092769,44.768596549838,1.99004929800258,3.14728241084101,5.05779554416723,1.56180931665795,4.4452576606371,44.768596549838,1.99004929800258
2020-07-09,13161,159,NA,11715.5714285714,142,NA,433.857142857143,4.42857142857142,NA,NA,22078.3198944004,40260.6359117164,959.167116108067,258.025974025975,33945.5401274729,10849.5346844393,64700.2837172165,19978.962181754,91.1507352686784,28.146663169692,1541.4159051163,475.97766664009,1.20811488488717,2.48948106591865,0.394926698000139,0.657898391822626,45.2326956972389,2.02908657873893,3.22409302087911,5.18123294522704,1.59992585998512,4.48594486646845,45.2326956972389,2.02908657873893
2020-07-10,13864,159,NA,12168.2857142857,145.714285714286,NA,452.714285714284,3.71428571428572,NA,NA,22699.7124093292,41251.2795088963,990.6435971799,365.536796536795,34913.5435279057,11157.2471891623,66292.2834546457,20470.5597562944,92.0904229719867,28.4368316822306,1591.99973742918,491.597574540403,1.1468551644547,2.34644582470669,0.385442589643092,0.641132410929134,45.6990068883543,2.05046842023321,3.30342428417187,5.3087211263363,1.63929325379957,4.48695191444867,45.6990068883543,2.05046842023321
