"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Mexico",0.614392677752423,10.806846739744,4.62457357481685,4.50927982556011,9.63793124210044,4.78595501660624,16.3059169389047,0.445713221381194,2.95083014995165,1.46606504175303,4.99131675674126,2.73344469404082,9.31294213661986,NA,4.5092798255562,4.50927982556399,0.0481675447334418,0.0129915197137846
"Italy",0.654882007311723,13.5714121620069,4.67972929408869,5.68763772394015,9.21710217406989,4.57401050375517,15.5980214959605,0.431335430506035,0.377231634172536,0.18722142365711,0.638359328761468,2.76532142629589,9.43013642299065,NA,5.68763772393993,5.6876377239402,0.058538309074741,0.000531791099508156
"France",0.6318881265261,11.2447542104971,5.13853156310935,9.35375936907046,8.08121575513045,4.00940287653172,13.6768279667502,0.415255822260344,1.0371681320898,0.513794481050174,1.75622264521561,3.03619979186602,10.3570490431621,NA,9.00935193380657,9.35846264857119,0.0466944965579545,0.000465225320829285
"United Kingdom",0.661369132016817,12.644677514811,5.16990336443415,25.1114709038541,9.38914592751797,4.65938135139724,15.8891783013602,0.485409771198383,0.109539731511708,0.0544183798143311,0.185292036886867,3.05497088642293,10.4179017468235,NA,26.0802701826224,23.475449026778,0.0613785001934173,0.000464977419497045
"Belgium",0.65804319484628,12.1241524858394,5.30989524636268,31.5964388978872,13.4557670940829,6.67736156931179,22.7712107371955,0.714487137290341,0.415560329000016,0.20604141314922,0.703498494641127,3.13767741880877,10.7001415135886,NA,33.2685829864375,28.7597290864898,0.0866255100167895,0.00141256083760871
"Netherlands",0.658114007737903,9.1897013754201,7.00285969387301,48.1056796022397,5.64133493452142,2.80005371990359,9.54686293524823,0.395054770325978,0.174441254242367,0.0870770317678138,0.295309508016832,4.13805847015344,14.1088282527515,NA,50.404479953256,45.1505329506738,0.0363043536623091,0.000280748989172038
"Canada",0.645171204364229,7.14291298874929,8.69291624668859,12.6647776405092,3.9329233057959,1.95178221988209,6.65651238587689,0.341885729019334,0.259213030271999,0.128678582315468,0.439545915594261,5.13610895917075,17.5165920427325,NA,12.7782380713506,12.7827116187694,0.0244206001448022,0.000478468413520095
"Spain",0.647456667276929,7.01097798343486,9.0263739590533,87.5553846720626,9.77929666398703,4.9607371903235,16.5495633104634,0.882715887456693,0.458035840660865,0.335048101237496,0.775260735259548,5.33377147721233,17.7940466021569,NA,91.0980490304797,81.2982106582258,0.0618870165258704,0.00036801849130306
"Sweden",0.663693916695009,6.69114177532771,9.84720805528624,80.2600039221911,8.79192772258353,4.43013141277907,14.8258934875938,0.865759414913189,0.0623878586348835,0.0623878586348835,0.0623878586348835,5.83950920487626,19.5425222018434,NA,87.4579108292059,68.6452413734272,0.0579291898850892,0.00111593898643447
"Ecuador",0.623929814251412,5.84059433183528,9.96117373017655,25.8106556779068,6.30005374406004,3.15169790860802,10.6510799306942,0.627559298540313,1.02298717202256,0.532371943354153,1.72152712866823,5.89197811511883,19.9117845916102,NA,27.1354935474434,23.6041980834347,0.0366531928194507,0.00451257901546002
