"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.652392272642107,8.50557195923421,7.5403425147782,15.6736405938107,19.5268581137516,9.69010459321213,33.0453356844585,1.47239198415163,0.580788361028672,0.288216821149358,0.982864288968445,4.45567264987447,15.1947997050829,0.92832141226602,15.7069112218029,15.5777304928009,0.125235359734013,0.000925591684484307
"NJ",0.655255077473324,8.31737217591892,7.68422204590121,9.57785646262686,28.0737528701493,13.9321300301963,47.5083367271225,2.15724950715983,0.983497268479215,0.488623294177793,1.66359387839748,4.54078095714149,15.4839891853166,1.13005508818373,9.57793670492635,9.57773247796542,0.17942647027366,0.00221792148107618
"MA",0.659026004364972,7.05690600410204,8.89013083832704,8.91251753111727,20.9267188189318,10.5008057308024,35.2548680341911,1.86041268317185,1.39847900312732,0.809232599086692,2.20826998548852,5.27703771679863,17.7168565047788,1.68664499326865,8.9125175311888,8.91251753091438,0.13128757433983,0.00596300066898774
"PA",0.610794158306836,5.74739333652924,9.87399710460315,13.1048884686019,10.5614569430306,5.24167920620903,17.8723340394432,1.04283795275875,1.64363388231146,0.815898701281699,2.78117580159117,5.83492872535429,19.8951120763639,4.62322193747857,13.1046509138608,13.1053952710805,0.0599359990076542,0.00362443679650092
"MI",0.656798943547259,5.99683628672485,10.5914910898277,38.2668404535912,10.6381704518909,5.25920103296979,18.0024585487186,1.12674087553271,0.580926458534712,0.268017113499745,0.983017186313236,6.2588166637546,21.424183416249,2.70582334068388,38.1542484266762,37.0120630176235,0.067568805681307,0.00291382964630414
"NH",0.670473738452257,5.95533498759305,10.8378503176448,14.7667587050325,4.9225234261934,2.44292535281127,8.3301915017828,0.533495720781843,0.165690406663376,0.0822487706411473,0.280362781311602,6.40436322103358,21.8383963377312,1.11102713324769,13.4240205911832,14.3047360931853,0.0317714573170328,0.00117672064137159
"NY",0.660235879595329,5.83436996083852,11.2537708948138,54.0623542804167,19.8286252633372,9.84423057281466,33.5558625608509,2.23146805872714,0.144200538071939,0.075926953082758,0.243886786993714,6.65000953165948,22.6677752234842,0.757948206582976,56.0134749868105,49.5031854267646,0.130192102104083,0.000807050184796501
"RI",0.627387949074857,4.82405571184799,12.1052753562198,13.2828245122577,16.9083300485224,8.39133355068948,28.6130887257968,2.04679991051209,2.19181534616716,1.08775607873778,3.70910460347252,7.15336932033749,24.391831145169,1.20891140406422,13.2053231780489,13.4429217896935,0.0987387679931581,0.00368146458100685
"DC",0.643222759732311,4.34128519234902,14.2538692967006,28.7629079595526,13.8762227774834,6.88689346400678,23.4815352783233,1.97789865802148,0.972986187213613,0.483508256564871,1.64566710912697,8.42320842558941,28.7197510511618,1.67400081658572,29.5890930705962,27.6475083474325,0.0858662215603564,0.0028338686983616
"IL",0.612507116663433,3.50042755586943,15.4760371245856,19.3281399095553,11.9860034023123,5.94837599571818,20.2834086901345,1.85495833629594,2.37519066266747,1.17855302732691,4.01970874476006,9.14520022070138,31.1842818549331,4.30053253511638,19.3280748315459,19.3282716271428,0.0649314727536003,0.00405624416569647
"LA",0.552384542860605,3.33475352850873,16.0787279564514,57.1058749245669,19.7824133730858,10.1278064187286,33.0953103842496,3.18076042947913,4.6705382561642,2.62623605083026,7.52472713348094,9.61090980126565,31.4062127372141,4.69345737379883,60.907578216122,48.3926695534318,0.106070520655465,0.0198761227105352
"VT",0.603103939279951,3.58910891089109,16.2069308297886,40.1093758298925,1.59795168516394,0.792818574384274,2.70443197632726,0.258978924307961,0.189612950365923,0.0939437135070639,0.321089502053701,9.57609311585147,32.6655974866748,0.445888754534458,42.5539334164644,31.7796875941116,0.0092950356496669,0.000160259235339084
"OH",0.615164932974656,3.37635569514649,16.2444635898525,21.9941881863196,6.43880165148488,3.18094018844323,10.9346807280823,1.04594878989828,1.355127405959,0.657590339284226,2.33239763932896,9.56542596815002,32.8817496694326,3.50282432819492,21.9601378540902,22.2555607055856,0.0353149515360464,0.00512443216329743
"NM",0.578053449273857,3.05425371355946,17.237569556636,20.1992560270797,6.9659793567061,3.45760490145485,11.7874767423958,1.20076553691312,1.70003953773404,0.843755631120993,2.87681546909549,10.1867902957921,34.7282460297264,1.84966216216218,20.1889602028857,20.2683677961539,0.0366744260023111,0.00562754521231822
"IN",0.637511300870137,3.5268397758083,17.2490465831581,68.77654952309,8.03560947004126,4.09926792527765,13.5696865762788,1.38606602072808,0.859264883416343,0.537511022046379,1.42587763027132,10.2144291464408,33.8125256995541,8.43022591771928,72.9217356614528,60.3979366005188,0.0488843277380014,0.0046938461152259
"DE",0.631920891499049,3.48146867254597,17.4721463903207,45.4357483022739,10.1970482100561,5.07441050313452,17.2592955573123,1.78164319075258,0.913788717916443,0.467295924976022,1.54969225112504,10.3228036441948,35.110348081852,3.54244694132323,35.795064699054,25.6854067142519,0.0620273495425996,0.00195119145912151
"AZ",0.469000879898414,2.49428496337914,17.586486716535,17.9961399703097,15.753896719575,7.80904371087594,26.6720555892603,2.77055695392471,6.06541442534374,2.99941114099294,10.2786558208097,10.3874894256005,35.4788250200989,7.32520793872993,17.9961298532249,17.9961642009961,0.0691055855035991,0.0173794365133306
"MD",0.665737648892258,3.4808100861853,18.3790985306036,48.2166504071813,9.70092481900666,4.80200810853692,16.446124519629,1.78294253086501,0.509123035288009,0.240183145588521,0.89142692137298,10.841110492244,37.1291028787588,4.27254406893519,51.1580665414367,44.3828944909056,0.0620608434452369,0.0039201545566421
"ME",0.596939387061764,2.92553191489362,19.0014002579709,24.5142425094727,1.76650843925672,0.876420475783872,2.989740692158,0.335661339134006,0.318659426365891,0.157815874698348,0.539703894042179,11.2271054146748,38.299121073568,0.633047210300435,24.0277620709154,22.647882689989,0.00981987960232463,0.000669537245613043
"MS",0.630897185673858,2.95248923508636,19.3627001973981,34.8173549570861,14.3469262304476,7.15579848449429,24.2295667722456,2.77795231354344,3.23702347557008,1.6393516704494,5.43267577261881,11.4651340639137,38.8209969797628,13.6957268873868,36.1675783986702,31.7319537116606,0.0820187430132026,0.0247971455730207
"MO",0.470127504823657,1.8026418026418,20.0697750092915,21.1272781392535,6.79145753211106,3.37051473724283,11.4927991227623,1.36303024654627,3.29957488110832,1.63730915180932,5.58399747349742,11.859863136794,40.4398245610778,14.4434718200794,20.4647154367266,22.1516465423321,0.0245705530068947,0.00415483489174944
"CO",0.665030133235097,3.23100927403096,20.0863608653284,88.3610599510959,4.93126907355435,2.58136362541843,8.27002285197708,0.990512501354464,0.202674140546507,0.202674140546507,0.268200886222753,11.9771434623988,38.3716765666405,3.33029830707267,94.1741075395436,76.3364467634272,0.0320035507791988,0.00263946810550093
"GA",0.533266873869529,2.08348049804255,24.0947724471249,75.1579310235643,10.5139701019326,5.46130559006248,17.7084731022935,2.53331717121942,3.47709486842439,1.96710121818602,5.80296753425791,14.3056781721702,46.3866584545114,9.65515468555192,80.7096091108086,64.2952906865317,0.0527811692159199,0.0166142010165744
"WA",0.674569301028404,2.56324004305705,25.3107302208136,66.4699972285635,3.85600173711922,2.18178465348825,6.28765173053013,0.975982196992131,0.233589810808611,0.233589810808611,0.233589810808611,15.5222050905457,44.7332047840618,3.23258582570037,70.5854327761603,60.1276787330332,0.0250167664864102,0.00411036635708473
"MN",0.662001232269579,2.48041601830055,25.4343496064815,88.3368114780491,5.2418296873563,2.74954037777275,8.85511186524598,1.33322528845854,0.435981205909845,0.364163876284901,0.722851259792077,15.0559960026152,48.4890238105362,9.07677608459794,93.9120320102714,77.0901166125193,0.0330695336149593,0.00374137887011067
"SC",0.641137545461808,2.28947635306447,25.9689979290991,46.66558812315,8.84950303739215,4.41622506212984,14.9431941092519,2.29812726051593,1.76262305496971,0.897393765357109,2.95280749454167,15.3790899302651,52.0382731447023,20.6109105103936,48.7297495901375,41.7734291152146,0.0526150801928404,0.018101607508205
