"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.652765072521133,8.50557195923421,7.54750819834943,15.0294232791185,19.5083191095258,9.68096332335621,33.013881538969,1.47239198415163,0.570732793745205,0.283277303109705,0.965777825077802,4.45991781491565,15.2091474264689,0.928321412266034,15.0360622148461,14.9772738284886,0.125235359734013,0.000925591684484307
"NJ",0.656481414672685,8.34158065884349,7.66711585308779,9.35986593702011,28.0424101861147,13.9165708462508,47.4553030561688,2.1500440769675,0.973826923754915,0.483810702688345,1.64724760873388,4.53067189229132,15.4495248917354,1.61345897439743,9.35986593702339,9.35986593702036,0.179347660880931,0.00234176481250683
"MA",0.664426385927229,7.07220341108603,8.94796391948299,8.96110506063155,20.6868814635117,10.3817886972857,34.8904339551426,1.85105468942124,1.21997838363097,0.720703461798593,1.94756766086532,5.30533581726465,17.8298243529576,1.71704940142554,8.960931379287,8.96141446420862,0.130910352886317,0.00600652622131612
"PA",0.613417068137446,5.79963785409611,9.79898389945002,12.9429703292009,10.5216978343743,5.2219463114936,17.8050532567489,1.03101947673912,1.6412058572245,0.814673579463769,2.7770946476718,5.79060035301112,19.7439693025918,4.6518082063106,12.9428116807242,12.9432979734172,0.0597953958560658,0.00364005936889963
"NH",0.65900390168014,5.98669623059867,10.4672144398734,11.2535063880751,5.07012646303443,2.51630958318763,8.57979214061952,0.530701009258585,0.332333012713095,0.165049452003858,0.562227871690075,6.18547629780067,21.0904497922033,1.00758725341429,10.5033779457169,11.3636674074639,0.0317714573170328,0.00125026568145731
"MI",0.656243852957387,6.0394471638353,10.5063478972104,38.0471027185761,10.5919068510566,5.25226505045409,17.9241880880291,1.11282258272047,0.56415313191936,0.275722608434682,0.954643440407171,6.20849645883644,21.1874795356007,2.5246734734983,36.4699638471531,36.387132700304,0.0672083319106302,0.00262344799770338
"NY",0.660617530532123,5.8488747986792,11.2339809446664,55.7965646437599,19.8025602302906,9.83226836546085,33.5117688378674,2.22461584282693,0.126591651666094,0.0681610290243997,0.214103466017791,6.63831221082299,22.6256623613086,0.772751212247814,57.5696734641289,50.797370326645,0.130114995398529,0.000832752419981103
"RI",0.630377548735359,4.82405571184799,12.1003254128033,12.8193188289593,16.9152468275472,8.39476593727322,28.6247940441464,2.04679991051209,2.25180177134648,1.1174966052291,3.8106574359188,7.15044414766942,24.3818580030229,1.32393294209547,12.735325022537,13.0055405474766,0.0987387679931581,0.00368146458100685
"DC",0.635577407409496,4.36791567395856,13.7752479214441,20.4110807127644,14.2472627588439,7.07089620285407,24.1096172565702,1.96259576705033,1.38674091198263,0.688595617746481,2.3461897262199,8.14030246173023,27.7559691267728,1.69845716064206,20.439004987691,20.3545208095265,0.0857245281254384,0.0028338686983616
"IL",0.618996874930687,3.54953824858879,15.4158787484895,19.3009304216925,11.8345660269062,5.87322662145651,20.0271300548318,1.82440234911778,2.27157282370056,1.12712967316126,3.84436094217996,9.10965447431953,31.0630334346837,4.17250829888655,19.3005324678584,19.3015011954848,0.064757859190088,0.00405624416569647
"IN",0.586030303045881,3.58875516082047,15.6331461545345,67.7454557464004,8.67616870280099,4.41035793347621,14.6683691883699,1.35635813392286,1.55664932347544,0.876758315334308,2.62078327157382,9.2468229869635,30.753924157212,8.17127439643991,72.4278086412202,59.0939785544173,0.0486763725303648,0.00463443034161545
"LA",0.546607361143874,3.35332289408724,15.8030166409692,58.5943017045937,19.9064944973414,10.1989227984077,33.3052938252977,3.14582663804849,5.02527064533933,2.81166543630552,8.12524346536188,9.44542526647525,30.8446950744605,5.04399415641616,62.9315454108277,49.5407618685817,0.105489724861975,0.0205429623252826
"VT",0.605700438192269,3.65009439899308,15.9689850182429,38.1079477311575,1.59466568891443,0.791187929628878,2.69887105959733,0.254651924953805,0.186326954116414,0.092313068751668,0.315528585323762,9.43549800381345,32.1860224881407,0.491954494209271,41.8785696314436,31.1324616741236,0.0092950356496669,0.000160259235339084
"OH",0.619962078613441,3.41730212114149,16.139491440791,22.0278340576908,6.36735209090161,3.14569225834365,10.8137660870952,1.02765824571609,1.33978272807975,0.650182698596167,2.30643141511149,9.50324093788624,32.6687470139627,3.46688871473353,21.8536491383778,22.2754009519261,0.0351181870289415,0.00526986679898367
"NM",0.580502555827346,3.06581059390048,17.1449899622383,19.9798152100424,6.93182816532054,3.44065769369963,11.7296824185126,1.18846124314381,1.73598759964295,0.86154646934504,2.93771668456443,10.1320837234954,34.5416879255402,2.12770629309211,19.9545235859121,20.0461142096306,0.0364359706967044,0.00615214688465297
"DE",0.633002764089346,3.53567874495112,17.2535042305073,49.0154311107576,10.1679432009117,5.05020459922261,17.2098377948953,1.75432651032488,0.915715166103947,0.458444747362535,1.55281020212144,10.1937422724882,34.7377314296322,2.4015959487455,45.4834006509053,21.3619967500287,0.0620273495425996,0.00195119145912151
"AZ",0.475662038159275,2.48083804283906,17.8159926127196,18.2703560819412,15.4736090927136,7.66729324609627,26.1854989659342,2.75677705287896,5.94240042465161,2.93568744951535,10.0582803814969,10.5278767323295,35.9550230360962,6.70184884736755,18.2703560818333,18.2703560822484,0.0683911738840787,0.0176404715281553
"MD",0.667413469572864,3.50258756468912,18.5957750039896,84.1898156078742,9.48764501840759,4.85777690310045,16.0094163678115,1.76430112080031,0.332053341511438,0.313945862996622,0.515963058033191,11.0203962484704,36.3191055495828,4.32743698493157,90.3412150208603,72.2943669051656,0.0617961916608223,0.00401939897579759
"CO",0.624116829232815,3.2568375840832,18.7036171882496,87.5350643659936,5.23102978492268,2.72858252913921,8.77731020967733,0.978391785975256,0.537671811261529,0.399197835515771,0.835185282852977,11.1468292973916,35.8571447089017,3.18717287358405,93.6044194496212,75.3994696944042,0.031864631405225,0.0025005487315272
"ME",0.599295017629304,2.97565374211001,18.8232633215756,24.4059804262681,1.75318946253958,0.869808913396748,2.9672156005102,0.33000746905994,0.316569610149001,0.156755262708442,0.536211427295726,11.1217893638466,37.9402261780931,0.552951516039251,24.881974770475,22.7816422155169,0.00981987960232463,0.000669537245613043
