"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Cameron",0.815298758477068,3.39661898569571,14.9048390515842,11.756918736024,30.4275822534644,15.1096397042921,51.4787616235669,4.53518216216726,12.4787691748118,6.18934923573728,21.1222085170302,8.80981208392368,30.015157547926,NA,11.462598086139,13.7303220251578,0.154042858356058,0.112288515432594
"Hidalgo",1.07305360390435,4.45415203723361,16.1382789393043,11.6333807445699,17.5273070984849,8.70807115363648,29.6513793597619,2.82860571010198,1.87085450721354,0.930417930297446,3.16723119625763,9.53954173862315,32.4825746160877,NA,10.1068209180537,13.0861110546759,0.125990398861814,0.0733308004374442
"El Paso",0.646587732113041,2.02103526500309,24.7153483646676,24.4154942957019,9.33414258606384,4.63345752970954,15.7939278455082,2.30696585700047,3.36597218151579,1.66893302841997,5.69789963820422,14.6066632668362,49.7892954064713,NA,24.4145423491732,24.4153919923056,0.0466245935215603,0.0199819686520973
"Bexar",0.638922488028183,2.20528118439951,26.6767047872816,26.9955247830959,8.541702223633,4.18187624982899,14.5222148153976,2.27864468600724,2.09521658121616,0.980121680432744,3.61655225632669,15.6907518238282,54.4885728290124,NA,26.9955247830982,26.9955247830951,0.0502505225198371,0.034037428079569
"Harris",0.833758225085023,2.0587578421619,29.5102823288766,18.4854771472165,7.10426395717746,3.54909492077651,11.9900703137468,2.09648835115169,1.57000450277679,0.80032006645224,2.62776830332845,17.4852048094165,59.0710701728146,NA,15.5531851819566,26.642479657034,0.0431616183393461,0.0141743776203178
"Galveston",0.459153504523215,1.27536231884058,31.5325538039102,34.7478079072225,9.714173714668,4.82041831751635,16.4395757931875,3.06312705318299,4.39424390836689,2.17894095431726,7.43869584406999,18.6326404751413,63.5448388794859,NA,34.7478079072234,34.7478079072226,0.0390659682145077,0.0189410754979431
"Webb",1.10322927313037,2.20138203356367,34.0433425286528,39.1067555564133,10.7847432314552,5.41853244145392,18.3360649754815,3.67148707912,0.724220954992958,0.420484968743637,1.3182725037367,20.0233097124678,67.7579606432117,NA,39.9309275335538,37.8529660091498,0.0808234569243594,0.0431300061614295
"Tarrant",0.622757747849688,1.49912285364946,37.2982164404498,81.7799540766003,4.83795837597417,2.63101421793699,8.17797439114796,1.80447218636972,1.35736523557933,0.902421903109988,2.28963729184991,22.0650261307118,68.5846611571953,NA,86.1240263683161,72.1193991912919,0.0270512549336165,0.0105519079528291
"Fort Bend",1.02187305589315,1.53911928174434,38.1701374313504,41.5678889482906,4.66669910024266,2.28050230002521,7.9373629400377,1.78128546007022,1.21015625233741,0.563636022898974,2.09001314009745,22.4417791340376,78.1093472280438,NA,45.4482810425827,40.1924018853212,0.027416107978849,0.0159927296543286
"Nueces",1.09529354526481,1.732248602579,41.9297542714424,33.5772025943392,11.8955745664257,5.91281105433865,20.1170216547249,4.98778518487847,0.748515983650115,0.376241497331263,1.25956655777665,24.7938550272773,84.3555652132429,NA,24.6717201492897,38.1476844415706,0.0864008391646999,0.0485832194664127
"Travis",0.651030458917726,1.38716195212931,42.5973317690107,78.0436763349164,4.83821969179564,2.60901646595531,8.1876568858187,2.06095249382779,0.931003322287188,0.669094294612929,1.5768226572921,25.1714565298582,78.9934644231217,NA,81.7747832856409,70.6298574298754,0.0285887488458394,0.0092893413616733
"Dallas",0.621076108245092,1.27859050272843,42.8568439964513,85.6393719886503,6.09518643634746,3.43661335765675,10.2740281501585,2.61220454231829,1.49211094825993,1.15133002347266,2.48565161933572,25.4253200803035,76.011010563592,NA,88.2094242367959,77.7784721128759,0.0333993991899224,0.0104633759096692
"Brazoria",0.889116428240133,1.43154006003232,48.8419159580664,49.443649981749,4.79059076534589,2.38048391897892,8.10693987820608,2.33981631550513,0.576462915885791,0.287046458692409,0.978384478986167,28.8618930281606,98.2916245243433,NA,49.5214365344182,49.2845754104099,0.0334954078876283,0.0232306861156132
"Collin",0.712042301193964,1.01048257625838,52.4131516694233,78.8940872647005,2.00995125183348,1.19960173436901,3.41473653610046,1.05347879810495,0.579085052068035,0.489046650401455,0.993959422890599,30.8509540038482,87.8190459318637,NA,81.331465104363,76.1605567762071,0.0106452196994268,0.0032831051409447
"Denton",0.878394283074673,1.27542605827378,59.2194765805822,92.7955519252111,1.7877740087073,1.19135742637401,3.06985969552472,1.05871041040016,0.0753489926634692,0.0753489926634692,0.173026396183581,34.4872572496898,88.8658925493441,NA,96.1389898613537,85.6588835145798,0.0135030684559008,0.00779918609090824
