"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Hidalgo",1.03625194079074,4.32850795470833,16.391208390351,13.8232108982669,19.6621245492126,9.76383462997889,33.2651705116955,3.2228598088318,0.57359502865489,0.286760371595959,0.967786859308767,9.68839106866653,33.0081359524088,8.16636518857404,27.8719205173239,NA,18.1415383142024,11.2660656694871,0.139501743194382,0.0536989326037977
"Cameron",0.854697831007921,3.65376455612654,19.8023132210527,23.5633910471569,25.2681592697132,12.5493245394232,42.7474304202957,5.00368004378308,1.99201714183921,0.987111746701499,3.37304097419266,11.7052182893488,39.8721064871996,13.9238219824105,47.4838031707845,NA,23.9938578513224,22.0367167943603,0.182822687941723,0.0898779923945762
"Bexar",0.652275509843044,2.38526634408373,25.6266016187651,25.7568200345374,9.21748053896253,4.54223517160883,15.6731516172323,2.36212701700713,1.62873855932689,0.774150304858188,2.83374768108298,15.0711680375122,52.0036265795213,15.2199391113174,51.9038949180824,NA,25.7568200345355,25.7568200345381,0.0563430207411801,0.0224566463365204
"El Paso",0.648759925773549,2.12993061957207,25.8572693368669,26.3586194346398,9.48080896293293,4.70585231630585,16.0428422039158,2.45147830885939,2.41487117471833,1.19734143337538,4.0879951095874,15.2808229221442,52.094246569638,15.5755478477424,53.1166118910165,NA,26.3342803393213,26.4092036145279,0.0522147871325637,0.0189115060457349
"Harris",0.72792256803682,2.07891936901513,30.9502363567877,41.8894747829925,7.43243682498724,3.71194762209566,12.545439782348,2.30035676440248,0.897663163127938,0.467401458352086,1.48896426601738,18.3361986850328,61.9716924535632,24.7528714626775,84.4136385778489,NA,42.8164469668458,39.7150018224179,0.0478225623316128,0.0178350276964359
"Webb",0.82960251806771,2.14241812275002,31.1149261328206,26.6233590078395,13.2662866623788,6.45829532302838,22.6640688045023,4.1277952955674,0.997783899149484,0.366723175149853,1.90671880065883,18.2129490127007,63.9146259052121,15.1398589707934,59.4165843234364,NA,22.2498923851802,30.6977142145707,0.0884346344822587,0.0362437026566634
"Galveston",0.470238221631044,1.33383430396393,32.6784163879575,36.1944598696909,9.64162243958084,4.78441542912726,16.3167967122708,3.15072952736098,3.72050694552742,1.84509518498497,6.29785238452778,19.3097308431349,65.8540123455732,21.3876353775441,72.9373206464954,NA,36.1896224371229,36.2001464731593,0.0420255112610613,0.010654354967593
"Nueces",0.98648825745798,1.93511069043487,38.0089349431129,17.6401101126388,13.8111527708066,6.86392081139158,23.3583100203889,5.24947207154983,0.614107222305674,0.309766507456202,1.03205572361573,22.4736809596572,76.4792050461544,10.4203520056702,35.5758708305794,NA,19.0503684461527,29.3407329021144,0.101583095247954,0.0416821939740245
"Travis",0.591227148987711,1.45744121403351,38.5398995048599,89.5406422459181,5.53167981726363,3.01469916266101,9.36130430613841,2.13190384250402,1.18260924904309,0.855585917565416,2.00261385757282,22.7735769801446,70.7169680115689,52.910379508962,98.9999999999988,NA,94.9795219359417,80.9192058961889,0.0310712452442176,0.00808813342697417
"Tarrant",0.716960271891809,1.47373425243642,39.6094963420736,39.8381625755488,5.09426467446745,2.53441345710753,8.62104432079277,2.01781257988873,1.01737079920615,0.510236967026443,1.72313700114487,23.4056629893672,79.6165508918825,23.5407324310058,80.2799336749689,NA,38.7042708854314,41.8354835194186,0.0297371951397912,0.0100722757731551
"Dallas",0.670735238262128,1.34003580773998,40.1599194507534,40.8837720752574,6.85435115184614,3.43264817310983,11.5587684379255,2.7527019014532,1.78479103711914,0.915677063261313,2.98123009261349,23.8148373352761,80.191786709075,24.1585925899246,82.3869952425623,NA,38.3808831208899,42.9501899235819,0.0368871911598121,0.00936396322350832
"Fort Bend",0.872779661260927,1.59616919393456,41.1108924902774,41.247191807217,4.64223864563685,2.37326157102129,7.89012736959735,1.90846573874988,0.49957165065383,0.316268873702523,0.88115482432258,24.1880219336341,80.4153137628485,24.3629179551108,99,NA,24.9830169140854,41.3187956995065,0.0304623421987211,0.0112964518986924
"Brazoria",0.836413126986019,1.44912427022519,47.7530295391882,46.35555902956,5.42590051283768,2.71498094272493,9.19556486223828,2.59103187466234,0.324248428203433,0.181720551645367,0.564217189561594,28.1769735027639,95.4346247477456,27.0766449274447,96.1530840894624,NA,46.3745633028773,45.8954583516265,0.0375472717450027,0.0148568341437061
"Denton",0.833436272077716,1.29593810444874,55.3875226974229,81.1328893787087,2.17311684321276,1.34037716937778,3.70779283696288,1.20363558477599,0.115522537311002,0.115522537311002,0.226815380588944,32.4623202455375,89.7982756103444,47.9421619056002,98.9999999999974,NA,83.2657489625467,76.7413945495578,0.0155983721818165,0.00628591117774694
"Collin",0.688656209876108,1.02527205683964,57.7964468861725,91.9019852195536,1.9139713875627,1.25135028515283,3.24190720650317,1.10620745642922,0.315593178622441,0.315593178622441,0.53733336838257,34.1221196649366,88.401103156668,54.3057185388322,98.9999999999993,NA,95.8425212826673,85.4529217167271,0.0113416359414453,0.00288515300264837
