"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Italy",0.65938453605806,12.858890199683,4.96810023256513,10.7528581756805,9.18619062767768,4.5585715782341,15.5458461984974,0.45637915793753,0.314029532319292,0.155807224366755,0.531471670802854,2.9356983988536,10.0114509579407,6.3532239129084,21.6748840547146,NA,10.905298130603,10.7558353978616,0.0586852948134249,0.000546654825891924
"United Kingdom",0.660091346989789,12.0724422077847,5.40727130922557,31.4084934959712,9.42517656355399,4.67724714890344,15.9501725559039,0.509644868164908,0.122307534557548,0.0607438384011454,0.206913440756418,3.19523106335464,10.8962569635516,18.5595643385218,63.2928732570359,NA,32.1555945856283,29.9030484598138,0.0615265821741488,0.000408706266819059
"Mexico",0.654577408380791,10.6967011911174,5.53492411721042,8.95383542398612,8.91361556859333,4.42652017110646,15.0820126091632,0.493361857821495,1.54110351307891,0.76652666288089,2.6074515282703,3.27119377636475,11.1455915425813,5.2909027505378,18.0433350210646,NA,9.21091247390513,8.42012644721997,0.0527734437221107,0.0120085725844805
"Belgium",0.655819004333451,11.3817250213493,5.69829920858223,50.851543299916,13.3564937721721,6.66080003770932,22.624334475572,0.76109297891402,0.232161849428631,0.147971175410514,0.413930034628249,3.3640458230309,11.4264498949853,27.4646656576511,98.9999999999906,NA,56.7432506610454,47.8120636913192,0.0866255100167895,0.00109191819348894
"France",0.648482567825278,9.27917647915706,6.76054785717176,52.5825253372539,7.48359126200982,3.72112967308994,12.6657390521461,0.505931768703298,0.405873184855861,0.20879351542997,0.688179232587683,3.99449070141368,13.5961875331042,31.0716615611395,97.6537686442937,NA,55.3186434939989,44.8902027670794,0.0469463016820997,0.000572703117720538
"Netherlands",0.654448165543359,8.44954103598603,7.64112170203233,76.3987102080747,5.6538061008519,2.8345386271875,9.56987729587779,0.432014204963022,0.148345262467501,0.102446500049774,0.253024554666482,4.51431289666704,15.2410766542165,44.2536983625752,99,NA,81.8385807714834,65.7084209189286,0.0365032175296393,0.000479612856502231
"Canada",0.63926185937006,6.88482596939578,8.92733991536896,14.0463816439866,3.9975621034658,1.98385149822465,6.76539611500721,0.356875957304366,0.295223531509337,0.146546916192394,0.499974091914945,5.27501939631787,17.9890459353301,8.3002690192879,28.3044498608545,NA,14.1413326510856,13.9263498062794,0.0245702885870208,0.000449065326655732
"Sweden",0.645078645785405,6.86591751485556,9.2521061436232,23.1497494746541,9.15217045197345,4.54216401088882,15.4876556577949,0.846768524661903,0.368896435011346,0.183503806726518,0.623712600739415,5.46737700896472,18.64240310636,13.6802108046673,46.6433708690583,NA,21.6475130401619,23.8364497321478,0.0581384284450456,0.000458332083714156
"Egypt",0.535610612475075,5.5269175224647,9.40790608305587,9.38446743500056,1.05577730760987,0.525179527014523,1.7849685169929,0.0993265375461524,0.252759527323789,0.126620035590715,0.426110815044215,5.56461005337425,18.9128731104184,5.54536712068221,18.9111237705316,NA,9.38446743494633,9.38446743512035,0.00548969580809577,0.000516993671638851
"Bolivia",0.602842202910353,4.48931728778037,10.1329637253969,6.07539189406351,10.3067973997211,5.13018353076592,17.4209269073438,1.0443840417639,4.08884701852092,2.0425375949134,6.90105411388051,5.99499697874075,20.3576350729108,3.59000430103755,12.2428351804612,NA,5.43945950216933,7.33733440956796,0.046885713337726,0.0157299049378699
"Iran",0.621333593269898,5.75928207847847,10.2740086639818,21.5429187307656,4.51561146509344,2.2432340878811,7.64176465489033,0.463934313155456,0.674940782694565,0.336856423733451,1.14282905533103,6.07103639155601,20.681493548169,12.729906522725,43.4122453210882,NA,21.9594099534187,20.7068053446937,0.0267192857534744,0.00469161422682204
"Ecuador",0.634906511877632,5.69613283070016,10.5645358728694,26.7044147311526,6.43140606983412,3.20397351536202,10.8839020250838,0.679448201377522,0.833613769881206,0.425531430015379,1.41152624994868,6.24268943079069,21.2064237772188,15.7798814320429,53.8134418067094,NA,27.5170497460626,24.9857855906705,0.0387022720662668,0.00465071918940267
"Spain",0.651327846227388,5.89552074294223,10.7065300029948,92.9623658016661,9.97202657529735,5.14548348012371,16.8757372812724,1.06765801719083,0.587447286897988,0.488181953802726,0.994543203885916,6.32658591086058,20.749420755407,54.9323070646185,99,NA,96.0694481365753,88.0099600944393,0.062943999867171,0.00142500183260371
"China",0.656009874579347,5.2518744793113,12.4259346532905,18.3140660986883,0.0505301314825698,0.0250690196786597,0.0855500009879921,0.00627884111824589,0.000709600742313234,0.000345653013701736,0.0012388785162405,7.33938170161704,25.0462171984763,10.8224815920498,36.9011045683662,NA,16.4596184463574,22.9070740269424,0.00032975685428566,3.27803979514087e-06
