"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Italy",0.661553175352081,13.9241253171279,4.6765961648204,7.6412377121261,8.97822866602539,4.46612345524582,15.1937808809897,0.419875497464149,0.171848625429882,0.095951343605051,0.290798210131436,2.76346947973624,9.40134104378535,NA,7.73175565034896,7.46511394481373,0.0584639904428221,0.000564821602583197
"France",0.644436093080981,12.4879456006594,4.88355216435043,10.0531884879445,7.62895723030726,3.78495439030471,12.9114737640835,0.372564105938039,0.604870886198847,0.29926219948572,1.02463449059806,2.88552734370586,9.84329182122708,NA,10.466958436512,10.3465410956783,0.0465256028771254,0.000357747523938031
"Mexico",0.62919363685244,10.8463801967919,5.02894478448436,8.40540420562098,8.19447233167397,4.06965209865024,13.8641985516404,0.412095488939732,2.12191390828889,1.05437340407002,3.59007430118374,2.97237151794088,10.1260618586146,NA,8.79391269764867,7.67463935612699,0.0446974435042319,0.0137471505213198
"United Kingdom",0.661485441326484,12.9603348402397,5.03112233348176,18.0864357964322,9.3949860230998,4.66232622734976,15.898997246421,0.472673240035664,0.136818956770542,0.0679841057917401,0.231417483316607,2.97297516761357,10.1381417126692,NA,18.7063185069407,16.929257794313,0.061260034608832,0.000539018409862817
"Belgium",0.659093230812132,12.6620317314794,5.03509960336796,20.9732299320818,13.5166543818733,6.70761186198597,22.8742019092041,0.680577011170323,0.562358724341794,0.278924909165924,0.951876837735038,2.97530385484825,10.1463385952213,NA,21.780897368346,19.8118711665494,0.0861748771115401,0.0012045764198013
"Netherlands",0.651271349918939,9.72213471110831,6.18678362109692,10.7242387663292,6.00172814615558,2.97831381298369,10.156753354889,0.371313933929118,0.543562776734993,0.26972865898821,0.919888194579877,3.65583293159702,12.4672535281678,NA,10.2421485151851,11.1462546575873,0.0360996408577045,0.000198863867330194
"Spain",0.649212105748051,8.00708473273514,7.97991601957315,89.820298777547,9.62800945858521,4.85337571828204,16.2935388090142,0.768307069151659,0.306949150317448,0.227887144254429,0.519436748868726,4.71540945252852,15.8303645493083,NA,94.773427250767,83.0514694718234,0.0615189980345673,0
"Canada",0.650564279069602,7.30570448727238,8.55117430155155,12.1330303650071,3.88292511894567,1.92696858882444,6.57179596878608,0.332035694919772,0.230216284608363,0.114286334335301,0.3903709276999,5.05243462360723,17.2309863713104,NA,12.1803554383361,12.2573292864322,0.0242575466630998,0.000462430366139533
"Sweden",0.614317136411195,6.80463284143689,8.58313661883552,9.65257681938836,9.87245556897456,4.89996155632407,16.7060667436504,0.847366349118921,1.17299140805018,0.582848899768049,1.98401389072955,5.07220737305498,17.2933264757002,NA,9.64606557455341,9.53875158851514,0.0576601688794309,0.00147463366064554
"Peru",0.63291478738973,4.90366566780982,9.15087454419647,7.29724033572351,18.0150425149684,8.95428464648669,30.4670828922046,1.64853393962842,8.39665657622755,4.17583253730762,14.1972609098523,5.41086898755975,18.4105599130718,NA,6.78180232118653,6.80391231736955,0.0808385928197514,0.0396703067461791
