"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.646129776192611,8.1336330348403,7.75287679448212,13.7927059926877,19.9578666751209,9.90400468902896,33.774712596306,1.54730881412913,0.96242911845673,0.47752171982572,1.62882883850417,4.5812641920108,15.6230622128354,8.15089065144827,27.7888485291066,1.27513342129621,13.5938096391246,14.6511228379382,0.125852420857003,0.000841446985894824
"NJ",0.647400762380675,8.11660734508979,7.78499448616166,10.3162888985212,28.6042360710407,14.1953076536369,48.4061732876107,2.22683820093918,1.33018502471057,0.660567418217065,2.25042873880095,4.60031861578517,15.6871429297178,6.09598889457982,20.7888852045917,1.94822803028718,10.3162888969737,10.3162889013845,0.180743712980695,0.00195897633353936
"MA",0.654402391192286,7.17289429582273,8.98630320105801,9.91993367635536,20.8091553815643,10.4039281979919,35.2143587101674,1.86997379616665,0.760400457090115,0.454292393781078,1.28656178000398,5.3102594074125,17.9737283897016,5.86177899056853,19.9901693780891,0,NA,9.8576530952979,0.134131243758617,0.00535364293639045
"NH",0.644016980422497,5.62982005141388,10.8407366129673,13.5807148945,5.27805842254768,2.61944093669811,8.93174973203328,0.572180411866934,0.457592069373278,0.227208081624701,0.774204736807307,6.40614021925443,21.8436080711247,8.02452266366412,27.3709666656149,2.65601783060914,13.6173347236675,13.2183533184054,0.0322127275575472,0.000808995440942965
"MI",0.637873425590522,5.52162364206073,11.3268482706619,67.3979235759013,11.1158441600517,5.84799144444621,18.4109521824714,1.25907480201228,0.774625033415814,0.71575206059135,0.9111236963537,6.83872723981662,21.5300383725427,39.8260457494025,98.9999999999949,2.73208045207815,71.0170575177172,60.4590216206128,0.0695213719391396,0.00325427709638778
"NY",0.655150599714688,5.69263788012528,11.431361300837,49.5744782430193,20.0721569522434,9.96200515677094,33.9679331205959,2.29452078208201,0.322647291308279,0.161406338961911,0.545810050680305,6.75496143358444,23.0327202804395,29.294009870873,97.7529219581212,0.940368172542751,51.375596323958,46.491144156715,0.130618759208147,0.000719662585168854
"PA",0.642889951678344,5.37655622831485,11.5955544479345,36.3585521179793,9.90190649010126,4.93872272477327,16.7570238513882,1.14818095844325,0.708595325854206,0.376286679191344,1.19958235758632,6.85193843862756,23.2485406132203,21.4845989788002,73.2679913892421,6.46324454876355,37.9344800027213,33.7518295401555,0.061732594833506,0.00296828875575506
"RI",0.620415005212159,4.62796472300711,12.6840828317383,15.8240993647133,17.3833151650727,8.62714914351868,29.4167603175414,2.20491409443995,2.24974189211166,1.11648799612945,3.80715281460387,7.49543481552299,25.5578529797,9.35174897094608,31.8782740743693,1.22252894991571,15.7008082376954,15.8920259544416,0.102042646463292,0.00509741249677872
"DC",0.630998957641282,4.18503696669606,14.4284679749074,19.0949829557905,14.4782267572012,7.18494907818536,24.5012501576396,2.08898631099725,1.35402753596178,0.671841862441704,2.29154332379591,8.52603968188087,29.074476217789,11.2832011305306,38.4809585690558,1.72975074097474,18.9920377133525,19.2609690331075,0.0874248493444553,0.00240878839360736
"LA",0.496990715723511,3.31154411534732,14.621420866426,46.7775384768116,23.5192523541815,11.9497743442383,39.4191917368733,3.43884887134169,6.96507848546546,3.73325389700804,11.4067272303631,8.72379346156136,28.7775214182163,27.6412727362961,94.2001051619517,3.44986200551989,48.33217361514,43.8255147717939,0.113878997434603,0.014735004390386
