"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"CT",0.645878634287807,8.10313075506446,7.77874427330768,14.0512411380352,19.9708252486163,9.91043525933491,33.7966424899134,1.55347942535902,0.969316645877824,0.480939590576035,1.64048465413988,4.59654957093048,15.6751886744405,8.303664778277,28.3098075795563,1.30853227814158,13.8923299326756,14.8911242681912,0.125880469089866,0.000841446985894824
"NJ",0.646998292792933,8.09483719077843,7.79899359796275,10.386617595388,28.6350315674437,14.210583957728,48.4582965373974,2.23324427871955,1.35050184490038,0.670643777721232,2.28481884422694,4.60859014512831,15.7153589561326,6.13754676091128,20.9306081846495,1.93672616387579,10.386617594182,10.3860359342689,0.180777488434722,0.00192520087951282
"MA",0.651823752557091,7.18453230711936,8.95910948965476,9.57575298934417,20.8723177044096,10.3585257399586,35.3212373157158,1.86997379616665,0.795603108214834,0.395009990862491,1.34613119256703,5.29419108241325,18.0525090453086,5.65839949370833,19.2965931452262,0,NA,9.54882106413407,0.134348871520259,0.00539716848871883
"NH",0.645402255038367,5.60532377783466,10.9308112431314,14.4685727023951,5.25744092041621,2.6091885241788,8.89688766932113,0.574680943229848,0.433769786404131,0.215354741304766,0.733933746201991,6.45934808429136,22.0252748279552,8.54912017938337,29.1605218021733,2.4464521368389,14.5514268363468,13.9826833583485,0.0322127275575472,0.000735450400857241
"MI",0.637386351660827,5.48839191300642,11.3863401762982,67.1020634251639,11.1439468648956,5.86172371271388,18.4585106060536,1.26888769910293,0.780464104872117,0.718466475376686,0.920963608767752,6.87426914437391,21.6470062611576,39.6512192967015,98.999999999993,2.72943056349084,70.6840284041555,60.2817409717737,0.0696415298626985,0.00321422445520147
"NY",0.654938551946832,5.68190456600382,11.4492942659742,50.1624194546054,20.0809462069622,9.96675296997676,33.9828072439661,2.29912662262709,0.327652064356988,0.164275398836422,0.554280683400638,6.7655582604504,23.0679603432817,29.6414296777129,98.1813598017225,0.940517662608847,52.0040281736652,47.0140233490684,0.130634180549258,0.000709381691095013
"PA",0.642603653503934,5.34940475788079,11.6470374197113,36.7061578014422,9.92071070804451,4.94807157902938,16.7888463740613,1.15546888846725,0.712515323927583,0.378246568505725,1.20622006320366,6.88236024514731,23.3519032619554,21.6900023372132,73.9684695089567,6.87264129495736,38.2877936157581,34.0843451135644,0.0618107076954995,0.00292923232475829
"RI",0.619147980603989,4.61938010899182,12.6678029958372,15.512034970735,17.5025270267614,8.68630690946947,29.6185034680915,2.21718564304331,2.34435426386282,1.16339773656435,3.96732207462777,7.48581252740171,25.5250668224285,9.1672831569116,31.2499593339118,1.1962046763809,15.4003555307766,15.5870283389644,0.102420232574165,0.00538060207993309
"DC",0.62411900016999,4.18526031102096,14.3626491393258,22.1263189192933,14.5909426743594,7.24124646836285,24.6915237076537,2.0956459024384,1.44535571853679,0.717566578573124,2.4455661915081,8.48730895367469,28.9404028932632,13.0730620609419,44.6012693883774,1.70808856755532,21.7429697372313,22.3468524599693,0.0877082362142915,0.00255048182852544
"LA",0.497839045003238,3.31227431194377,14.6495670879451,46.63240768363,23.5442527910617,11.9621115217249,39.4615001685166,3.44913110798198,6.92486347933548,3.71321304333373,11.3386923407144,8.74049666954575,28.8337982948736,27.5555136312412,93.9361634855602,3.50925038048399,48.162846236009,43.7318160101154,0.114244683674949,0.0144983838819272
"OH",0.542214138091378,3.23480594695766,15.9832710409202,48.6646282042091,7.57827754845095,3.79172700360811,12.7846518908,1.21125664080211,2.01876206243984,1.03208533830425,3.37731899561946,9.4743028683773,31.9447217494696,28.7563712115792,96.6771903499172,3.28929476888528,50.6566935044869,45.2632128678682,0.0391818018495864,0.00556929104892592
"IL",0.593777927838181,3.19050543466197,16.7374430833656,22.0297769449972,12.7444505468594,6.32488002005211,21.5667535555715,2.13309515656826,2.69367452721429,1.33666807374521,4.55858465901968,9.89066412370261,33.7254643535623,13.0176899139052,44.3925391577608,3.6860422023024,22.5247059425044,22.2700317669231,0.0680565168968217,0.00457708485623337
"VT",0.586340422380738,3.40175953079179,16.8566026585477,46.3139968771036,1.62097904179157,0.804245683688209,2.74340480615503,0.273241996253139,0.212640306993548,0.105370822810998,0.360062331881464,9.95995908588119,33.9749409658094,27.3673617910189,93.3297209796433,0.747155714043154,46.408322736337,46.3690933849015,0.0092950356496669,0
"DE",0.586612839325372,3.20426545191014,17.202991026867,28.8989800206492,11.5319960313393,5.71998408192111,19.5540041650316,1.98384824248997,2.05536586355606,1.01691851382697,3.51714802040801,10.1454833789883,34.6827580999783,17.0778000441791,58.2262626953889,8.13753581661877,29.4052099180285,26.3908252071994,0.0635677638524324,0.00246466289573244
"NM",0.56878876791724,3.07680928959728,17.2648592887698,19.2542064207419,7.46958873056687,3.70749572735938,12.6397670598888,1.28961398378218,1.67236161314626,0.830168302213943,2.8297730863793,10.2028303027408,34.7839641261216,11.3774856122569,38.8001432418007,2.25371002070038,19.2542064207423,19.2542064207432,0.0396789628529556,0.00491217929549811
"MS",0.550653824942483,3.02387556425736,17.4368528827287,44.4319125069733,17.7156914146281,8.80845242778947,29.9803908861548,3.08905904912691,4.50406817017387,2.25020966971238,7.62514371266099,10.3035983114999,35.0692596054824,26.2552210268482,89.5370358095056,17.8914529068031,46.4374390045445,40.5477111662832,0.0934093017520292,0.0198242762711141
"FL",0.385968624919476,1.96410143878919,17.8798957011116,15.9099933605426,17.5630574282572,8.71606744690789,29.7213203532573,3.14025635009871,9.02258033892412,4.47607196002571,15.2707669400049,10.5656690644114,36.0283622083804,9.40135971304785,32.0610472265489,12.2733551526315,15.9023100286502,15.9187186390635,0.0616778201539576,0.0142519670484837
"AZ",0.476971816169122,2.55551355948219,17.8884194222984,18.2288721361703,16.2559362931901,8.0553776136931,27.5094373052021,2.90793006514747,5.38086917205653,2.65793086135092,9.10657273120599,10.5706635613284,36.0992395962216,10.7716062622832,36.7339393047103,5.81174826570824,18.2288721361736,18.2288721361719,0.0743125471151028,0.00996054661831199
"IN",0.600542816985657,3.20122231835502,18.1630532296888,86.5915694811987,8.88518859969232,4.60004789902759,15.0143761527104,1.61382153492036,1.28640442158118,0.828674284445372,2.15564886949694,10.7485087525866,35.0827115357105,51.1677456025231,98.9999999999948,6.0686766057872,92.2169081980622,76.1527603387419,0.0516620151542901,0.00426308175655011
"MD",0.651654548901983,3.25770551557134,19.4748299929682,67.0578792382412,10.0662832642076,5.08259420544939,16.9886503222423,1.96039155231504,0.529657676997138,0.349810798957093,0.850188810439871,11.5394190540752,38.5706879808184,39.6251104589622,99,6.2890320753381,70.4136214615869,61.2085887971207,0.0638637837265618,0.00317582141297588
"ME",0.604392088949448,2.78113663845224,20.198744494712,28.0363853975398,1.82753042651388,0.906584281144321,3.09317053674046,0.369138201414658,0.316956497898744,0.156890506337179,0.53693237838002,11.9339750922253,40.7174720643424,16.5654459033591,56.5103393415808,0.539112332861828,27.9394578941749,26.8086010521485,0.0102662377660667,0.000743930272903381
"CO",0.644507721179202,3.03895606674537,20.6274875899468,65.0857703343604,5.27712102537005,2.69890389009453,8.8553107704344,1.08853748461468,0.362238895331675,0.259708635225801,0.538135655805819,12.2924820238836,40.3325768142323,38.4597733793943,98.9999999999855,3.70891829920755,67.8954077518428,59.5376625455872,0.0330801759274952,0.00182331678340525
"SC",0.514199160863485,2.33155648745626,20.9754490857013,55.9472435639358,12.5416924786259,6.26757269167608,21.2259114390929,2.63067632033941,3.98483100456996,2.01956203422917,6.74747197711386,12.3937025172655,41.9728090881689,33.05973483323,98.9999999999933,15.8067625950654,58.6546083248403,51.1398060681901,0.061335704410849,0.0147027005190034
"TX",0.490550200073516,2.14932110032277,22.1707679710124,81.0252228768094,10.5593441357263,5.40033079969207,17.8817795027284,2.34108768759259,3.48745920951103,1.88967111084592,5.91576528933641,13.0920286050691,43.3508200595061,47.8785407908402,99,20.0231912867025,85.5912318390662,71.4439277525146,0.0503174916464859,0.0130949633846269
"GA",0.511490593258211,2.1515239130218,22.9005986184994,69.9324810559269,12.3754375438034,6.33062656076637,20.8586487731517,2.8340492791895,3.73062018237945,2.03928092056897,6.23093169840022,13.5869265071348,44.7672793835815,41.3237388057703,98.9999999999968,8.57993983845193,73.3639872438449,63.1611844506587,0.0609752479485841,0.0147870156440033
"WA",0.648100827095874,2.5012931352989,24.8727003408789,59.426390922992,4.28705040042803,2.37834465265094,7.10929525943184,1.06630519956091,0.386586854306953,0.386586854306953,0.508932901936713,14.9987468609671,44.8339225508124,35.1155946363156,99,2.93466580700622,61.3579876897573,56.0251378997632,0.0266714187579523,0.00274462162501824
"NV",0.515403729317318,2.0189020711844,24.8845192221569,87.6481850389726,9.73212663084256,5.09624126823314,16.3700198868794,2.42179292217667,2.85786596414411,1.68378814250678,4.73825792678991,14.7940744049904,47.5211591192248,51.7921093412099,99,8.11035465484459,93.1911519383939,76.5820180697409,0.0488936274656219,0.0108436066225217
"OR",0.46650806607965,1.74539363484087,25.7597133350181,88.9866037955713,2.74741214837393,1.47318409218219,4.61308222883184,0.707725493552585,1.00448717837244,0.607949766981815,1.66396242320818,15.3417055765729,48.0405332441683,52.5829931519414,98.9999999999982,4.20593613729084,93.4502257320764,80.4097739897259,0.012352595716613,0.00258432424781346
"KY",0.514012735941006,1.84099713660098,26.2637309991813,88.4350014498087,5.05975221077236,2.71015103140348,8.55978221090154,1.32887970986238,1.65868535886656,1.0216658210541,2.8051444922414,15.5246906652596,49.0334189668465,52.2570463112525,99,2.98195779342904,93.4978038051107,79.5587237334234,0.0244646374074378,0.00530477499136575
"CA",0.524130754943036,1.92129741412501,26.2947579054345,71.2987774630135,7.37466120741124,3.77838814140068,12.4544918036673,1.93914931083478,2.10608529558905,1.16305155540259,3.53961569320974,15.5698790557137,51.3221309792678,42.1310957735993,98.9999999999974,3.38180353193848,74.7742600115025,64.6289370025606,0.0372568255650916,0.00768116742001583
"MN",0.675437291289703,2.29930121537787,27.969435669882,85.3034849148011,5.49787441340745,2.88237147925416,9.30362692858896,1.5377244472689,0.35617636493818,0.330321301985919,0.60302130052424,16.5282255949414,53.3492805607,50.4066047223839,98.9999999999911,7.7060901025068,89.971273685655,77.9895817105278,0.0353569169052165,0.0035995256428079
"VA",0.682519795893281,2.12425432853194,30.2748428572507,70.1854444269462,5.31942277719809,2.78035961700659,8.97049916253807,1.61044688670953,0.552746814464806,0.414308278514773,0.904686948120489,17.9527009314593,57.92225138284,41.4732171613776,98.9999999999998,6.18920124944229,71.8692900111378,66.9484813019701,0.0342099876996349,0.00577586436161644
"NC",0.562963230944269,1.6774275224712,31.6393055093304,73.4889458462164,5.71294780803611,2.98736952151588,9.66806552129188,1.80753701057314,1.50692741021176,0.899313722316564,2.55136357977732,18.6959532555134,60.5059734845237,43.425286181855,98.9999999999979,4.5867648282172,75.88408036572,69.2239582862672,0.030320123294207,0.00681726042621322
"AR",0.666702533087034,1.59265684118507,32.2302619592904,23.1109787092365,7.52699233506513,3.8416947561944,12.7171317765616,2.4259693472472,2.97403598994467,1.58022011501653,5.01503237791735,19.0763875838607,63.1484149888675,13.6564874190945,46.5721237625521,7.21663241613076,22.995686252401,23.047489247081,0.0386373667739853,0.0173967560517515
"WV",0.861973699488685,2.1891288160834,32.9223771059617,46.7116027971982,2.27620408227314,1.12009121020205,3.87235927001734,0.749380491667257,0.173145064742263,0.0756929256769724,0.314401403568042,19.3520394006185,66.9035240024855,27.0819826346685,94.7354968855641,4.63385039189324,43.3521802166267,46.8060457755599,0.0164049042851954,0.00714227125341839
"WI",0.494701228734511,1.23192872909499,33.622474962401,36.6553333261822,5.13749568299656,2.54962283535851,8.69396527310863,1.72735319970995,2.06718766389908,1.02563311935124,3.49857917272644,19.8684161420892,67.7493618175513,21.6599696927438,73.8660504906369,14.9164609289776,36.6553333260915,36.6553333263866,0.0212797603201685,0.00283386638646312
"IA",0.612363238079201,1.66737751239537,34.0944971439874,86.3497067618556,6.97477305492433,3.81985643721581,11.7945509040154,2.37801380001078,1.33657129961583,1.02109416885656,2.25415733943218,20.1619698737423,62.2540097801174,51.024826722914,99,13.7716345437752,89.5951881875703,80.9122641169374,0.0396504673430383,0.00751171923285379
"AL",0.643181198975355,1.69374351883858,35.7097021052452,80.7146579609715,8.09617723210821,4.31697497618644,13.6923945723916,2.89112077149853,1.05064383296995,0.819795524403572,1.77042067384532,21.1147930058047,66.9709874957975,47.6950251587582,98.9999999999977,15.8059987236758,84.1687249380287,74.2194510336223,0.0489681706890521,0.00870862510796554
"MO",0.676155169831703,1.62183617331586,37.5518418430892,86.8129235484116,4.70053320977556,2.64346781100448,7.98225595296559,1.7651367967168,0.628449608400537,0.622137757246959,1.09185777466961,22.1132572936478,66.7735309417698,51.298545733153,98.9999999999972,11.3493983540573,90.2461674241814,80.8769792266372,0.0286276270776618,0.00553977985566592
"KS",0.535463749561639,1.15195596618832,38.6318597332162,42.9553546885912,4.51989999810724,2.24308881611844,7.64888161101261,1.74612142735043,1.98976195597152,0.986617606187877,3.36836561462939,22.8284540949938,77.8445068605002,25.382709588713,86.5615480845866,15.1674557250567,42.955354688587,42.9553546885946,0.020114549959256,0.00600690485131366
"MT",0.805311335718368,1.48232611174458,43.3656953834771,50.261130595711,2.08141393627732,1.02624663187634,3.52242057622321,0.902619627275262,0.400748719873156,0.191343498609463,0.679439385633812,25.6249816778854,87.9534801127636,29.6997589883744,98.9999999999982,4.48373279868765,50.9135547785268,49.1290229433285,0.0133797664248328,0.00505249920937744
"OK",0.620396247959375,1.26844703892632,44.0549745532015,91.3319731667179,4.2058403909222,2.40454656018837,7.11740358658954,1.85288191396904,0.925187684837771,0.775884204566035,1.56644956075409,26.0331157482794,77.0574354702406,53.968893234876,98.9999999999995,8.47082314692738,95.4760455744016,83.9665095158911,0.0235028257725417,0.00558508010293732
"ND",0.535629961243816,0.849129940800096,46.186780510447,51.0214063197854,4.75123151692425,2.39721258519425,8.06047159673915,2.19444087226499,2.22502218155766,1.14301944561922,3.78615274775315,27.2247206125352,91.5413545639786,30.1490128253274,99,5.74292838971318,51.0214063197858,51.0214063197851,0.0186336544795568,0.00393668756610355
"TN",0.611306052320074,1.2147748961491,46.6766035122082,92.2982746943219,5.58848414683788,3.22128958571196,9.44582462380812,2.60851458756213,1.38648940387873,1.13455275097509,2.33686809423352,27.6155305804364,80.9773389866034,54.5398895921005,98.9999999999931,5.76295253114823,96.0344158456352,85.3346087422158,0.0316875803720919,0.00989870810144829
"NE",0.608113280047827,1.11367614602095,46.8285142370678,46.9407331765315,4.35158172558443,2.15726708494711,7.37566419182965,2.03778106790294,1.16449638649186,0.574980482268963,1.98313213920315,27.6284415193453,94.4612320895308,27.7377059679506,94.5926895830103,11.1037145519902,46.9407331765311,46.9407331765316,0.0226942816613662,0.00351528736440296
"WY",0.625909183439189,1.05331040412726,51.3824327352131,57.664521572839,1.56432608108506,0.855047119613694,2.64875034148713,0.803788796372929,0.464325796104503,0.308946061564249,0.787536078737867,30.3459629162953,94.0052048518772,34.0744900203155,99,7.36226231106773,57.6645215728169,57.6645215729001,0.00846639101940531,0.00259175235287918
"SD",0.679131734502812,1.09125862263938,52.8371042980532,92.7580906629013,3.78368272523927,2.31529352106867,6.38752317397712,1.9991883878421,0.816900146764509,0.816900146764509,1.3677644587267,31.2983347909691,86.3470816831608,54.8115990280773,98.9999999999997,15.0900350362584,95.8947004168673,87.9601163290598,0.021816315665132,0.00406936458002462
"ID",0.724408420950336,1.18859612667276,56.1682638047272,92.9542612749834,3.59576774676922,2.21966310008975,6.08921997987852,2.01968031381063,0.320145790853042,0.320145790853042,0.547060684554139,33.1681286024245,90.9903991163783,54.9275180261294,98.9999999999965,15.9182215873582,96.222183662028,86.132194443786,0.0240058419811255,0.00772215895896344
"UT",0.569770105731556,0.720432589270995,68.6667761069389,68.2057554694846,2.7553933149972,1.86294857029783,4.66269874481338,1.89203975847469,0.75322634853563,0.75322634853563,1.27465680960393,40.5782115042137,99,40.3034009592405,98.9999999999992,14.7682414363938,68.2057554694859,68.205755469485,0.0136308710220159,0.00174674777398831
"HI",0.875421855488185,0.940983007491321,71.2235028399578,93.7076146661386,1.08544574769579,0.806485071778176,1.84601990167863,0.773092482936311,0.176424916111331,0.176424916111331,0.308333562117549,41.8788812749699,95.8594907692166,55.3726813936276,98.9999999999987,3.13786792740578,96.7331048903858,88.764465808488,0.00727466889662342,0.00409641549518601
"AK",0.502772467082507,0.588943916477045,72.9960434311091,96.2226134924584,1.39906653687896,1.07099004566854,2.43795185081417,1.02126321689028,0.534801293115533,0.534801293115533,0.975551922837959,41.8902127435053,95.3569289481848,56.8588170637254,98.9999999999991,2.44009479504961,97.7105681526496,93.3946442235449,0.00601466758709307,0.00205045485923627
