"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","ascertainmentRate","docuTransmissionRate"
2020-03-15,11,0,0,11,0,0,NA,NA,NA,NA,6428.57142857143,6428.57142857143,NA,NA,6428.57142857143,6428.57142857143,6428.57142857143,6428.57142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0598621582018759,0.0598621582018759,0.0598621582018759,NA,NA
2020-03-16,11,0,0,11,0,0,0,0,0,NA,7467.53246753247,7467.53246753247,1038.96103896104,0,7467.53246753247,7467.53246753247,7467.53246753247,7467.53246753247,NA,NA,1038.96103896104,1038.96103896104,NA,NA,NA,NA,NA,NA,0.0695368504365225,0.0695368504365225,0.0695368504365225,NA,NA
2020-03-17,21,1,0,14.3333333333333,0.333333333333333,0,3.33333333333333,0.333333333333333,0,NA,8333,8333.33333333333,865.800865800866,0,8333,8333,8333.33333333333,8333.33333333333,2.01515151515152,0.590909090909091,865.800865800866,865.800865800866,NA,NA,NA,NA,1,0.0446376811594203,0.0775990939653947,0.0775990939653947,0.0775990939653947,1,0.0446376811594203
2020-03-18,21,1,0,16,0.5,0,1.66666666666667,0.166666666666667,0,NA,8461.89862721431,8462.39862721431,129.065293880978,0,8551.25152297807,8396.88077240209,8551.75152297807,8397.38077240209,2.6022377957649,0.763062210788202,218.418189644734,64.0474390687559,NA,NA,NA,NA,1.29133604902619,0.0200008000320013,0.0788009359494997,0.0796329804000339,0.0781954967544994,1.29133604902619,0.0200008000320013
2020-03-19,34,2,0,19.6,0.8,0,3.6,0.3,0,NA,8688.05442034113,8688.85442034113,226.455793126821,0,8934.18440365422,8508.95733139736,8934.98440365422,8509.75733139736,3.20351506772132,0.9393765988055,383.232880676156,112.376558995265,NA,NA,NA,NA,1.58971424413238,0.0425436300544654,0.0809096676738824,0.08320160331822,0.0792419350538172,1.58971424413238,0.0425436300544654
2020-03-20,72,2,0,28.3333333333333,1,0,8.73333333333333,0.2,0,NA,9148.68375093823,9149.68375093823,460.829330597098,0,9713.8494246647,8737.43955560343,9714.8494246647,8738.43955560343,3.81898215467031,1.11985191001611,779.865021010475,228.682224206079,NA,NA,NA,NA,1.89513400156572,0.100521042870361,0.0852008602971241,0.090463621603706,0.0813713990623431,1.89513400156572,0.100521042870361
2020-03-21,112,2,0,40.2857142857143,1.14285714285714,0,11.952380952381,0.142857142857143,0,NA,9689.97755627676,9691.12041341962,541.436662481385,0,10629.9839963365,9005.97955352653,10631.1268534793,9007.12241066938,4.44850898634644,1.30445000351512,916.27742881465,268.68285506595,NA,NA,NA,NA,2.20753077517944,0.130645482153173,0.0902426596309084,0.098995897399341,0.0838733445964015,2.20753077517944,0.130645482153173
2020-03-22,202,3,0,67.5714285714286,1.57142857142857,0,27.2857142857143,0.428571428571429,0,NA,10769.4415744562,10771.0130030276,1079.89258960799,0,12457.0659611676,9541.43753032448,12458.637389739,9543.00895889591,5.0916960644029,1.49305373317078,1827.51053625967,535.886548226521,NA,NA,NA,NA,2.52670631767362,0.281585352013104,0.100298502014931,0.116013476818457,0.088863461869676,2.52670631767362,0.281585352013104
2020-03-23,245,3,0,101,2,0,33.4285714285714,0.428571428571429,0,NA,11940.9592972283,11942.9592972283,1171.94629420074,0,14439.9311183864,10122.5762928602,14441.9311183864,10124.5762928602,5.74801394031267,1.68550784715936,1983.29372864741,581.567333964276,NA,NA,NA,NA,2.85239789519276,0.310398874447735,0.111211538487661,0.134481692387691,0.0942789536531358,2.85239789519276,0.310398874447735
2020-03-24,312,6,3,142.571428571429,2.71428571428571,0.428571428571429,41.5714285714286,0.714285714285714,0.428571428571429,NA,13195.5898135229,13248.4758164089,1305.51651918059,50.1717171717172,16563.4157283795,10744.9829865889,16651.2667662305,10772.4265956115,6.41682629380341,1.88162575532581,2209.33564784408,647.850302751272,NA,NA,NA,NA,3.18428973978214,0.348136347118236,0.123368366373093,0.155054785732269,0.10031166523538,3.18428973978214,0.348136347118236
2020-03-25,392,10,3,195.571428571429,4,0.857142857142857,53,1.28571428571429,0.428571428571429,NA,14674.0323566797,14753.2899324373,1504.81411602838,25.0858585858586,19066.1701420734,11478.0824727383,19197.8752702785,11519.1764577007,7.09742347346616,2.08119936439985,2546.60850404803,746.749862089271,NA,NA,NA,NA,3.52202969359975,0.401641803642168,0.13738103181191,0.178768527244113,0.10726531876141,3.52202969359975,0.401641803642168
2020-03-26,488,10,3,260.428571428571,5.14285714285714,1.28571428571429,64.8571428571429,1.14285714285714,0.428571428571429,NA,16305.6876791729,16431.2426575279,1677.95272509061,45.1545454545455,21828.016512007,12287.3514942119,22037.487574278,12351.8447272946,7.78907341921163,2.28401401014476,2839.61230399949,832.668269593836,NA,NA,NA,NA,3.86525447870652,0.441975794614161,0.153005945153965,0.205210688284514,0.115019035156716,3.86525447870652,0.441975794614161
2020-03-27,581,20,3,333.142857142857,7.71428571428571,1.71428571428571,72.7142857142857,2.57142857142857,0.428571428571428,NA,17998.7256602715,18156.9550975009,1725.71243997302,30.1030303030303,24694.7994690309,13126.3110508902,24957.9240111555,13208.2133065293,8.49100346246524,2.48984312057251,2920.43643687743,856.368579234733,3.44234079173838,NA,0.110150627638842,NA,4.21358066558426,0.445932584901056,0.169075591768371,0.23240547486274,0.122993446258601,4.21358066558426,0.445932584901056
2020-03-28,719,28,3,419.857142857143,11.4285714285714,2.14285714285714,86.7142857142857,3.71428571428571,0.428571428571429,NA,19872.3756296388,20055.8215170847,1898.86641958372,21.5021645021645,27868.0642523557,14054.2930979876,28171.3902596817,14150.5079207588,9.20246008040591,2.69846573786339,3213.46624852628,942.294614229515,3.89429763560501,NA,0.139610336959511,NA,4.56663432561496,0.48176604361188,0.186757629414893,0.262328923187622,0.131767991256123,4.56663432561496,0.48176604361188
2020-03-29,859,39,3,513.714285714286,16.5714285714286,2.57142857142857,93.8571428571428,5.14285714285714,0.428571428571429,NA,21708.8297883117,21961.925026407,1906.10350932231,64.5064935064935,30979.1734879122,14963.2413485858,31397.1038908426,15096.3938727533,9.92267013367012,2.90965515197846,3225.71363116086,945.885951994533,4.54016298020955,NA,0.177580061643533,NA,4.92403179565585,0.472284503228501,0.204507058054213,0.292366417808011,0.140575978400447,4.92403179565585,0.472284503228501
2020-03-30,901,42,4,607.428571428571,22.1428571428571,3.14285714285714,93.7142857142858,5.57142857142857,0.571428571428571,NA,23411.8263761032,23734.9995362764,1773.07450986937,64.5064935064935,33864.7281529658,15805.7466370494,34397.6915229292,15976.2654340419,10.6509051817793,3.12319776007063,3000.58763208662,879.871561288559,4.661487236404,NA,0.17695386905657,NA,5.28541159396569,0.431672710963516,0.221017735114093,0.320307563601653,0.148769246715877,5.28541159396569,0.431672710963516
2020-03-31,1109,51,5,721.285714285714,28.5714285714286,3.42857142857143,113.857142857143,6.42857142857143,0.285714285714286,NA,25312.9122363038,25750.0247904164,2015.02525414001,107.510822510823,37085.9064218768,16746.2640026914,37807.7342607046,16976.2027782016,11.3864277119105,3.33887729898128,3410.04273777541,999.937344159707,4.59873760144274,NA,0.198058061749832,NA,5.65040773673755,0.486305836697198,0.239781431198732,0.352061510821811,0.158080554547351,5.65040773673755,0.486305836697198
2020-04-01,1284,57,9,848.714285714286,35.2857142857143,4.28571428571429,127.428571428571,6.71428571428571,0.857142857142857,NA,27229.8990731603,27867.2453935066,2117.22060309027,193.519480519481,40333.7962336999,17694.8160098103,41390.7229736266,18026.8536037953,12.128536743553,3.55648821803435,3582.988712922,1050.65082559367,4.4392523364486,NA,0.204541206693079,NA,6.0186723689812,0.503394568684654,0.259496759261692,0.385425912159129,0.167864100804159,6.0186723689812,0.503394568684654
2020-04-02,1380,60,16,976.142857142857,42.4285714285714,6.14285714285714,127.428571428571,7.14285714285715,1.85714285714286,NA,29044.9704992173,29861.4769927238,1994.23159921719,172.017316017316,43409.6094162579,18592.5055896582,44765.5764492249,19016.4722921286,12.8765324392953,3.77582530174825,3374.85347559832,989.618688333339,4.34782608695652,385.714285714286,0.200927770634453,0.933333333333333,6.38985820295858,0.46795490572907,0.278066827092462,0.416852180795816,0.177079322434466,6.38985820295858,0.46795490572907
2020-04-03,1488,68,16,1105.71428571429,49.2857142857143,8,129.571428571429,6.85714285714285,1.85714285714286,NA,30566.7767998548,31777.1793972574,1915.70240453353,387.038961038961,45987.940957996,19345.528694808,48007.5343645894,19967.1216056565,13.6297819529877,3.99670297869564,3241.95791536442,950.649313527912,4.56989247311828,448.051948051948,0.213990043451965,0.910608695652174,6.76365119471569,0.44608856448926,0.295905639600357,0.447040940424562,0.185931665483497,6.76365119471569,0.44608856448926
2020-04-04,1488,68,16,1215.57142857143,55,9.85714285714286,109.857142857143,5.71428571428572,1.85714285714286,NA,31540.6779224538,33315.851082627,1538.67168536963,559.056277056277,47637.4659347021,19827.8104548947,50611.4402936764,20730.6729683212,14.3876559232067,4.21893669928618,2603.90592908707,763.551362664632,4.56989247311828,261.904761904762,0.204107047517269,0.816,7.13973902956123,0.359385860610209,0.310233583043744,0.471288229328755,0.193041772756155,7.13973902956123,0.359385860610209
2020-04-05,1745,82,17,1342.14285714286,61.1428571428571,11.8571428571429,126.571428571428,6.14285714285715,2,NA,32444.0765513871,34999.470490781,1683.61940815402,774.077922077922,49166.9866913583,20275.6097745157,53460.642369014,21566.1532761269,15.1495406162051,4.44234649648119,2849.20207533758,835.480307805756,4.69914040114613,291.156462585034,0.234289258809213,0.968992405253699,7.51781714789125,0.401279118168491,0.325911263922381,0.497819689277218,0.200821674545553,7.51781714789125,0.401279118168491
2020-04-06,1828,86,33,1474.57142857143,67.4285714285714,16,132.428571428572,6.28571428571428,4.14285714285714,NA,33276.0324711389,36676.296540403,1676.82604962198,838.584415584416,50575.4065995098,20688.1002524162,56298.3479914512,22398.2624436085,15.9148074079478,4.66674803691701,2837.7056224372,832.109167481587,4.70459518599562,198.319327731092,0.234483871361607,0.989773747373058,7.89757360093649,0.40815741625693,0.341525685784969,0.524244095506214,0.208570184642778,7.89757360093649,0.40815741625693
2020-04-07,1956,98,36,1595.57142857143,74.1428571428571,20.4285714285714,121,6.71428571428571,4.42857142857143,NA,33763.3050669796,38137.8808245553,1461.58428415234,967.597402597403,51400.2195638995,20929.7607672158,58771.7983184782,23123.5599079247,16.6828102886142,4.8919518891425,2473.45032702702,725.297464316198,5.01022494887526,102.97619047619,0.256962363616444,1.07107527066114,8.278687812395,0.363609144741788,0.355135799729483,0.547276596027698,0.215324075773138,8.278687812395,0.363609144741788
2020-04-08,2111,108,50,1713.71428571429,81.4285714285714,26.2857142857143,118.142857142857,7.28571428571429,5.85714285714286,NA,34109.5240775475,39501.9872810107,1364.10645645542,1010.60173160173,51986.5242631024,21101.2808347586,61080.2861678643,23800.4849163913,17.4528722776072,5.11775954005022,2308.4878493861,676.925008466598,5.11605873993368,72.7040816326531,0.273403966316189,1.11442222769669,8.66082383700807,0.349899253552825,0.367838210740678,0.568772983892796,0.221627527853881,8.66082383700807,0.349899253552825
2020-04-09,2349,118,80,1852.14285714286,89.7142857142857,35.4285714285714,138.428571428571,8.28571428571428,9.14285714285715,NA,34556.8067025594,41032.6638454166,1530.67656440581,1075.10822510823,52744.2552988368,21322.6649086099,63670.6618922434,24560.0687754197,18.2242644815584,5.34395725399081,2590.37572437906,759.583859028447,5.02341421881652,44.4130127298444,0.287575772424975,1.09553298252292,9.04361996829214,0.405816901654467,0.382091704486912,0.592894281001809,0.228700690164042,9.04361996829214,0.405816901654467
2020-04-10,2620,126,98,2013.85714285714,98,47.1428571428571,161.714285714286,8.28571428571429,11.7142857142857,NA,35231.9098423808,42748.1565956276,1715.49275021101,1032.1038961039,53887.7265464466,21656.9588405084,66573.8034695236,25411.3659296598,18.9962206391547,5.57032033779726,2903.14157728018,851.297154240056,4.80916030534351,40,0.294749551873981,1.0550148992741,9.42669595627228,0.467944588746042,0.398066186461381,0.619928019727834,0.236627876707764,9.42669595627228,0.467944588746042
2020-04-11,2759,135,108,2195.42857142857,107.571428571429,60.2857142857143,181.571428571429,9.57142857142857,13.1428571428571,NA,36213.1982708872,44599.103032792,1850.94643716442,860.08658008658,55551.0388320509,22141.9709285534,69706.1743631864,26329.8807029895,19.7679377451071,5.79661332375321,3132.37089366285,918.514773329713,4.89307720188474,34.478021978022,0.302696670605101,1.01898514116466,9.80965331712082,0.515336238785186,0.415301998441673,0.649096316925251,0.24518098641227,9.80965331712082,0.515336238785186
2020-04-12,2967,173,131,2370,120.571428571429,76.5714285714286,174.571428571428,13,16.2857142857143,NA,36988.418975862,46311.9168113598,1712.81377856783,924.593073593074,56867.6980470631,22523.2125673271,72604.7822961474,27179.8484427299,20.5385946323965,6.02259541852228,2898.60793296093,849.967739740423,5.83080552746882,30.7580174927114,0.373553961725819,1.17261980746161,10.1920845544223,0.482042742062806,0.43125153412347,0.676087838848292,0.253095793592711,10.1920845544223,0.482042742062806
2020-04-13,3167,177,152,2561.28571428571,133.571428571429,93.5714285714286,191.285714285714,13,17,NA,37838.4118154183,48121.0048890114,1809.08807765159,946.095238095239,58310.7958194991,22941.6311407697,75666.3159660193,28077.5913985571,21.3074035328386,6.24803562241131,3061.53366987192,897.742955827111,5.58888538048626,27.3711943793911,0.367822742705065,1.07721615272298,10.5735987456191,0.517125471478727,0.448097565610994,0.704596507519485,0.26145547839103,10.5735987456191,0.517125471478727
2020-04-14,3286,183,162,2751.28571428571,145.714285714286,111.571428571429,190,12.1428571428571,18,NA,38550.2226514855,49855.5603138231,1734.55542481173,1010.60173160173,59519.1570146017,23292.125884339,78601.7174541622,28938.3482259072,22.0735977877644,6.47270912573542,2935.40148814292,860.756827350182,5.56908094948265,25.0799114826654,0.367060361668949,1.0078782428954,10.9538154435522,0.502111110870402,0.464249557138772,0.731930647028033,0.269470752382259,10.9538154435522,0.502111110870402
2020-04-15,3614,189,208,2966,157.285714285714,134.142857142857,214.714285714286,11.5714285714286,22.5714285714286,NA,39336.7419716911,51750.2614522106,1894.70113838749,1096.61038961039,60853.1567433015,23680.2697360415,81808.1347652795,29878.5758584905,22.836415169416,6.69639241809943,3206.4173111173,940.227632583272,5.22966242390703,21.8756209020465,0.365215546156292,0.942369774476699,11.3323563998606,0.556946078154623,0.48189280813966,0.761788456414152,0.278226049871421,11.3323563998606,0.556946078154623
2020-04-16,3755,196,215,3166.85714285714,168.428571428571,153.428571428571,200.857142857143,11.1428571428571,19.2857142857143,NA,39793.9012318663,53465.6891106542,1715.42765844359,1247.12554112554,61628.7888978837,23905.6914097267,84711.1661872609,30729.8407115527,23.5951410579922,6.91887594933605,2903.03142198145,851.264853062232,5.21970705725699,19.6075170463995,0.366590243687597,0.892453643131601,11.7088669911841,0.510584969716384,0.497866683986668,0.788821169386011,0.286152935630087,11.7088669911841,0.510584969716384
2020-04-17,4126,200,268,3382,179,177.714285714286,215.142857142857,10.5714285714286,24.2857142857143,NA,40316.7457637188,55246.2306122037,1780.54150154949,1247.12554112554,62515.1851386011,24163.9966446525,87724.3902668062,31613.4176972841,24.3490788711281,7.13995545845111,3013.2240795453,883.576985731328,4.84730974309258,19.8668146503885,0.362015648459138,0.842637471697953,12.0830015450711,0.5406167469278,0.514446892861231,0.816879984404503,0.294380708455058,12.0830015450711,0.5406167469278
2020-04-18,4335,217,312,3607.14285714286,190.714285714286,206.857142857143,225.142857142857,11.7142857142857,29.1428571428571,NA,40672.1186377862,57053.9627936304,1807.73218142665,1440.64502164502,63118.0689035063,24339.2676090124,90783.6293430667,32510.4878023529,25.0975766409665,7.35943976689994,3059.23907626049,897.070105068866,5.00576701268743,17.1969599381682,0.380341678955605,0.842717635288503,12.4544365285999,0.558408232105428,0.531280298390527,0.845367286069464,0.302734127740272,12.4544365285999,0.558408232105428
2020-04-19,4680,226,363,3851.85714285714,198.285714285714,240,244.714285714285,7.57142857142856,33.1428571428571,NA,40616.2720545514,58962.3846086639,1908.42181503356,1956.69696969697,63019.8010593506,24314.2889608336,94013.2662608158,33457.5241917681,25.8400087313868,7.57714541747434,3229.63691774911,947.036389415152,4.82905982905983,15.4428126390743,0.383295216942077,0.810987942326946,12.8228614757258,0.601646826969778,0.549051314840574,0.875441313908007,0.311552827632777,12.8228614757258,0.601646826969778
2020-04-20,4964,235,416,4108.57142857143,206.571428571429,277.714285714286,256.714285714286,8.28571428571431,37.7142857142857,NA,40597.8642511814,60908.9594892766,1946.5748806127,1956.69696969697,62985.3856558454,24307.5291271527,97307.4699049296,34423.4936813954,26.5758171941146,7.79290880128172,3294.20364411379,965.969489627343,4.73408541498791,14.9689440993789,0.385821727986296,0.786967101651607,13.1879995098614,0.632017223510453,0.567177608489136,0.906116580082494,0.320547830495973,13.1879995098614,0.632017223510453
2020-04-21,5044,245,463,4359.71428571429,215.428571428571,320.714285714286,251.142857142857,8.85714285714283,43,NA,40614.8310898016,62762.467453438,1853.50796416136,1827.68398268398,63011.8240420818,24317.6039708074,100444.175690433,35343.2795884229,27.3044906672358,8.00657997009169,3136.70578550384,919.785907027443,4.85725614591594,14.4777265745008,0.390360688387148,0.770993538907817,13.5495968724629,0.618580877757493,0.584437273130323,0.935325243321427,0.329112776859269,13.5495968724629,0.618580877757493
2020-04-22,5300,260,581,4600.57142857143,225.571428571429,374,240.857142857143,10.1428571428572,53.2857142857143,NA,40594.8693402549,64494.3238857094,1731.85643227143,1741.67532467532,62977.0536087829,24308.4177964888,103375.009652739,36202.6970660914,28.0256277205989,8.21804121130345,2930.83396230549,859.417477668532,4.90566037735849,15.1593701996928,0.403136251898302,0.780409299330734,13.9074543575904,0.592998668187478,0.600564131933012,0.962616850525977,0.337115578971882,13.9074543575904,0.592998668187478
2020-04-23,5543,265,581,4856,235.428571428571,426.285714285714,255.428571428572,9.85714285714283,52.2857142857143,NA,40698.8914073712,66285.3719268517,1791.04804114235,1677.16883116883,63152.2008432436,24360.6854602995,106406.014030057,37091.48782335,28.7388870037779,8.42719242967924,3031.00437731779,888.790757258605,4.78080461843767,13.4916086778551,0.399786547614814,0.757154312005383,14.2614025733033,0.629183312172487,0.617242176561949,0.990841233744178,0.345391901870452,14.2614025733033,0.629183312172487
2020-04-24,5749,267,763,5087.85714285714,245,497,231.857142857143,9.57142857142858,70.7142857142857,NA,40684.9919362161,67872.2040574282,1586.83213057647,1591.16017316018,63127.9863535964,24354.2917377714,109091.422251032,37878.9383543128,29.4440264804528,8.63396265216286,2685.40822097559,787.450530962764,4.64428596277614,13.4026258205689,0.393386370323388,0.727990623878477,14.6113214113525,0.569661568851184,0.632018584834898,1.01584746312917,0.352724555599885,14.6113214113525,0.569661568851184
2020-04-25,5926,273,822,5315.14285714286,253,569.857142857143,227.285714285714,8,72.8571428571429,NA,40433.3966829851,69391.7862933748,1519.58223594654,1763.17748917749,62699.6383426342,24231.3110643099,111663.022958019,38633.0167571133,30.1408598153202,8.83829723907885,2571.60070698643,754.078402800529,4.60681741478232,12.9345603271984,0.393418320211286,0.715823727217237,14.957118404595,0.558620742755593,0.646168769400741,1.03979392931752,0.359746451700228,14.957118404595,0.558620742755593
2020-04-26,6135,278,910,5523,260.428571428571,648,207.857142857143,7.42857142857144,78.1428571428571,NA,40645.0087649401,70750.441665373,1358.65537199823,1139.61471861472,63057.6521956129,24336.393536773,113962.285895247,39307.23671615,30.8292776075803,9.04016411049348,2299.26293722779,674.219959036724,4.53137734311328,12.3367395276443,0.392930409275537,0.703762061443524,15.298739263912,0.51404830518275,0.658820420506135,1.06120441580357,0.366024714654785,15.298739263912,0.51404830518275
2020-04-27,6293,282,993,5712.85714285714,267.142857142857,730.428571428571,189.857142857143,6.71428571428572,82.4285714285714,NA,40605.3884704523,71964.6611977251,1214.21953235209,1247.12554112554,62989.5145543919,24317.5239599166,116017.118949996,39909.781747242,31.5092039698771,9.23954101372336,2054.8330547497,602.545031092021,4.48116955347211,11.3726205680229,0.391858997606056,0.687257354439347,15.6361463309165,0.467088567675169,0.670127100776408,1.08033879779942,0.371635548473116,15.6361463309165,0.467088567675169
