"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Hidalgo",0.631388777836323,5.06423849320195,10.9783976441925,6.50902421255149,42.165342371681,20.9510246126539,66.4579242498774,4.62907895359835,7.32746958009558,3.65135455413392,7.5108210423818,6.96542813494041,22.0947616604989,5.20253983542606,13.1167707667095,NA,5.89301632735253,7.16327258898311,0.234427598248837,0.0128184548796162,66.4865717642559
"Cameron",0.672551884423219,4.34390559454267,14.8850169694309,14.9009985130197,40.42392089941,20.0703803148989,68.386192167756,6.0171074855865,1.26861962048759,0.629223580517615,2.12475113560999,8.79871695564818,29.9800372049741,9.90188571885473,30.0277697307836,NA,14.9158640325989,14.2441873891048,0.261377468696038,0.00778470800267983,68.9398294578369
"Webb",0.686599953253396,2.01426316075998,30.8039182473363,43.2780519639868,21.6128535582586,11.1737530281327,39.4838797069816,6.6576057410025,1.90742229036133,1.11672252655853,6.1706609648186,16.8615794354811,59.5825388680091,29.6264467436463,80.9827988554868,NA,46.355592771826,39.9747112455305,0.134101699829655,0.00724874053133268,41.3204814294159
"Bexar",0.656522274298885,2.02321269143603,31.3833774502759,71.0538228716986,11.6807725355015,5.92330614159938,20.0224973103672,3.66582093392459,0.564071275908505,0.124862264973836,1.44497334506072,18.3085100579662,61.8880882785972,36.3563292729144,95.6767714610086,NA,73.484110226582,66.7035889712878,0.074167354380481,0.00407844922255191,52.1628542855179
"Nueces",0.689015276095899,2.02334630350195,31.9855805327349,27.6654123358,19.9615848117033,10.017601765348,33.8087602058363,6.38482878555753,0.902188013910554,0.498494657611627,1.59949725002036,18.8851313880931,63.7361010660591,20.9086280158341,55.7184866999619,NA,28.674563427998,26.1544572012476,0.129187197217507,0.00772914855147475,60.8131195685599
"Fort Bend",0.606901197654028,1.67941298057048,33.8352527615187,35.7921191768775,7.25952960935793,3.97484264527023,12.8830486727446,2.45628019262354,0.947308118766731,0.582405460495299,2.45915597539653,19.0659855055897,61.7956586418921,25.3431143555797,63.4394216879474,NA,35.7921191768813,35.7921191768785,0.0412510883941015,0.00241160209073209,127.47317686888
"Harris",0.653565148903476,1.63430947116525,38.4472974672292,87.2550611637631,10.0394022011974,5.42131951257529,17.1229907049291,3.85987882822591,0.420423698893801,0.355334030924712,1.23564853788641,22.5420833004061,71.1981431692513,46.3474855685678,97.5212325469211,NA,88.9386449675976,83.1885087057871,0.0630823652651981,0.00402245851387397,40.297626481326
"Lubbock",0.676429480732827,1.06632544252506,39.7780545651261,26.7866334216794,23.0073779862957,12.5817350415514,29.1761500692586,9.15188736939352,10.2722767419625,5.12285893126836,10.2722767419625,31.3677004939606,72.7394698677823,22.2126216840805,53.9791249255058,NA,24.0403287243166,31.0804983211362,0.0975889034910804,0.0442403029159564,190.578769442382
"Dallas",0.702102563189739,1.24881563110857,46.0280419364133,33.7516133901539,9.64908753056458,5.10793220548686,16.0961936521644,4.44128605504949,1.86754054574301,0.72815747378212,3.03024642716177,27.5921509831753,86.9488058255496,20.2346796313029,68.0146148619776,NA,31.4257624928642,36.9912273919364,0.0554634744777032,0.00932605244122691,26.2478117139429
"Collin",0.637145839220813,1.04887400290864,46.6573295110821,30.0508604789255,4.83843163802226,2.77113351380869,7.9128443345366,2.25748299252049,1.33556884183293,0.671477983966046,2.43731864249511,28.5293492084436,81.4642449117426,21.9598611729214,59.0136862553128,NA,27.2613716862774,33.5310150039283,0.0236781522286315,0.00626774617816715,114.280372117996
"Travis",0.659606179791877,1.31582584657913,46.7626781866028,61.7244251907173,6.19492562912993,3.46149789311898,10.2318256601767,2.89691313584941,0.378157499219706,0.232521816260162,0.583336912786054,28.3127687283072,83.6895825246091,38.9110285766585,96.3097766208123,NA,61.9224229221336,63.3954035174623,0.0381183317944525,0.00216217428245844,49.5235274482047
"El Paso",0.75303220594533,1.18195065449428,48.9874152182157,76.9480384330033,19.4944655671212,11.5533108022406,32.860351282016,9.54983479193775,6.08926418571264,4.63428293170987,10.1951929524928,29.061876758342,82.6588581870898,45.6504603007127,98.9999999999999,NA,79.5717187750521,72.7445979057946,0.11287433482643,0.0423427430961109,36.2183237523025
"Montgomery",0.675078752858285,1.26884422110553,50.8744344859016,96.4938838945258,5.29555038875568,3.08862619890211,8.93587653976806,2.69408131319541,0.254015060128077,0.215549400502214,0.681965314413763,30.1490435908075,87.2258777754672,31.0233962025252,97.3869777297233,NA,97.3232296011905,91.2880666086057,0.0341836950543639,0.00490756018107205,61.5733465592446
"Tarrant",0.690854746041745,1.08729350281235,52.2371894377641,59.7905679172753,8.29264751907291,4.75943732692973,13.9504519619355,4.33184599394416,1.75288226671717,0.996055307699977,2.91087298327361,31.0516534214363,91.0159268078566,35.5416040606612,98.9999999999999,NA,59.9499043157305,60.2082851722157,0.0470998800439919,0.00810578383649147,34.1913667544673
"Denton",0.710058371799017,1.08802089000109,58.3723554093938,83.6006626702103,3.66572620241692,2.30421372395262,6.28483511072319,2.13977072721008,0.191697003296229,0.191697003296229,0.532172761695495,34.0465690748068,92.8633791634375,45.703367393544,96.216415771117,NA,84.5546363634318,81.7261626712937,0.0232811525101739,0.00360857863907695,50.4577222062397
