"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Italy",0.650786085406508,11.9276408485974,5.28912125068353,14.8429568201602,9.35205810673622,4.64084752613494,15.8265920504558,0.494641692699658,0.445092126836314,0.220782099872172,0.753357456659597,3.12538347562584,10.658434475903,8.77083812100393,29.9108069254741,NA,14.9610085182443,14.616531169014,0.0589990845926378,0.000467381618511827
"Mexico",0.65891959881909,10.519426760684,5.7736656032716,9.3996362287341,9.51127481507304,4.72729098608042,16.0858197557207,0.549149202430507,1.19829707386034,0.600968184113325,2.01919567435079,3.41387141451221,11.6165728754055,5.55433049879807,18.9416911882082,NA,9.62508650126019,8.9610401654582,0.0577673481565575,0.0101093055236322
"United Kingdom",0.660087797150044,10.4830354343054,6.18852677349335,46.0708826955749,9.53848657841227,4.73346829279163,16.1419388033122,0.590291795691114,0.201776489747803,0.100126383029801,0.341472445822943,3.65688287437932,12.4705978614041,27.2237034110351,92.8398090683676,NA,47.4703601990303,44.0956736159694,0.0618804981080972,0.000525691031596978
"Belgium",0.647860091502161,9.66805942432683,6.63022834101746,87.8248400566982,13.5138162040564,6.76437188802598,22.8697296714093,0.895996871914356,0.388738928785225,0.251175646162108,0.658060436335064,3.91782887156069,13.2458251371486,51.8964963971354,99,NA,93.1990579957511,70.2844148613353,0.0866255100167895,0
"Ecuador",0.810683463792458,8.75614587525945,6.71816742557962,1.4568257305641,10.8560604350979,5.30121264786742,18.4941464972026,0.729328315851982,1.43576601641191,0.625776314855859,2.55307695962773,3.94356298606319,13.7577638230637,0.849673565707367,3.03479699886005,NA,1.20407879220545,2.80354621948015,0.0638610512455725,0.0274726270928452
"Egypt",0.544403083948983,5.66569741827474,9.33922685981213,9.33237388056203,1.08944936392956,0.542692736613557,1.84084739251423,0.101746147620162,0.242612875955766,0.122396437259186,0.407824215932581,5.5271364717092,18.7483894210682,5.51458456578749,18.8061473653782,NA,9.33236430197265,9.33239583153336,0.0057646288589095,0.000505040060733906
"France",0.651943142612998,6.57715402110664,9.54817410615098,77.2497604988022,7.62175360700912,3.86748482068711,12.9065029048029,0.727738304339074,0.479121034256171,0.322780208061945,0.819301137706677,5.63853980979048,18.8168367318836,45.6475857492921,98.9999999999981,NA,82.4080062627586,69.0332413552887,0.0478644691469707,0.00119453894259136
"Netherlands",0.647313767358966,6.54304911714152,9.60550537948062,67.7551370907375,5.8452805081669,2.9366201029906,9.89201895233028,0.561468733657704,0.305892440700861,0.187692749130937,0.517749743432767,5.67597713230662,19.1195562914629,40.03712646271,99,NA,69.75756540392,64.4669050223821,0.036737175020616,0.000462066044678979
"Sweden",0.658013386529696,6.64687149381779,9.78842820089285,36.1516738362573,8.98173427018763,4.45729266830133,15.199594887246,0.879170610232304,0.159328027274351,0.079164705607113,0.26949507209144,5.78417133321109,19.7243186763268,21.3617638017129,72.8560845109263,NA,32.7995732807636,37.600573750385,0.0584373406735549,0.000488223306565079
"Canada",0.649765680215114,6.28730951396841,10.1456774142661,50.5501798108932,3.88826204815929,1.94099624483482,6.57373014147798,0.394490524427577,0.156179852761006,0.0889291684738828,0.257976192362449,6.00101488709549,20.3241261016014,29.8705607973333,97.8141749232586,NA,52.7308224578877,46.6911063319312,0.0248028402740389,0.000400951184514046
"Bolivia",0.683100457637364,5.84337257416823,10.2848168204243,8.59293286393219,11.0620589041592,5.50895270988149,18.6935952010024,1.1377124948602,1.52370611518636,0.774308373422296,2.55359026775993,6.08610854480896,20.6520650071922,5.07764214686905,17.3160616803487,NA,8.53404235465802,8.7472079944553,0.0664807798975463,0.0267173868519535
"Iran",0.705820932255475,5.75301834864542,11.076205268974,10.9730498325238,4.63299539833975,2.30808424026903,7.86552258895796,0.513160080422228,0.443876121961205,0.22863774004633,0.77711707485435,6.52417019490389,22.2331607949636,6.48407490103665,22.1123579958434,NA,10.9730498325233,10.9730498325238,0.0295221935846143,0.00446487297370056
"China",0.653800192416759,5.24114581604541,12.417572946627,12.5828782009152,0.0507641110960268,0.0251837375947933,0.0859502391833321,0.00630367052605589,0.000741866024502237,0.000360563207036479,0.00129735391838639,7.3340930589037,25.0307187419201,7.42620995223162,25.4339761171525,NA,17.9226960350267,14.4632380362799,0.000330384564033666,1.81338371646091e-06
"Spain",0.65695720543145,4.56656162318979,13.8305487056903,93.9662736756103,10.3878842970866,5.48372005282863,17.5794582008119,1.43670139719932,0.752935022882763,0.701729461942669,1.27517305527449,8.17261476882698,26.1993935386661,55.5294953269433,98.9999999999953,NA,96.5478956394591,89.2191790262009,0.0656078546443356,0.00383209952281267
"Indonesia",0.703251978639866,3.88865671161976,14.2253987098031,16.6890048839103,0.646409699097077,0.323981933371361,1.08951651376261,0.091954356995398,0.167989229598306,0.08642345559324,0.280083640027772,8.43992319839527,28.3825570267205,9.86168470412885,33.630873478183,NA,16.9064308472136,16.3084251274494,0.00357578927492834,0.00107824254461516
"Romania",0.671803191176254,3.92467580487547,14.7861646314668,21.4381050965055,3.96710002003757,2.06537402281557,6.5806086522703,0.586581940057707,0.766123847765066,0.476227324208655,1.16452354776166,8.91379462073524,28.4007610039592,12.6679711933898,43.2010299672005,NA,21.9922445584867,20.3798138110122,0.023021439477214,0.00593352040361572
"Peru",0.713653096943958,4.0797508112291,16.0252748687894,27.8043094917979,14.7583704775818,7.32540779021891,24.9733605312825,2.36506943518674,0.61561876252486,0.305966746250959,1.0411680891378,9.47036916487139,32.2858399548029,16.4249674264546,56.0709971139761,NA,30.3955574128103,19.6106528551504,0.0964889394681626,0.011399407366158
"Germany",0.623993178008935,3.40760632893018,17.41236939821,32.8915107203422,1.8948864016299,0.940338783366386,3.20670442581064,0.329944619928248,0.199025944063479,0.0987635478338486,0.336814793990997,10.2892121042568,35.0878455472245,19.4358926983855,66.2813776637227,NA,32.7892938767666,33.1498413131895,0.0112432137506396,0.000136499080678692
"Guatemala",0.72722415147742,3.6460825620616,18.0856497658689,22.2731678855104,2.6946047939229,1.33785451447077,4.5591867024545,0.487336785603211,0.168553439906255,0.0839400949519005,0.284859905735383,10.6891166650589,36.4267400028913,13.1614173868925,44.8838080117086,NA,22.5494300388675,21.6538875068332,0.0177687015583902,0.00291784375782784
"Brazil",0.609236710291044,3.01164535633737,19.0265124239324,40.339964388341,11.3510118320037,5.64886976943425,19.2012984672808,2.15970167645822,2.0077656810347,1.01107967101111,3.39142671941467,11.2476855674025,38.2324564843794,23.8372516840209,81.291140358327,NA,41.0346665685831,38.6689593097,0.0650425552497942,0.0104065624522935
"Colombia",0.709355947573174,3.16665260534633,19.2901859853628,24.5914517883552,7.9339814979212,3.94816739386983,13.4116158062444,1.53047978699327,1.1701733432514,0.590333325855866,1.96703729367903,11.4115987894665,38.7643084578833,14.5313124203921,49.5555013310799,NA,25.1554694709887,23.3488548245183,0.0484649780491214,0.0134784963750989
"Japan",0.419069329112606,1.91034708414085,19.6926213788739,23.2142459170677,0.318075508441689,0.157483166852344,0.538774742520272,0.0626374055763498,0.147436230793843,0.0727785937074198,0.250036910004461,11.6258986609776,39.7740322526525,13.7175089509949,46.7802228328806,NA,23.186553315583,23.2866232529698,0.00119659185100927,0.000249881170467681
"South Africa",0.505076536328963,2.41594353532668,19.9315389212909,19.7788795798324,5.67135657696373,2.81875185360947,9.59164113936906,1.13038864350272,1.70543605372773,0.850259871857687,2.88068965843318,11.7851431999788,40.1024532207485,11.6875197517192,39.8574391532979,NA,19.7788124032445,19.7790883228838,0.0273095513567709,0.00483791639530589
"Honduras",0.673824930534854,3.05792577176552,20.8604563244511,54.0043768559198,3.54510673292019,1.78694325823913,5.97035193989605,0.739525441675991,0.342603663393186,0.197291858775139,0.551335151579806,12.3866306227982,41.3849425977143,31.911677233043,98.9094291789966,NA,56.6810337644421,46.8952476830141,0.0226141390697729,0.00534571980732836
"US",0.6535468879907,2.9148079506668,21.3712001967989,46.1908359900544,9.75026247593748,4.8385279471529,16.5003729592385,2.08374811344596,0.884939368417907,0.438322313856041,1.49871734121993,12.6284909958915,43.0657451234126,27.2945849032113,93.0815331314668,NA,46.9060147598438,44.5818011006817,0.0607372556825923,0.00688465978279903
