"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Cameron",0.852175208404851,3.41034682385138,14.408847209597,11.051048462433,31.1082520526735,15.447415694877,52.6306643606898,4.48234050784604,13.8219806339015,6.85527715990297,23.3961988409925,8.51659495902911,29.0167662758798,NA,10.0827420435788,13.2353064420011,0.152863357143531,0.11299621616011
"Hidalgo",1.08393107808638,4.46380194223315,16.3436261950001,12.3058543580753,16.9530886702984,8.42120473028077,28.6844602637331,2.77074944078047,1.66637908837862,0.826933271854434,2.82616809418805,9.65940936418328,32.9020553415294,NA,11.0106316613842,13.560307266225,0.123680767351973,0.0710211689276034
"El Paso",0.655595933460826,2.0294056740526,24.7316629838914,24.252948139693,9.28951132533714,4.61094565722102,15.7189077637613,2.2974506338328,3.4881544195007,1.72893543887805,5.90554398659341,14.6158414335212,49.8260184488372,NA,24.2528236800594,24.2528580897652,0.0466245935215603,0.0203387895208847
"Bexar",0.650072315943097,2.21359396617129,26.9009160393194,27.4413996029641,8.38796638931356,4.09204270640778,14.2060971917142,2.25643979579557,2.0613358437438,0.949750608134059,3.50328625416584,15.8836010013479,55.1421370129443,NA,27.4275442254825,27.4737530418705,0.0499484151700185,0.0337353207297504
"Harris",0.832090049802744,2.05739424011458,28.830477293104,17.5826068211676,7.21560063574593,3.60434470111875,12.1784862313242,2.08029210284979,1.79818356322339,0.913467540809632,3.01403325189074,17.0816968819908,57.7162362468854,NA,13.7996672467067,25.565964194362,0.0427998099015902,0.0140253976753595
"Galveston",0.451158816816476,1.26570048309179,31.0609169984996,33.9101074917559,9.86167618081254,4.89361503003921,16.6891953512783,3.06312705318299,4.61840622654195,2.29007290523544,7.81819381047297,18.3539528941302,62.5943609045692,NA,33.9101074917567,33.9101074917561,0.0387700139098523,0.0186451211932878
"Webb",1.12525719948305,2.16960570636021,34.3314061801391,39.2147746514825,10.6562467233866,5.35416011247722,18.11758040009,3.6584393461636,0.784314082072592,0.449854971800457,1.4187245460748,20.1927589963693,68.3289118985825,NA,40.0243519363395,37.9540934287117,0.0793737088180929,0.0442173172411294
"Tarrant",0.623899603781628,1.48902611810624,37.3987342799094,80.8173001854896,4.79738186078278,2.60460636553255,8.1091232407484,1.79416009450672,1.37598467484376,0.905399841860642,2.32094967968451,22.1252044301295,68.8841169341103,NA,85.0312337400823,71.1427450782139,0.0267155124078447,0.0102161654270573
"Fort Bend",1.03253488558688,1.52486817728374,38.4833460326129,39.7071547054269,4.6287177278209,2.26139679668883,7.87287435841829,1.78128546007022,1.2599079639501,0.587975894555735,2.17412146308936,22.6256050709805,78.7692572430631,NA,44.497141425874,39.7131917964967,0.027162255127193,0.0157388768026726
"Travis",0.644995313976858,1.38111819711256,42.1535972715785,74.8593322300851,4.85552449299115,2.59383103153005,8.21634502946275,2.04677824019834,1.01227027932446,0.685563033192258,1.71387325006853,24.911055132895,78.9094669359009,NA,78.5316962571997,68.005445706046,0.0282684267299196,0.00896901924575353
"Nueces",1.13447598246695,1.71390164668982,42.3971944809758,33.0411623434386,11.6244398384789,5.77304224059018,19.6654675719395,4.92843636564393,0.781116001076135,0.386701559688306,1.32270764001146,25.0613739419869,85.3698303295301,NA,27.3389803556928,38.2532087615232,0.0844685520268312,0.046650932328544
"Dallas",0.626214993324354,1.30101057997214,42.5203547608848,86.5190492786406,6.01699366675277,3.40091342359645,10.1417019246906,2.55844705304325,1.47128293631493,1.1440586154278,2.4504567063581,25.2269990977999,75.2282323711053,NA,89.0321993876287,77.9133140991468,0.0332856668430782,0.0103875543451064
"Brazoria",0.903993476471419,1.44102266124346,48.8662525290403,49.3766856291483,4.75669631401702,2.36282455058938,8.04958003749568,2.32441923284711,0.647618735733617,0.321420101750213,1.09893559819647,28.8762795328421,98.3746013756,NA,49.4563172274693,49.2141406410589,0.0334954078876283,0.0235008103727715
"Collin",0.759237956245307,1.01701359186389,56.6256834840581,91.5739876468601,1.84847854781055,1.19670253083163,3.12158130108788,1.04671361175391,0.436993134001091,0.436993134001091,0.733602441034322,33.531518509197,87.4664826710541,NA,94.8217371421129,87.7024400954856,0.0106452196994268,0.00338259317551878
"Denton",0.902390069606447,1.27542605827378,60.5236185310327,92.8157379786411,1.74925167413332,1.17295897277242,3.0373628341034,1.05871041040016,0.0795768003665535,0.0795768003665535,0.212933492674152,34.8562377373225,90.259798933783,NA,96.2586899832069,85.6847265809278,0.0135030684559008,0.00803199761600998
