"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Hidalgo",0.74268632723488,5.48756076637118,11.8857050191024,5.65915447664839,33.9768712791222,16.8976293238443,60.1750236672536,4.03839069495657,1.28276546023505,0.666768766764865,4.85645054592535,6.71107454363032,23.8991554232876,2.86337428301967,11.155330590774,NA,5.31402925195575,6.24297267372125,0.221609143369221,0.033374175317199,55.4258222281872
"Cameron",0.69277193975607,4.49095542465639,14.8357650801216,14.7524401299174,38.0616980274175,18.8895574728723,64.120742661043,5.64674410485294,0.588567677766815,0.287564034233588,0.708012218910035,8.80642342947107,29.8934695159606,6.08202941287912,29.7284020799829,NA,14.7495213331642,14.7571109899411,0.253592760693358,0.0405748417109373,69.4868666124157
"Bexar",0.554764829133149,2.15682918099625,21.692312099854,10.7042112275367,14.9159760051793,7.42637108722166,24.3479410584173,3.23562006778282,4.43507448528529,2.05689671616851,6.72778753834392,13.2890910981741,43.5693292158569,5.98945032940877,21.3786631749077,NA,10.2645930653759,12.6706502921713,0.0697867978081105,0.0053875810717661,83.9587773156608
"Webb",0.725325297229533,2.32496169475718,28.0912416539528,14.7462139652779,19.3673966883062,10.1283754539,33.6894529997961,5.44054220579174,1.09387566280086,0.827454537766507,2.8310361698668,16.1490962938005,53.7158424917671,6.3387001671626,24.1570246891705,NA,13.2251771622086,19.7180511497642,0.126490522271755,0.021746221593998,45.684964744509
"El Paso",0.5542604177192,1.61276891047883,31.3538264310645,90.9544148400673,13.6660319342842,7.38963790138146,22.9414366897654,4.28482393268931,3.57151188826802,2.31375066220304,5.86021431784114,18.6772258016467,57.9842204702383,54.1612613983171,98.9999999999989,NA,94.8341091521692,85.1860629008541,0.0691043082551697,0.00737429795494066,36.9683371739175
"Nueces",0.683799298848926,2.07810650887574,31.4499551953472,13.2030230860416,18.5417324280663,9.35200306517803,31.5212539751033,5.831366541068,0.499372320367226,0.334739198914107,1.03222910820591,18.4997923803217,62.3541983511635,8.03939117404134,25.2512665864994,NA,14.0583605468705,15.1684750914649,0.121182007646336,0.00772914855147475,61.6208674015871
"Harris",0.590894859231184,1.75294805326827,32.0177472109187,41.0391848057435,10.4621670968065,5.35784870311136,18.2471421933472,3.34975021383943,1.45534516139856,0.550710046561498,3.39361138966164,18.3576703592562,62.5204330964813,21.2724057322661,67.5456640290418,NA,41.3570821684595,40.0867248755308,0.0587193811628481,0.00434170125307032,52.9925486950412
"Fort Bend",0.631505438146553,1.75367985280589,33.7013036893646,21.3987932267521,6.550204758688,3.48168995778624,11.3908894276795,2.20750439800066,0.637331716839936,0.442217594266438,1.6322260319394,19.3795612890112,63.4032445383004,16.9311781153388,42.3314679735849,NA,20.6842615951888,23.2044129290428,0.0387125598775414,0.00253852851656009,65.4764305407575
"Travis",0.636902612461656,1.42625194995384,43.6314693819311,91.5705348232766,5.76512671111338,3.13899173642678,9.31981796596914,2.51540949578897,0.210738101043975,0.0575267854116751,0.210738101043975,26.9898994269401,80.1343140409901,28.8090616006665,98.9999999999865,NA,93.0339035169756,87.6990529160301,0.0358760769830141,0.00224225481143838,40.0648020010997
"Lubbock",0.532014552843292,0.962417006761284,45.1153011546287,52.888840146833,11.8372036952013,7.07718891218179,15.4037111245275,5.34039009537689,4.29373495015289,2.22353263727157,4.29373495015289,34.6695030321187,75.4591994313534,47.4152992388154,96.0742633382447,NA,51.4511832517108,53.6369046236718,0.0513968225053023,0.0110600757289891,173.8367544777
"Dallas",0.638376968248677,1.32112934194449,46.000137848497,82.3870986334777,7.55444246382129,4.22179754110473,12.5660209058118,3.47505394704319,0.743861018965146,0.387259222854439,1.13770185473381,27.6543702504584,82.3121884270618,49.5362761911101,99,NA,83.8212908101389,79.0837597968329,0.0459099573427878,0.00352570275217115,24.8577767495126
"Tarrant",0.662239579840631,1.28416833667335,46.1630785663211,67.0409721968416,6.48073268427886,3.55991562721707,10.8815050252034,2.9917057207169,0.90107519642874,0.529100307033072,1.44064920453931,27.4934920655517,84.0386692831716,39.9277375315419,98.9999999999976,NA,66.9147654503474,66.8479420275664,0.0384185375918915,0.00470039536080571,28.5192033768944
"Montgomery",0.657556844680317,1.2670349907919,48.2032621395562,96.17751160018,4.76574767228459,2.70968593169798,7.56030230088182,2.29724584338114,0.334634737046757,0.167529768894179,0.334634737046757,30.3856347531658,84.7790445567102,59.7864961912576,98.9999999999988,NA,98.0480044275355,92.8715319528036,0.0291069086601515,0.00236916698396582,50.909850626632
"Denton",0.66226090378773,1.19390103567319,52.4812062410444,94.2855365705248,3.08397203195663,1.81862669274825,5.12699296348955,1.61850572250729,0.14307517826632,0.0706040423686644,0.274239686637493,31.5683234604187,88.9960390970318,50.1609500981776,95.7622430302993,NA,96.5201176993294,89.6285598486026,0.0193233565834443,0.00162968067571217,46.4452946678005
"Collin",0.643124704138015,1.00881261595547,58.2892971028914,95.3789983411895,2.94388456478513,1.87989795229716,4.89784565905786,1.71596962033376,0.145752798473613,0.145752798473613,0.481279717648758,35.0351917921367,91.2799345430914,27.7868863571866,98.9999999999977,NA,97.2396083159225,90.9455382338747,0.0173109180158902,0.00308412907179653,51.8186935361842
