"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","cumIncidence","cumIncidence_U","cumIncidence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-06-18,145991,1139,93915,132339.857142857,1012.85714285714,87329.1428571429,4281.42857142857,40.2857142857143,1985.14285714286,NA,108284.269159019,221860.957470707,7438.20486698861,5289.53246753248,182167.29922883,63783.1714834217,374190.540987072,137037.476531757,99,34.132287501499,12543.6320997839,4324.67532467531,0.780185079902186,1.18794893662653,0.513384604927789,0.845276443001185,57.5599710950408,4.03217310233448,0.647418969955516,1.09193639734892,0.399893081292625,7.00555031301074,57.5599710950408,4.03217310233448
2020-06-19,150292,1184,95764,136675.571428571,1054.42857142857,89434.1428571429,4335.71428571429,41.5714285714284,2105,NA,110430.207785829,229445.510816132,7584.55334542436,5397.04329004328,185757.876841889,65460.9407984842,386980.972079985,141416.985911266,99,33.8981090959212,12790.431092913,4379.50937950937,0.78779974982035,1.21001190175641,0.516026657391789,0.860811638831137,57.1650575617608,4.0038016763966,0.66955167762273,1.12926052962467,0.412673056118826,7.00429841225247,57.1650575617608,4.0038016763966
2020-06-20,154233,1230,98917,141093.428571429,1097,91772.5714285714,4417.85714285716,42.5714285714287,2338.42857142858,NA,112665.912705145,237228.341276574,7782.83046044208,5504.55411255413,189499.388910181,67167.6912894302,400105.773525565,145879.467873748,99,33.6603731582145,13124.8014455806,4462.48196248198,0.797494699577911,1.23243194661334,0.518487796770454,0.876459093637254,56.7641446811914,4.00038717153947,0.692262983557227,1.16756039783781,0.425695155674024,7.04773686158078,56.7641446811914,4.00038717153947
2020-06-21,157612,1267,101130,145389.285714286,1139.14285714286,94116.8571428571,4295.85714285713,42.1428571428571,2344.28571428571,NA,114655.7221365,244850.856335634,7622.51505906024,5590.56277056277,192825.028313996,68709.2449029011,412960.22245319,150218.717512998,99,33.4192244805235,12854.4489276247,4339.24963924964,0.803872801563333,1.24930672407148,0.517457859433922,0.884633730333835,56.3574766277569,3.81273459280224,0.714506468414894,1.20507134243547,0.438357647370851,6.76559118551582,56.3574766277569,3.81273459280224
2020-06-22,161005,1307,105175,149526,1181.42857142857,96586.1428571429,4136.71428571429,42.2857142857142,2469.28571428571,NA,116309.576222038,252245.069728532,7394.21339289763,5698.0735930736,195583.085839586,70036.9138913896,425429.668257168,154397.216791497,99,33.1748046444411,12469.4458039784,4178.49927849928,0.811776031800255,1.26821234199102,0.518146896352268,0.893997443070688,55.9452921616751,3.60778029317829,0.736083739481585,1.24145879812106,0.450551048723151,6.44905745226974,55.9452921616751,3.60778029317829
2020-06-23,164144,1346,109885,153501.571428571,1223.42857142857,99492.5714285714,3975.57142857142,42,2906.42857142858,NA,117643.096305007,259404.672062583,7159.60233405113,5784.08225108223,197799.837210869,71159.704905722,437503.470910503,158412.945507226,99,32.9272520242288,12073.8026533343,4015.72871572871,0.820011697046496,1.27775887896204,0.51888039999344,0.900830996732702,55.5278246343875,3.41794710786344,0.756976385133376,1.27669171591959,0.462269464520131,6.15564304041764,55.5278246343875,3.41794710786344
2020-06-24,167267,1387,112797,157220.571428571,1265.71428571429,102511.857142857,3719,42.2857142857144,3019.28571428571,NA,118501.118688975,266153.568905425,6748.89684284237,5848.58874458875,199214.236235137,71991.2523023521,448884.668469569,162169.511163791,99,32.6767019085561,11381.1975590665,3756.56565656565,0.829213174146723,1.28019327161627,0.521127710480883,0.906530396083637,55.1053021938582,3.16112671232915,0.776670539040135,1.30990352246975,0.473231608989669,5.73675553841669,55.1053021938582,3.16112671232915
2020-06-25,170639,1428,117882,160741.714285714,1307,105935.714285714,3521.14285714287,41.2857142857142,3423.85714285714,NA,118836.008640675,272593.354961021,6439.78605559625,6063.6103896104,199743.485540272,72517.9611849482,459744.588104375,165726.221120501,99,32.4232865025785,10859.9196348058,3556.70995670999,0.836854411945686,1.28245383362443,0.52385723056389,0.910287649836112,54.6779477880783,2.9712843498311,0.795462667688541,1.34159417261352,0.483610548677188,5.43436730964414,54.6779477880783,2.9712843498311
2020-06-26,174577,1474,120471,164211,1348.42857142857,109465.285714286,3469.28571428571,41.4285714285713,3529.57142857142,NA,118932.920898538,278988.825660442,6395.47069942096,6257.12987012984,199869.474889146,72896.76172526,470529.775255447,169230.55012483,99,32.1671350315046,10785.1871510717,3504.32900432902,0.844326572228873,1.2807657185192,0.528336572803818,0.914882761699233,54.2459793397194,2.91928042046587,0.814125478395767,1.37306674370367,0.493836633970575,5.38176161634557,54.2459793397194,2.91928042046587
2020-06-27,178504,1511,122128,167678.285714286,1388.57142857143,112781.142857143,3467.28571428571,40.1428571428573,3315.85714285714,NA,118928.751045136,285432.443685829,6443.61802538636,6407.64502164503,199822.534332814,73200.6398079126,481396.157043436,172732.858927139,99,31.908373752503,10866.3817879898,3502.30880230881,0.846479630708555,1.27895241691744,0.529372197668999,0.911837643593076,53.8096097662123,2.91522541671775,0.832928789227657,1.40477625124626,0.504056824053169,5.41785905593242,53.8096097662123,2.91522541671775
