"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"NJ",0.632618937844975,5.08149912903979,11.8694127950993,52.0520468710091,31.6916886606863,15.7617586188814,50.4653492025372,3.76161734887455,3.23572935003907,1.58958645344201,3.23572935003907,7.45386172555292,23.8654672986072,40.3744355211579,98.9787979905974,8.61453870060119,53.7134792942358,49.6360411341734,0.19114655282087,0.00702529443752048,67.3887862312665
"MA",0.671616225169522,4.76609590867872,13.1966458779507,43.4226732730783,24.732755187845,12.2738580421224,41.7955800472126,3.26389411800038,1.8018677599236,0.893250793554199,2.99134546121347,7.80918488106509,26.5922426901069,25.6959423604098,87.4360018691001,3.5967023279087,46.6889267328531,39.0245433997462,0.155560324021622,0.0102865388669399,31.7103182163638
"CT",0.673289180266461,4.40660502216182,14.3348927709803,62.4045025121347,22.0280552803296,11.1554594905901,36.668961863282,3.15769810396751,1.62002578618725,0.97510003500024,2.14143556334015,8.61136488057883,28.3063024578333,42.1199786550396,98.9999999999943,4.92647091422569,64.1232213280403,60.2139758650176,0.139147283234141,0.00967664033779048,49.5672904435052
"VT",0.559948402798853,1.63414634146341,15.6050494463761,9.56294356961013,4.21057855118065,2.13575707458729,5.45188017583776,0.657062864890246,2.57463007642572,1.24019441025518,2.79049673370337,12.0520415654454,30.7648689407814,8.60424215229457,19.2672466401872,1.37197786192832,6.71558022144601,11.5274898737164,0.0107373687677187,0.00144233311805176,135.298258176439
"NY",0.670094551390264,4.16276099138906,15.7139888467775,95.3372954087121,20.9740136306307,10.8198599231258,35.2684656425038,3.29585416263891,0.515710314587345,0.515710314587345,0.657502216404647,9.34504550338849,30.4611537123,61.2173528845821,98.9999999999994,3.52201464848417,97.0977772568115,92.3139967498949,0.137198531415405,0.00445162713397305,107.562672201576
"PA",0.678006652247583,2.89784880009855,19.1286099352001,30.6923875150004,14.5863196265535,7.23834819740415,24.6800362125151,2.79016018526496,3.24407091113568,1.60750853894007,5.4884983369118,11.3053326228512,38.5469185672165,18.1396968018127,61.8498112044697,27.1058826211603,30.7580802127757,30.8211227998159,0.080854623449528,0.0119825130298112,33.7202048057158
"NH",0.60187513901741,2.568359375,19.1893584408697,34.5197615444851,7.84915465306907,3.89643182396815,11.4199362505368,1.50620242095563,2.20001271562764,1.05770647756409,2.20001271562764,13.1892366814642,38.65594187201,32.1288000808232,69.562549779038,6.30027981811821,34.9196913275602,33.8841859308565,0.0386846910850909,0.00316243672368614,89.2202311605425
"DC",0.659662012405462,3.17045878403581,19.5564751562976,42.5092035963727,15.5398187446082,7.75612181232134,25.7361961298327,3.03904079212298,1.20199930511671,0.478848052330236,1.53023433132744,11.8084303398675,39.1824788942223,27.9501662067679,84.0703297383424,2.16853369001839,42.3640059580493,42.73204864811,0.0963515357442944,0.00481757678721472,91.8897477309132
"LA",0.642438967180379,2.75872462270447,20.0017835426816,20.5876834321919,24.97683172273,12.3945179977457,42.261986843141,4.99581181700028,4.76435254037604,2.36257470045016,8.05857602540831,11.8210528897817,40.3066244117675,12.167362019877,41.4873014618419,7.99482621384982,19.7101784982801,21.4769189219968,0.137820690699566,0.0103467695062418,27.3204535968116
"MI",0.621761616657437,2.50349065984049,21.436219991783,52.6642650891134,17.6640125634227,8.86162677844351,29.8851163331937,3.78649659247149,4.49046493340894,2.29055668310098,7.59529147572423,12.6701751810341,42.7291363892958,31.1282204764392,98.9999999999992,11.9776785278946,53.3247860657954,51.922660761102,0.094794588527702,0.0177032674043495,72.8528150915135
"RI",0.645756262663038,2.49471772250436,21.7984444019546,38.3495750740154,23.364374826889,11.5892817869353,39.5177253550761,5.09307025650368,4.93632350683963,2.36428053420421,8.33482652602081,12.888065319401,43.9463838237598,22.6638148335357,77.2802043158231,6.49970998669354,38.5448343774453,38.4536360775801,0.127057726308595,0.0131211173528193,31.7417756014762
"MS",0.640996750322269,2.50749415291366,23.4168589951943,38.4642842148423,21.7793815784716,10.8078134148807,36.8393408414044,5.10004707425603,3.3593113491002,1.66473918196056,5.67005797397083,13.8440236925303,47.1885188842551,22.7400834865862,77.5113606147579,17.6021764922471,38.9724253390624,37.5827526561624,0.127883382182814,0.0153890144613055,21.123044209085
"DE",0.594794514190739,2.18433519616465,23.6324054758195,35.5682928227049,15.3182727255521,7.68262754175794,23.0684323400658,3.62007632239434,3.66770985682954,1.58468521362546,3.66770985682954,15.6927712686696,47.1202892853763,30.1974046309776,71.6754991730305,6.95344844996464,34.8575677002818,34.6448206403029,0.0790746012380823,0.00616165723933109,122.861916307684
"GA",0.601101683649585,2.24488291753943,23.9714882542822,21.8721090179061,16.5255599153641,8.20121433891371,25.5214631223527,3.96142265406587,3.54519727314847,1.74194583947571,3.55623627192911,15.5219261336013,48.3028791878957,14.5010178070892,44.0756136269921,8.51446512435118,21.4037469130076,22.6443675427355,0.0889293004526616,0.0137604011820948,103.724708070003
"MD",0.695113821625179,2.35432457609432,26.5031637786622,47.4828640675602,12.2603402953828,6.21602661004959,20.6175880541779,3.24937806830663,1.28869024420819,0.594338674897641,2.06616056559193,15.7602240367208,52.2741981678985,29.586255024207,95.6851654694783,5.46791402977783,47.239473195301,47.8420780823721,0.0765009064323616,0.00782376837675828,65.3241430420545
"NM",0.696347821427013,1.61396816080992,28.2295273905555,29.8659327395063,16.1197809515487,7.99928979550536,27.2811499225522,4.55053797901498,6.66650898459536,3.30113225605157,11.2888188757747,16.6801545826822,56.8867748930891,17.6470661576166,60.1843796114296,14.6689955952872,29.8022821976689,30.0091809858873,0.0734442341268649,0.0245132054163692,31.6513196597247
"AZ",0.664017706237327,2.03500053681805,28.9704469200026,44.3208997738832,15.4596945843987,7.67172813962643,26.1585491609157,4.47874261356775,2.16143269999178,1.05469150295983,3.65543695748951,17.1215253033206,58.3798400054598,26.1936480209442,89.3133283322223,19.9510505936829,44.6703697651776,43.5272410179218,0.0911424362288024,0.00897136129897618,41.0330037228392
"SC",0.630788898213585,2.01407492747387,29.6696618149328,71.1998611331144,14.148215935693,7.18724145880024,23.9320470542491,4.19772782096656,1.75687895009814,1.01807041633888,2.96364807592368,17.5401954185163,58.4052705760533,42.0922029745997,98.999999999999,7.02333254772565,76.164294030052,63.6256646918206,0.0845453835656826,0.00809910979712604,27.0978555500185
"IN",0.701238352979047,1.70560915898618,29.8947598817512,34.9086780352352,16.5614228145522,8.2184504192515,28.0199494865411,4.95099758341195,4.99861434464673,2.39942669092907,8.45626695659136,17.6695449996799,60.2424706708015,20.63308848994,70.34627543464,11.6970688757191,33.8220128834431,36.3723148815566,0.0844446682438584,0.0196220592348526,23.4734811954572
"FL",0.635737810549419,1.91781719320657,30.6335685551563,51.8332746177386,14.8485333418478,7.39750915211831,25.1154301253482,4.54863564071019,2.13884638307682,1.08924857261053,3.60837534111438,18.1109207288447,61.4887463763079,30.6444752252537,98.0960250753276,7.52494895171253,55.1709539050835,47.4252705675859,0.0872345163738619,0.00809675618990958,19.2884783050692
"IL",0.656915083717636,1.78888342679076,31.6971936359787,66.9354664145597,17.9283949910643,9.59600383222546,30.3170785360101,5.68279807614075,4.01110631494651,2.57235001891067,6.76972409977234,18.7445438365403,59.2204648465926,39.5832915636816,98.9999999999986,10.1359754383346,68.3281229060529,64.9366612960747,0.101658632962066,0.0221515123990467,48.0258510209857
"WA",0.654592895221257,1.68332980564513,33.3646030254683,55.0025802013569,6.32248353151925,3.18097863724043,10.4117622845203,2.10947153164201,1.16396050751866,0.569377987578301,1.70892139131245,20.2604657501475,66.315174422926,33.4732255709547,98.9492189637578,Inf,58.7106808051388,51.0969092281487,0.0355093630337288,0.0044386703792161,22.78385334938
"TX",0.699212653184726,1.84545910947547,33.409162899165,43.2064344440802,11.9463137900349,5.92824594091957,20.1855151114006,3.99116343455817,1.44815167841086,0.690846062278025,2.42168910515907,19.7724131018286,67.3245252361961,25.5707520304039,87.0675118342843,8.84484111774281,43.0717621960755,43.188634102161,0.0736552891771076,0.0113119515147686,29.1001304650094
"OH",0.649010350827919,1.54404100069493,34.0468484452954,60.0997200003774,10.4134656819328,5.46527330149833,17.6217677774031,3.54545687863052,2.78741634992664,1.59744442154286,4.71838206472497,20.1197571288901,64.872453453673,35.5155386472288,98.9999999999999,15.3174308001587,60.9563208688441,58.9719170331664,0.0547433078680138,0.00937625651247743,25.6679054071458
"VA",0.675706345880597,1.71991421620568,36.7339467820372,87.8635705231028,7.52502124813193,4.09276992599755,12.7263386363839,2.76423730062577,0.628950149532549,0.481440781458824,1.05838663401287,21.7206014990279,67.5395233694215,51.9535028646809,98.9999999999973,9.52801012344505,87.7971671105502,86.0390642034573,0.0475425103031228,0.0047214469325181,42.2927528508093
"CA",0.660244510187764,1.59483341034619,36.7848504014796,51.9069515040299,8.24887681149056,4.15838401536636,13.956878599678,3.03433699490914,1.16651774884429,0.600323882593419,1.97218089356186,21.7407995150087,72.9691385811518,30.6783863808772,97.5024062610519,6.17128351182523,49.1110270711331,53.5990561556036,0.0483926201773056,0.00367987394685437,20.0524429760535
"AR",0.720866627301566,1.58083035194276,38.2861967373511,47.6187147866845,13.5231676138193,6.72959676102683,22.8808888449396,5.17750655774861,2.00187697675443,0.813950871452215,3.38643674296889,22.6280831694775,76.9363565397136,28.143842966618,93.8175939115789,13.6917199342243,51.4102954063865,42.2929811378257,0.0818475951387168,0.0180594896156278,38.1014893377075
"ME",0.763750360034785,1.65971498088286,39.6840390400682,85.2567510369875,2.15732818222664,1.29183806339706,3.79069382545869,0.856114958057211,0.191624153603959,0.191624153603959,0.510991924259577,22.5846506596617,66.2710739305778,49.5319443382858,99,2.50988444483277,87.0754659310865,82.3460081923324,0.0142090682124546,0.00327329320077488,46.6089424223985
"WV",0.881400380773385,1.55116284018129,39.9854342890282,45.6288795208545,6.55835149851463,3.30257197793753,10.862854588109,2.62238532888206,1.25927175219368,0.632271615242327,1.91079507881276,24.1408490522616,79.404335360459,28.7276885178244,91.9491057011149,6.37511368414874,46.7056803062675,44.4949011387098,0.0406774667479844,0.0151773264135141,63.8718213575945
"NV",0.680533365704694,1.41901452895494,41.4668499787389,70.8588486148623,11.7853001596147,6.3538744765459,19.8972851725961,4.88699273673152,2.1033539328961,1.4123538335744,3.51667401883064,24.5611031572398,76.91358642307,41.9714166923123,99,15.5852792686471,72.798571429464,68.2124315518739,0.0693471369631928,0.0115253902724407,30.6132571011616
"NC",0.699622507875771,1.44840205872109,41.8937204716562,49.4781765784761,8.23373842492227,4.09137643714821,13.9331269841123,3.44941936010429,1.10791013118572,0.468659319387477,1.87548514604535,24.7569649227888,84.3095083792537,29.2389758705161,99,7.37825858578702,49.3739999647083,49.4755149667912,0.0499614610256745,0.00817117788148913,29.4588337246909
"AL",0.709990665109527,1.44683673840852,42.6616133880061,49.2553977111337,11.819085021532,6.04091099004722,19.9412274001163,5.04221235788574,1.35647543416986,0.500373091422808,2.2468212362765,25.2853661247368,83.46774793062,29.169621520916,98.9976855367698,27.1007049901525,49.1804527617044,49.3751932660001,0.0729525808224654,0.0123185235719231,27.4664294076423
"HI",0.664952622508884,1.34524203330025,42.8082361300691,31.4672332324891,2.99252695310085,1.62406354420489,4.77951242372868,1.28104800433938,0.512205768687773,0.209189400607025,0.658771971455433,26.8029014419839,78.879179876336,29.8938715708648,63.3910082939051,1.87786697247708,29.6367007247008,29.6963792680318,0.0172331962211273,0.0017656963341319,192.901445515462
"MN",0.741362630045707,1.14324421907601,44.6411457202043,51.5021362178058,12.4312621180186,6.56893350117407,20.9014354900595,5.54945783696525,4.14243277841859,2.19820755148293,6.90241781326638,26.550606247138,84.4803473192931,31.1082352383339,99,10.2815095173368,51.1699485259173,51.9624753557565,0.0634438559111658,0.01955801371437,68.5552623130767
"TN",0.698215236762904,1.24250377880486,45.2713774563663,45.8125299885531,11.8550508467128,5.93974600115747,20.0617558768814,5.3669448164595,2.73022120396988,1.11678388658368,4.62336860383298,26.7521190537674,90.3564700479389,27.0719030629289,92.3191892193574,14.1714372782481,46.4024351952961,44.9997076528754,0.0666844921508809,0.0175863142453245,23.1137674089316
"OR",0.700273605211927,1.2209929843497,45.6324105237554,59.9881857208515,3.85107967855065,2.0079081305758,6.51425662910751,1.75734048851315,0.980590812230379,0.5413633425004,1.65772089058459,26.9768384724186,87.5209608324663,35.4638863022719,98.9999999999989,26.9643287539166,61.8080939562257,57.5651363082554,0.0214570040758824,0.0050738109085512,22.1035808764085
"CO",0.646235794181913,1.10197052086794,47.5266966854563,93.8298768824583,8.35868712721943,5.34850034050373,13.2791369438865,3.97260787783986,2.14960760290197,1.81987150764173,2.86032090699733,29.9161601738642,74.2751729443792,67.8465614489303,98.9999999999995,9.4430325867876,96.418517272619,90.1998098502358,0.0437769677234726,0.00722380744663412,74.6639253608582
"MO",0.730697107996255,1.2918464652472,48.2816407939877,86.9763309379676,9.9867681103364,5.91922257389128,16.3797863449075,4.82177550596113,1.30710959201583,1.20053329850388,1.76695814515005,29.437352871579,81.4596080105045,53.03437282063,98.9999999999997,18.0678116671598,88.2727755721107,84.2998835926877,0.0622899364359142,0.0129858957204875,45.4196053214347
"IA",0.72809282885602,1.17604972499217,48.5694744886982,61.8980220947661,13.1340954927188,7.424641494071,22.1536205618037,6.37916115965731,3.05812843484643,2.17521098051746,5.10967219198937,28.7951178989495,85.9187768830513,36.697350485517,99,40.2574228462782,62.5897202653942,61.3065734096038,0.0750221072749575,0.0206017616090927,29.8281655427551
"KS",0.724013425729413,0.999209258859895,49.1437374965499,48.0024974400178,10.6879781529193,5.58537660304746,16.7848263893867,5.25247192715924,3.66353170402353,1.64831323811788,4.94223176920617,31.2929773910587,94.039709413568,32.5197723172418,96.7323054473095,38.0952380952383,47.8704862650542,48.3362586855698,0.0524831858151919,0.0171625852894676,110.724479562061
"SD",0.847820320999698,1.180225281602,52.1861213368999,52.1520728632253,17.3067635190747,8.98592206640057,28.6390713465345,9.03172860955464,5.03003326095271,2.52726982467538,7.90013734441097,31.5363878258138,99,31.5168237260292,98.9999999999997,41.3590705554884,52.2494340805906,52.0361321561046,0.106594744415645,0.057197179930346,53.3236208347748
"KY",0.70255949797884,1.08220137557268,52.285971553212,72.1960414174176,7.45652901460792,4.55378078446697,12.6182079094433,3.89871863943489,1.56909357256989,1.27921833970715,2.6565491072136,30.897562216558,85.6149828892399,42.6631084599673,99,11.4334871353714,72.145508424323,72.1222702335617,0.0421919867456727,0.00886367466911746,27.9871794075243
"WY",0.695044046846825,0.661762442672905,56.6119979374042,50.4218404775779,9.91585355996976,5.60904155867002,11.6897566177437,5.61356281284611,5.27493090032082,2.86351736070456,5.27493090032082,48.0212120441016,99,46.0112943733233,98.5213144679373,38.2233233056099,48.9341393787352,52.4589671194387,0.0371484503912682,0.022116286744569,121.005252304156
