"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-06-07,170132,4692,137969,167406.571428571,4628,132598.428571429,884.28571428571,21.7142857142853,1428,NA,16737.7350557508,692276.271852288,4454.9386921227,4300.43290043285,28325.3977866555,8305.94371187652,1171426.37214563,343621.520511017,53.8457248776634,15.7893478964577,7543.87427018583,2207.26710608025,2.75785860390755,3.03302378315322,0.677764093726029,0.781625558449797,26.7204349016976,5.32550808516493,0.829772902864432,1.40408952441263,0.411869997794688,26.8289902869497,26.7204349016976,5.32550808516493
2020-06-08,171121,4711,141380,168314,4649.14285714286,134374.571428571,907.42857142858,21.1428571428569,1776.14285714284,NA,17038.2491377626,696769.348704862,4493.07685257448,4171.41991341987,28833.9600792907,8455.07100069441,1179034.59011592,345847.857252037,54.2693355090084,15.9135645477543,7608.21797029069,2226.33674101974,2.75302271492102,3.02781075438485,0.676120441973616,0.776933903433939,26.9306476961997,5.42163242123806,0.835158373339649,1.41320885056539,0.414538518984078,26.8439955442521,26.9306476961997,5.42163242123806
2020-06-09,172114,4729,144598,169251,4669.71428571429,136471.285714286,937,20.5714285714284,2096.71428571429,NA,17534.5104574549,701328.588379533,4559.23967467074,4042.4069264069,29673.7869280009,8701.33601648157,1186754.57813679,348107.170602948,54.4344485554916,15.9619811553697,7719.98802087153,2259.31335091073,2.74759752257225,3.02246879334258,0.674291634243326,0.77240282600843,27.0125834937026,5.49972177964711,0.840623147583007,1.42246214600626,0.417246566441273,26.7588508526143,27.0125834937026,5.49972177964711
2020-06-10,173036,4746,146839,170195.857142857,4689.28571428571,138755.142857143,944.85714285713,19.5714285714294,2283.85714285716,NA,17813.2993281076,705454.333960142,4125.74558060942,3827.38528138539,30145.5834783362,8839.68237334676,1193740.66406442,350151.582480758,54.0225303794141,15.8411931187756,6986.08592762472,2044.41187781043,2.74278184886382,3.01201502658281,0.672757933650762,0.766931732466685,26.8081729702356,5.38896083084925,0.84556832919055,1.43083577519958,0.419697029713634,23.5292886597545,26.8081729702356,5.38896083084925
2020-06-11,174023,4763,147860,171140.571428571,4708.28571428571,141052.571428571,944.71428571429,19,2297.42857142855,NA,17862.8518352911,709156.752268192,3702.41830804921,3633.86580086569,30229.4415674158,8864.27233931754,1200009.85548683,351986.282006342,53.8629064744696,15.794386109055,6269.19142241287,1834.69952558412,2.73699453520512,3.00221627289033,0.671642762304082,0.761046723111471,26.7289611076316,5.30371637565936,0.850006104269665,1.43835012369989,0.421896128560623,20.7845735921989,26.7289611076316,5.30371637565936
2020-06-12,175218,4778,149102,172123.142857143,4726.85714285714,143295.714285714,982.571428571449,18.5714285714284,2243.14285714287,NA,18360.7554386255,713092.071455942,3935.31918775011,3418.8441558443,31072.0476653667,9111.35232292709,1206672.49455181,353937.060163958,54.4862083814128,15.9771588486849,6662.6390649837,1950.77815761603,2.7268887899645,2.99520774003393,0.670039703322547,0.755439950380503,27.0382688208514,5.50087489345823,0.854723037897016,1.44633606454818,0.424234361027205,22.0307441613282,27.0382688208514,5.50087489345823
2020-06-13,176677,4792,150087,173188.714285714,4744.42857142857,145405,1065.57142857142,17.5714285714284,2109.28571428571,NA,19326.7285750433,717386.949354264,4294.87789832242,3311.33333333326,32706.7714346887,9590.70741317951,1213943.81539073,356066.122021128,56.1060137553805,16.4521393718785,7271.32083891938,2129.06185716967,2.71229418656645,2.98839052885991,0.667979812612062,0.750136109924261,27.8420820139482,5.80393680061848,0.859870944081355,1.45505158065857,0.426786287056498,23.3916186764696,27.8420820139482,5.80393680061848
2020-06-14,178239,4807,151417,174346.857142857,4760.85714285714,147326.142857143,1158.14285714284,16.4285714285716,1921.14285714287,NA,20483.5845722464,721828.562927225,4441.61357296084,3268.32900432905,34664.5277376482,10164.7863290849,1221464.05154717,358267.568283972,57.5038538236708,16.8620323242343,7520.23615643918,2201.44626284414,2.69694062466688,2.97931572110687,0.665947601256761,0.745582962977914,28.5357470102427,5.99309487885993,0.86519472988435,1.46406545046673,0.429424974138943,22.9817144464704,28.5357470102427,5.99309487885993
2020-06-15,179831,4825,152364,175591.142857143,4777.14285714286,148895.285714286,1244.28571428574,16.2857142857138,1569.14285714284,NA,21756.4190328399,726300.003448424,4471.44052119949,3182.32034632028,36818.5552863446,10796.4184674245,1229034.46737426,360484.031786436,58.1346046046704,17.0469893201665,7570.4158270848,2216.46350246418,2.68307466454616,2.9675565490796,0.664326032919072,0.741862476001409,28.8487511572048,6.07547509198379,0.870554266722633,1.47313946639381,0.432081661113945,21.8293849176082,28.8487511572048,6.07547509198379
2020-06-16,181298,4842,153379,176903.142857143,4793.28571428571,150149.714285714,1312,16.1428571428578,1254.42857142858,NA,23185.3127082449,730841.351669284,4541.34822085942,3096.31168831163,39233.6171106563,11507.7244588714,1236719.82590187,362737.633159194,58.2179269084651,17.0714221761665,7685.35852760822,2253.60137275729,2.67074098997231,2.95662824715378,0.662524088017268,0.738497422622848,28.8900990673586,6.03162375365597,0.875997595996447,1.48235125439565,0.434782862106966,20.8736015518204,28.8900990673586,6.03162375365597
2020-06-17,182727,4861,154640,178287.571428571,4809.71428571429,151264.142857143,1384.42857142855,16.4285714285706,1114.42857142858,NA,25093.0849223364,735711.348991601,4869.99732231675,2945.79653679661,42459.9788795586,12456.0217337482,1244961.35983194,365154.323559742,57.2861369050214,16.7981905210213,8241.53393007466,2416.69040054816,2.66025272674536,2.94888155687773,0.660721083977121,0.736569118981608,28.4277070355745,5.9725354813605,0.881834849098115,1.49222968272155,0.437679544097267,21.0046652533823,28.4277070355745,5.9725354813605
2020-06-18,184031,4882,156022,179717.285714286,4826.71428571429,152430.142857143,1429.71428571429,17,1166,NA,27422.4902888369,740917.542236889,5206.19324528845,2859.78787878796,46400.6648844054,13612.9747727635,1253771.84070858,367737.848027328,55.3396843595523,16.227426240771,8810.48087664181,2583.52446758671,2.6528139280882,2.94415969410785,0.65891272937888,0.735490710434655,27.4617982536124,5.69912904021908,0.88807507176306,1.50279005953915,0.440776195946037,20.7475217232227,27.4617982536124,5.69912904021908
2020-06-19,185245,4905,157516,181149.714285714,4844.85714285714,153632.142857143,1432.42857142858,18.1428571428578,1202,NA,29982.7729321953,746291.249122672,5373.70688578265,2795.28138528136,50733.1541929464,14883.7068686084,1262865.8062076,370404.499564634,53.7163761889888,15.7514185817335,9093.96549901692,2666.65153730573,2.64784474614699,2.94039360732731,0.657250102525822,0.734685726744743,26.656246830626,5.22498640674161,0.894516078833587,1.51369022535081,0.443972485169005,19.5959842785328,26.656246830626,5.22498640674161
2020-06-20,186493,4927,158828,182552,4864.14285714286,154880.857142857,1402.28571428571,19.2857142857138,1248.71428571426,NA,32549.316229676,751521.844368204,5230.59524553258,2644.76623376622,55077.7219711002,16156.4662707954,1271717.58277696,373000.1332955,54.0247916187294,15.8418561889507,8851.77656936273,2595.63373086578,2.64192221691967,2.93808272606859,0.655603032290042,0.73376841501051,26.8092950889936,4.67817447826548,0.900785550108374,1.52430009981584,0.447083651365516,17.4453352175308,26.8092950889936,4.67817447826548
