"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Cameron",1.1779479650206,3.07027391109115,18.0658793168661,18.5202678446891,23.2637373845036,11.5546490174394,39.3553318453256,4.20279872047708,9.27183838264965,4.60036763986674,15.6917585653261,10.6791088358623,36.373227037306,NA,18.8091815035775,18.2005050504789,0.129037432650481,0.107570510582485
"Hidalgo",1.51151349129886,4.26946711914152,18.7831257005624,9.49422148888858,13.4066676405407,6.66178371401618,22.6760431400239,2.51819123517938,0.781109485216641,0.387618240784198,1.32187759036662,11.1050734011645,37.8005552759269,NA,10.1264183041294,15.0024691365185,0.107513346783087,0.0766797661267133
"El Paso",0.660958267917066,1.97466674041706,25.2296325899029,23.7963668328903,8.52299964313927,4.2306750031346,14.4216910155412,2.15032149560278,3.63833923429712,1.80366096159592,6.15953037516948,14.9103284301788,50.826912821466,NA,23.7990072385686,23.8244773251572,0.0424616833857067,0.0211713715480554
"Bexar",0.653348411759253,2.01622985474962,26.536659128651,26.860576569501,8.34732597406655,4.08838724081047,14.2038625858156,2.21510144009539,3.14239931115975,1.50175541499932,5.40065932129741,15.5950638547254,54.1803236734558,NA,26.8607201678625,26.8593275845987,0.0446615365481919,0.032023379080778
"Harris",0.766797409324546,1.9760518222862,30.5484100153123,39.2233345734767,6.38853122724513,3.19391928035897,10.778830309246,1.95159471325511,1.69828194925636,0.864010239592301,2.84480690501741,18.10581164434,61.1034450762877,NA,40.4876268417902,37.2374627567812,0.0385645228949187,0.0136635892376036
"Galveston",0.478194185768008,1.23779812820771,32.673740090186,35.9104488990122,9.00079977756714,4.46641320587232,15.23232759194,2.94089792536032,4.21892642781669,2.0919200037774,7.14203399334482,19.3069503502306,65.8447346854005,NA,35.9104488990128,35.9104488990116,0.0364023794726094,0.0192370298025985
"Webb",1.19225515186186,2.02437731849497,35.7044434922708,38.4381704195955,9.57750075672361,4.83966644764862,16.3245566060971,3.41959334565619,1.56337324384651,0.85654931715015,2.77068233351017,20.9475419649622,70.6576245004989,NA,39.1100865934711,37.1444526769057,0.0692254720742271,0.0478416875067957
"Tarrant",0.601466701798986,1.4731062171577,36.605600548914,86.4223038515054,4.43840838851115,2.44882972179832,7.50686743926921,1.62470604542788,1.43122529033223,0.955166142781584,2.41968105241393,21.6429297382937,66.3462237070026,NA,93.3789432937371,74.3123391512453,0.0239336457657352,0.00988042290128546
"Dallas",0.615310275371518,1.41905040728813,39.6428407092822,87.5153060374192,5.55299609046233,3.08615209638778,9.35647525712211,2.20136539473465,1.39827944395335,1.02311162229748,2.32720478927545,23.5277210086029,71.3304246187756,NA,93.8220574761398,74.3157791975065,0.031238484599882,0.0114111454667045
"Fort Bend",1.06617846343069,1.57016683022571,41.5562349532029,35.7822154352793,3.73483386253022,1.84472519729188,6.36613295183963,1.55205633502484,0.819677276915242,0.396598973670357,1.434862309616,24.3798919495757,84.1348260057003,NA,37.5270931785138,38.6575330220368,0.0243698737589769,0.0153580975251886
"Travis",0.652966242129983,1.39536821059647,41.6512106729231,69.5439626241908,4.61588825075928,2.43984869297675,7.8103482718308,1.92257333975045,1.33441524132784,0.809575563142312,2.25966027287282,24.6157184396566,78.7988757370362,NA,72.7967129561464,62.6817471580608,0.0268269772082806,0.011131193528212
"Nueces",1.1987466364839,1.65303945965162,45.3116800206247,40.674785928334,10.2821619686148,5.10694796026511,17.392609971065,4.6590203304211,1.37867397523403,0.682219446682097,2.33404149855924,26.7873558837461,91.2290543524403,NA,38.0724636211853,42.5854174818583,0.077015444495052,0.0521717527224546
"Brazoria",1.01691601761873,1.37071651090343,54.1616032486409,57.6083314446901,4.00236889913279,2.15940745495589,6.77302595076853,2.1677471636953,0.652956740968611,0.494765994857393,1.10826301696183,32.0055936512295,99,NA,58.2737809704203,56.3267909509647,0.0297136682874122,0.0213398163155051
"Denton",0.88842105096658,1.24096385542169,59.1511954038804,89.6679790681202,1.63338681927776,1.08770791096136,2.81793152915777,0.966167829172215,0.220711681012912,0.220711681012912,0.428424817039469,34.2864196370657,88.8260367912809,NA,93.2825212166367,82.5649207974485,0.0119897935427395,0.00710075151560303
"Collin",0.769305838939421,0.979314479864095,63.4205667885761,93.3431192540559,1.56980111089479,1.0031674454758,2.66158174044638,0.995576761982836,0.336864848520011,0.336864848520011,0.575890896008052,37.405455066575,99,NA,95.9296073967595,86.6543789022003,0.00974982738826002,0.00338259317551878
