"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Mexico",0.627800728409227,10.2148734594148,5.67210384870243,9.43922213313227,11.5379356201727,5.72559211226617,19.5265145051587,0.654443690372626,1.92375920557725,0.953352190410545,3.2581498221251,3.3515643060605,11.4301486648094,5.5774998509585,19.0214627834333,NA,9.59563192566254,9.1508562590879,0.0668505948346881,0.0102731300451829,28.3831765280358
"Italy",0.633110527171967,9.53139658597177,6.20289383900047,13.9044184961771,10.1601819744128,5.04186688390457,16.5075231968966,0.630225301722085,1.14898090671407,0.56292006772088,1.25803645939632,3.81780654920155,12.4998401630552,11.7519189912283,28.0195099998709,NA,13.9036463186448,13.9059310303911,0.0600692728922691,0.00117918895977895,93.3997933704355
"Ecuador",0.664236272140361,8.18435754189944,7.43387624012987,9.77886847305403,11.6419504683011,5.77898427571357,20.2860862840625,0.865448189750724,1.42227255087253,0.706085969589103,2.99327955523198,4.26621565950182,14.9757837789559,6.68114715232186,19.7118333602242,NA,9.19641878858387,5.19022254620975,0.0708313741890956,0.00735020842186536,85.1561313330411
"United Kingdom",0.635926801723066,6.42689817137801,9.55645486549481,86.9946052049772,10.4381050743527,5.32995638697938,16.7286973514365,0.997512800243435,0.922313452595078,0.595490996075453,0.922313452595078,5.96288389518732,18.7152150565485,54.1739364218838,98.9999999999988,NA,91.3557179307079,80.6057191063845,0.0641091319181069,0.0023515418540169,80.7848913580988
"Bolivia",0.685713083991423,6.0343528161988,10.7272386568901,8.46688827399288,11.2805442490333,5.59786406343007,19.0232394018108,1.21009090338989,0.576903568493296,0.285408492625359,0.910587726605792,6.36111903882525,21.617011232824,5.02082022907272,17.0620627339548,NA,8.28908406207779,8.79236578207724,0.0730211545072735,0.00778243778262366,43.1840805352196
"Egypt",0.657287819062399,5.79627355212171,10.9837043163312,6.97344477062802,0.952565408126367,0.472701631100302,1.61131781681553,0.104626967848253,0.0485356268442709,0.0240499350707937,0.0814699321495751,6.49325457438487,22.133828395031,4.12251074426955,14.0525477953563,NA,6.61611113311575,7.67500180423575,0.00606446526577519,0.000371558072295359,25.7662334001162
"Sweden",0.654189720031368,5.77108986690363,11.1098752825725,52.9136245773944,9.18423288782318,4.62348529293105,15.244802675756,1.02035681949816,0.258722629951522,0.110116471735927,0.258722629951522,6.69314546865768,22.0689967600461,49.8487351026577,99,NA,53.0503671987831,51.8088041636693,0.0588857090163187,0.000458332083714156,95.377785869179
"Iran",0.738059374904607,5.71707204032172,11.1579006054923,10.8622198103658,5.59733893524949,2.77762684004863,9.40444571776998,0.624545514947658,0.624206531909464,0.308771668149783,0.989729105434415,6.64096038927165,22.4848603110677,6.46529567832941,21.8890187087668,NA,10.8471828436049,10.8895100365628,0.0357057170141559,0.00699159066141063,51.7875384283293
"Belgium",0.652736417447318,5.37979464364786,11.6042319917048,84.3532231010211,14.3354600023056,7.39635662240308,23.4149233459473,1.66352003574559,0.950987404799275,0.651999755663223,0.950987404799275,7.10452906963504,22.4910739255986,78.0589961171487,99,NA,87.0969072400865,79.2396008543485,0.0894939617790502,0.00286845176226064,95.0953427612387
"China",0.650311730973241,5.2131345910566,12.4510308274139,29.3790468939365,0.0509212230728387,0.0261120155953398,0.085450196741723,0.00634021718249534,0.000695994361830465,0.000317012020956776,0.000695994361830465,7.41978067254651,24.2808417425534,27.5735303044921,58.7879151725125,NA,29.3319006421484,27.8095913696702,0.000330524055088778,2.09236582668566e-07,342.698372877183
"Canada",0.658335132286376,5.01949969644272,12.7228943948907,79.9080041524963,4.08343529942968,2.0707324413651,6.90701959297681,0.519531160830127,0.216392831180784,0.145180892388834,0.363057183443381,7.52178495857166,25.0892462228309,47.2417907752972,98.9999999999986,NA,83.8290107687036,73.8549184990668,0.0260778650407936,0.00135521500365748,50.5748228940479
"Poland",0.75094324128092,2.20676037170704,14.3774940618469,7.56952986289683,2.75187100156945,1.36559455311121,4.65516545818309,0.395650089840334,1.67458599302071,0.830437021844582,2.83277803307178,8.49916277722932,28.9727349116128,4.47467285192167,15.2537495722011,NA,6.4905668795295,8.76432449415054,0.00873104939321978,0.00278453963417378,27.7522502613975
"France",0.630027031439929,4.01560020862164,14.9055140068466,90.4775601951471,8.43339150666274,4.45515976651465,13.6676225661029,1.25704035227783,0.95783738523809,0.618399951033801,1.034394705321,9.19721294759347,28.215382122227,64.3514826360786,98.070640178886,NA,94.5698107466836,81.7165962082826,0.0504777150085266,0.00298634735647841,129.906766131004
"Romania",0.671744871503015,3.36755890557303,15.5473930821098,16.723166229455,5.59640276924901,2.77716227646944,9.4528926029379,0.870094736993222,1.62801545910404,0.806824120684273,2.7386214377198,9.20453424725043,31.3303527260698,9.90129586599637,33.699713765417,NA,16.5585228003433,16.9358289455109,0.0293009528025375,0.007033468050239,19.197460798121
