"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w"
"Italy",0.660732375216764,13.1356198808982,4.90551633578854,11.1908851905066,9.09637027424925,4.51399907202149,15.3938461180036,0.446223929767109,0.230610540433025,0.114412641039776,0.390302866973925,2.89871632044728,9.88533499115847,NA,11.5576564806187,11.1655882686524,0.0586142792318136,0.000528488049200652
"United Kingdom",0.660894944259957,12.3095904712191,5.30954971891604,29.0273737885504,9.40352909803544,4.66650479759348,15.9135383834878,0.499285052792929,0.11019115738834,0.0547208629982428,0.186423008576572,3.13748608738706,10.699336536639,NA,29.605436171405,27.9173753142457,0.0614599452828196,0.00041166790643369
"Mexico",0.660121669025785,10.7652020672039,5.51527267725427,8.98893989703707,8.6131905698052,4.27743708900108,14.5736461223447,0.475040946136308,1.48138678065107,0.736921169998481,2.50639849786178,3.25958886436774,11.1057377642752,NA,9.26966194966138,8.41061342092672,0.0511391177535309,0.0128331821379318
"Belgium",0.65702103885853,11.6930059541217,5.54101699785677,43.0830301287965,13.3699613356025,6.63804994637976,22.6262726860052,0.740831830212614,0.25792772956434,0.131282846904692,0.436737348214961,3.27421065101382,11.1603834890794,NA,44.3273976483157,41.1597630216984,0.0866255100167895,0.00124790650684451
"France",0.628745066649586,9.94230349469459,5.69135002708297,11.7370134339141,8.28084149670199,4.10842831795858,14.0146585744337,0.471291674765247,1.21692900570275,0.602949903416793,2.0604526396692,3.36284806556045,11.4713374139974,NA,12.5822182763508,11.6557248796331,0.0468572486503898,0.000523570410570251
"Netherlands",0.658038923807519,8.75873413094518,7.41089337061388,78.3735669220326,5.61375044258095,2.81157100799398,9.50021619532842,0.416029059392039,0.122183058389878,0.0863569609467055,0.206898013707796,4.3791535985951,14.7970319159348,NA,82.7555679420134,68.8662609881077,0.0364388792196208,0.000415274546483639
"Canada",0.641313036444004,6.98437095767832,8.8405363208625,13.5730616391013,3.97365081775673,1.97198574742165,6.72521628164062,0.351292043808033,0.282059195549543,0.140006928338978,0.477991450087808,5.22350552155529,17.8141269158433,NA,13.6656156075216,13.4588400932104,0.0245355394843629,0.000465103374036294
"Sweden",0.645645437952308,6.88704582293158,9.19089818217264,21.7069412426414,9.16281882541631,4.54748903780321,15.5055899069494,0.84214534886096,0.3832509750231,0.190688061280913,0.647891232189412,5.43123708233455,18.5189088277117,NA,21.1535365655913,21.9838741256734,0.0579989360717413,0.000458332083714156
"Egypt",0.539960328769471,5.48857387882762,9.56946171294813,9.52995422530903,1.03173875778238,0.51325062258885,1.74428789420791,0.0987318454036314,0.239808490644314,0.120195714418727,0.404190227891189,5.66029528333485,19.2365758672879,NA,9.52995422529119,9.52995422531645,0.00541897027690819,0.000525958879817559
"Bolivia",0.601675607669368,4.3499023595726,10.0396960672862,6.36611762757619,10.1452533547219,5.05001881670614,17.1475446773451,1.01855260207023,4.29481981428785,2.14473465715608,7.2496440773036,5.93993263313038,20.1692833044646,NA,5.52040715813905,7.48066313396325,0.0443060436709412,0.0154693322442553
"Ecuador",0.617885344352445,5.74845375254792,10.111909949881,25.0514447567937,6.50662816647077,3.24091665943864,11.0112009578535,0.657944380967116,1.03952175348406,0.527198636661451,1.76016124626659,5.97522816526065,20.3011817366843,NA,25.8361570527569,23.5532383899319,0.0378216284573823,0.00439170636326019
"Spain",0.649430304639965,6.18973911455646,10.2032054211938,92.931817813919,9.87644327794342,5.07137204254709,16.7139809319042,1.00771379595626,0.524596590821908,0.430401838938644,0.888059444822767,6.02916683979635,19.8706343668317,NA,96.060108991908,87.9368381862861,0.062374854991086,0.000855856956518744
