"date","positive","death","recovered","positive7","death7","recovered7","dif_pos7","dif_dea7","dif_rec7","testPosRate7","Einfected","Epositive","dif_Epositive","dif_Erecovered","Einfected_U","Einfected_L","Epositive_U","Epositive_L","confirmRate_k_U","confirmRate_k_L","dif_Epositive_U","dif_Epositive_L","CFR","CFRadj","ECFR_k","EIFRadj_k","confirmRate_k","NCC7PerEinfected_k","prevalence","prevalence_U","prevalence_L","difEposPerEinfected_k","ascertainmentRate","docuTransmissionRate"
2020-04-14,4686,133,NA,3989,99.5714285714286,NA,235.571428571428,11.4285714285714,NA,10.3004559935036,16805.4027465528,21334.4200625701,1125.24511730458,838.584415584416,27274.6865660943,9187.40257377024,34890.6169690247,11470.2199744147,42.1874411105423,12.3707534083545,1904.26096774622,558.392313850392,2.83824157063594,14.883621610079,0.623405743441512,4.10711345259869,20.9351211525999,1.4250939826964,0.347611736749825,0.568489226578702,0.186889686924469,6.80722022431909,20.9351211525999,1.4250939826964
2020-04-15,4895,147,NA,4213,112.285714285714,NA,224,12.7142857142857,NA,10.5220775734801,16999.0128846617,22400.8310664799,1066.41100390986,860.08658008658,27607.180645971,9279.9534693732,36695.3125141029,11999.4164124452,42.3283272339617,12.4120658806354,1804.69554507821,529.196438030454,3.00306435137896,13.399249914763,0.656225653252514,3.8776387014854,21.0050345672291,1.33289920790293,0.364987272624297,0.597893979597038,0.195512133298267,6.34564383842931,21.0050345672291,1.33289920790293
2020-04-16,5111,152,NA,4437.57142857143,123,NA,224.571428571428,10.7142857142857,NA,12.9340134935001,16806.746626501,23466.404635159,1065.57356867906,1247.12554112554,27283.4882969957,9183.31973009257,38498.5908610982,12528.197281113,42.4696583931273,12.45350885212,1803.27834699534,528.780868667807,2.97397769516729,14.6778042959427,0.647734505405498,3.51076825831378,21.0751688266647,1.32107965974598,0.382349163772821,0.627275641540695,0.204127808605054,6.26844379676031,21.0751688266647,1.32107965974598
2020-04-17,5283,165,NA,4649.57142857143,132.857142857143,NA,212,9.85714285714286,NA,13.5191764598707,16143.7987703752,24468.9805885571,1002.57595339806,1655.66666666667,26160.785331684,8854.91381222995,40195.2578591565,13025.7161752804,42.6114470194661,12.4950859681141,1696.66699805825,497.518894167457,3.12322544009086,12.8862408202854,0.67432314723059,3.34140486105343,21.1455300998854,1.26139287226919,0.398684605156379,0.654920234651331,0.21223411786306,5.96531842645379,21.1455300998854,1.26139287226919
2020-04-18,5517,175,NA,4862.85714285714,142.285714285714,NA,213.285714285715,9.42857142857142,NA,14.1022008123171,15311.9862955298,25474.2806678242,1005.30007926712,1827.68398268398,24751.2235610664,8443.5020363131,41896.5349163778,13524.5868913077,42.7537050048143,12.5368007156974,1701.27705722129,498.870716027297,3.17201377560268,10.7223597803854,0.686967385976231,3.04021049606927,21.2161242881033,1.32115601626092,0.415064432003507,0.682639941623393,0.220362452990206,6.22715937906699,21.2161242881033,1.32115601626092
2020-04-19,5667,176,NA,5078.14285714286,151.714285714286,NA,215.285714285714,9.42857142857144,NA,17.3039384544724,14679.743569036,26485.6310149235,1011.35034709932,1634.1645021645,23680.2853206265,8130.47718170503,43608.050888392,14026.4599958833,42.8964438067997,12.5786564546255,1711.51597201424,501.873104575601,3.1056996647256,9.59609650311738,0.664511258579536,2.65488343522174,21.2869570770585,1.40598809338246,0.431542838709041,0.710526476048143,0.228539707445584,6.60495854410849,21.2869570770585,1.40598809338246
2020-04-20,5807,177,NA,5280.85714285714,160.714285714286,NA,202.714285714286,9,NA,13.4057628719887,14007.2055137946,27434.7552973444,949.124282420893,1612.66233766234,22540.9571831849,7797.60008017812,45214.2612124889,14497.4540006937,43.0396743151547,12.6206563781281,1606.21032409689,470.994004810369,3.048045462373,8.76304720361427,0.645167044800043,2.33648730220063,21.3580338706783,1.38090486807293,0.447007366886331,0.73669721604048,0.236213834210254,6.46553720749509,21.3580338706783,1.38090486807293
2020-04-21,5941,189,NA,5460.14285714286,168.714285714286,NA,179.285714285714,8,NA,13.7278494858893,13115.6682383132,28271.3911820361,836.635884691754,1720.17316017316,21029.828167535,7356.91026141077,46630.1065558134,14912.6266953528,43.183406951399,12.6628035421396,1415.84534332451,415.172694659066,3.18128261235482,7.98458522074234,0.668520338398105,2.19824486111879,21.4293598405439,1.27994693611859,0.460639068711456,0.759766249898384,0.242978438123474,5.97289647722964,21.4293598405439,1.27994693611859
2020-04-22,6137,208,NA,5637.57142857143,177.428571428571,NA,177.428571428572,8.71428571428569,NA,13.5826771653543,12018.474407594,29096.6042777238,825.213095687697,1913.69264069264,19170.2693770871,6814.45317248243,48026.6210254388,15322.1309383256,43.3276515379937,12.7051008269305,1396.51446962533,409.504242972844,3.3892781489327,7.74459063415851,0.714860050384791,2.16149213862011,21.5009398609593,1.35279122207453,0.474084653664757,0.782520316742433,0.24965068328827,6.29181129541767,21.5009398609593,1.35279122207453
2020-04-23,6321,218,NA,5810.42857142857,186.857142857143,NA,172.857142857143,9.42857142857144,NA,13.7468757100659,11197.6578565072,29897.878635728,801.274358004179,1612.66233766234,17780.3051038195,6407.77836410212,49382.6237851381,15719.7558077111,43.4724173878426,12.7475509633523,1356.00275969938,397.624869385532,3.44882138902072,7.89426036574326,0.729148722075183,2.03772509815232,21.5727785533655,1.43825349659631,0.487140193509855,0.804614307249521,0.256129372233958,6.66702220955671,21.5727785533655,1.43825349659631
